text,poiid
在上海站候车室里看了一出“闹剧”，可能我这么说少了一丝同情心。起因是：某列火车刚停止检票，有个小姑娘匆匆赶到检票口，工作人员已经把门锁上了，她挥手大喊让帮忙从新打开门，不知道工作人员有没有听到，但是最终没有开门，后来陆续有工作人员从门内经过，小姑娘没放弃，高喊、挥手甚至砸安检的门，当然我相信她可能是因为情急才做出如此行为。结果是：并没有工作人员理会她的呼喊，倒是有几个好心人如下图，上前安慰，最终小姑娘黯然离开。个人感觉，如果明知自己需要赶火车、高铁或者飞机就应该提前出门，不要抱着侥幸心理踩点到，万一出现意外状况，自己可能就被打的措手不及，我也蹭出现过这种状况，最多懊恼自己为何不早早出门，秩序是用来遵守的，如果每个人都破坏它，那社会可能会更乱。,B2094655D36CA2F44598
2018.11.13-15爸爸妈妈去镇江开会嘟嘟第一次单独和外公外婆一起和嘟嘟第一次视频嘟嘟最后不舍得再见,B2094655D36CA2F44598
此刻的心情跑错了车站，紧赶慢赶从虹桥站来到了上海站一路都在小跑结果到了上海站碰到了晚点是不是怕我赶不上车等我呢等我打电话说一声啊,B2094655D36CA2F44598
我来到你的城市走过你来时的路！有些人见面坐飞机、以后再见面只能做梦了！恍然如梦、两张票都结束了，都过去了，永远的结束了！感谢你曾经来过。我不留遗憾的再见。,B2094655D36CA2F44598
上海第三天，早上本来想早起逛逛海洋馆，结果根本起不来(๑ò︵ò๑)中午和青旅遇到的两个重庆妹子一起点了个外卖，一起吃饭聊聊天，就到了两点。因为她们赶飞机，所以只能先行离开，虽然只相处了两天，但还是有了不舍分离的情绪。两个重庆妹子都很热情，相约了下次去重庆的时候再见了。[耶],B2094655D36CA2F44598
还有比这再便宜的火车票了吗,B2094655D36CA2F44598
有些女人真邪恶张嘴就是咒骂是怎么做到的这种人活在地球就是污染差点没忍住要去撕她那张丑陋的嘴脸,B2094654D564AAF44098
第一次坐这种新型动卧车厢，比较人性化,B2094655D36CA2F44598
多希望我来上海就是陪我小侄子玩的,B2094654D564AAF44098
😁走了走了，浪够了回家,B2094655D36CA2F44598
今天适合旅行，也算还她的一个约定有缘再见！,B2094655D36CA2F44693
"回家了啦啦啦
等我再回去的时候应该就开了
今天的云彩真好看
虽然不玩游戏
但是在地铁上看着微博票圈各种的消息
也好紧张啊
看着比分从1:0，2:0，3:0变化
夺冠
真心觉得好棒",B2094655D36CA2F44598
上海长途客运总站的椅子都去哪里啦！每个检票口就十几张席子，能不能多放几张椅子呢？我也是坐在窗口边边的一个！,B2094655D36CA2F44598
"今天突然跑去大上海来了。
听说
这里可以离你更近
所以我来了
可是却找不到你。
如果有机会再见
我只想说
好久不见",B2094655D36CA2F44598
吃完上海的最后一碗面，就要踏上回家的路程了，有钱没钱回家过年😊,B2094757D064A5FE409B
从天津南站坐北京发往上海的复兴号高铁，全程（天津—上海）4个小时，很快，终点站是位于秣陵路303号的上海火车站，相对上海虹桥火车站，这里更老点，里面不算大，但是人流量可不小，出来就是地铁站，坐一号线到徐家汇玩玩！,B2094655D36CA2F44598
那些高手开挂的神操作合集，感觉好爽！！,B2094655D36CA2F44592
这两年也不知道是怎么搞的，感觉自己特别敏感，非常玻璃心。男票说句重话，我都能眼泪马上掉下来。今天，就在刚刚，我要回苏州了，妈妈在门口看着我“我走了啊！”“嗯，自己当心点啊……”一下子，眼泪就要忍不住了，看着她看我的眼神，突然觉得自己为什么那么不优秀，为什么不能让我以我为骄傲，为什么不能完全地让她放心呢……心口闷闷的，不敢回头看一眼，怕自己红红的眼眶被妈妈看见。豪言壮志自己也没有，只希望，从此时此刻开始，记住那个时刻的感觉，尽自己最大的努力，让爸妈能对我多放心一点,B2094655D36CA2F44598
今天运势不好 我要不要去买注彩票 [嘻嘻],B2094655D36CA2F44598
上海，咱们2019再见辣！,B2094655D36CA2F44598
久违了，绿色列车！快快载我回家去！,B2094655D36CA2F44598
无任何想说的,B2094654D564AAF44098
晨学：[咖啡][玫瑰]当我们执著一样东西时，就会担心得不到，或者失去。如果我们有佛法的观念，了解缘起如幻的道理，懂得拥有不见得好，失去也不见得不好，那么，我们的心就会有弹性，就拥有一种智慧，可以耐得住寂寞，困扰，或者打击，也不会因患得患失而痛苦，焦虑。～早安吉祥🙏🙏🙏,B2094654D564AAF44098
@上海发布  @上海地铁  @上海地铁1号线售后服务队  为了方便市民的出行，提一个小小的建议。地铁车厢入门处建议安装一个环形扶手杆。【如4号线所示】早高峰期间，手都没地方扶。,B2094655D36CA2F44598
汽车站碰到一阿姨，让帮拿行李。像我这种热心市民，肯定是难以拒绝。阿姨也一点不客气。,B2094655D36CA2F44598
12:00吉隆坡酒店集合出发，机场。免税店，购买迪奥，兰蔻，金范西，巧克力，白咖啡。16:10起飞，21:16顺利抵达浦东机场。磁悬浮列车，龙阳路换乘地铁二号线，人民广场换乘一号线上海火车站。取票，搭乘上海开往周口的1506列车，返回苏州。这个双十一11.11对我来说，是个周末,B2094655D36CA2F44598
回家！,B2094654D564AAF44098
让你感到快乐的每个人都值得被珍惜。再见！,B2094655D36CA2F44693
吃东西的时机很重要，比如平时不想吃的切牛肉片，换成早餐，配上白粥，就很香，还有平时走路上都不撇一眼的 开封菜 ，在火车站就是神的赐予,B2094655D36CA2F44598
"我的来一波
你见过凌晨5点半的上海嘛？
我见过辽！[再见]
失眠到现在出去吹个冷风清醒一下～[发抖]
大概今天是大众失眠日？😳
我可以涌有瞬间入睡的能力咩？[皱眉]",B2094655D36CA2F44693
我说今年十一的票这么好买了，原来是我买错了。还不能退了，真够二的,B2094655D36CA2F44598
飞机，地铁，高铁，公交....还有谁所幸还有一小时到常州,B2094655D36CA2F44598
18年第2次出差：上海-无锡。,B2094654D564AAF44098
汽车票超时……为啥不能给手续费，然后办理退票改签等手段吖？在线等，蛮急的！,B2094655D36CA2F44598
就三辆车挑活，一堆乘客，上海南站无人管了！ 火车晚点，一车难求！ 上海是个不夜城，应该有人维持公众场站出租秩序！,B2094655D36CA2F44693
小城，再见！,B2094655D36CA2F44598
一号线越来越有绿皮火车上的味儿了忧桑,B2094655D36CA2F44598
学乖的我45的高铁现在就坐车上,B2094655D36CA2F44598
"“媛媛，该回家了吧？”
“嗯。”
“最介意最介意最最介意的是，没有面对面的告别”  ​​​",B2094655D36CA2F44598
话说当年没把那件羽绒服买下，我到现在还偶尔想起它，前几天路过一干洗店看见它挂在那冷冰冰的墙壁上，我好想带它回家,B2094655D36CA2F44598
这个点儿,B2094654D564AAF44098
外甥女找舅舅,B2094654D564AAF44098
绿皮小火车🚄  ​​​​,B2094655D36CA2F44693
我在车站要哭了,B2094757D164A5F9409C
走了最终还是走了在我的拖延下还是走了还是有一点点的不舍与无奈下次再来到这座城就不知道是什么时候了在这里一年的时间里也学到了很多感谢这里的所有人我真的没有办法想象回家以后会怎么样但是真的要好好备考了暂时还不能定性这次选择的对与错只希望以后的路可以顺一些吧经历了岗前培训感觉到了这个职业的一些危险性再  见   魔都愿我下次能有一个好的状态再次来到这里吧,B2094655D36CA2F44598
我发表了头条文章:《高铁上-2018.7》 高铁上-2018.7,B2094655D36CA2F44598
最后一张学生票,B2094655D36CA2F44598
每次坐火车都有动物抢我的坐位，故意找事，这些反共反政府组织的人太多了！！希望你它妈咪的早死！！！！,B2094655D36CA2F44598
好气哦！出差回来的路上，完全累成狗然后想起我家狗子都是正宗欧式平行大双，而我，竟只有小双,B2094654D564AAF44098
去山东出差，同事竟然跑错车站了，看来一个城市车站太多了也不好,B2094655D36CA2F44598
我在这里,B2094654D564AAF44098
相比于乐乐茶的黑糖鲜奶，更喜欢鹿角巷的，因为不甜，而且珍珠更硬更点，没想到上海火车站附近就有一家，没喝过刚好尝个鲜,B2094655D36CA2F44598
上海火车站等人…[太开心],B2094655D36CA2F44598
今天一天都是在车上度过的，现在回我常州了，周三再来一趟上海,B2094655D36CA2F44592
[月亮]立冬天气转凉回家添衣晚安[月亮],B2094655D36CA2F44598
4点多爬起来赶飞机，不是自己作死么,B2094654D564AAF44098
到站，才发现和一帮金融诈骗的落案团伙比邻车厢.. 九十年代国企改革的副产品——“产业”救国变了方向！,B2094655D36CA2F44598
我的兴趣爱好之一：忙完一天之后坐堵车的公交和拥挤的火车[哈哈],B2094655D36CA2F44598
️️,B2094654D564AAF44098
回家第一次这么久离开天津 七个月了,B2094654D564AAF44098
以为很机智的把票改签推后半个小时到了九点，然后我需要在车站等一个小时，请问我什么时候到的车站,B2094655D36CA2F44598
整个候车室都在等同一班列车,B2094655D36CA2F44598
回家，心里满是惆怅！！！,B2094655D36CA2F44693
刚才在上海火车站买了点上海特产，交完款，营业员把物品交给我说：“请拿好了，老帅哥”哈哈[黑线],B2094655D36CA2F44598
来去匆匆。难见得你完全的美，希望再见  ​,B2094655D36CA2F44693
没赶上高铁，报废一张车票，心疼,B2094655D36CA2F44598
继把衣服丢香港酒店后身份证又丢火车上了[允悲][允悲],B2094655D36CA2F44598
🐸味道不错ᵒ̴̶̷̤😊ᵒ̴̶̷̤吃完就要回家啦～开启我的假期之旅[转圈]～,B2094655D36CA2F44693
雨再大，夜再深，总也挡不住旅客的双脚,B2094654D564AAF44098
考完试准备回家了，不管怎样，又扛过了两门专业课，哈哈，实属不易。,B2094655D36CA2F44598
"慌的一匹^_^
🚗🚗 武汉新家
一路平安",B2094655D36CA2F44598
回家吃好吃的啦  ​​​​,B2094655D36CA2F44693
没有一次赶高铁能准时到的，绝望了，设错闹钟啊怎么就这么迷糊！,B2094655D36CA2F44598
一杯果汁结束上海之行，去往下一站,B2094655D36CA2F44592
现在赶往淮南，强子结婚，火车站一盲人乘车，乘务员亲自护送,B2094655D36CA2F44598
股票又创新低，日子没法过了,B2094655D36CA2F44598
"再见
期待下一次见面",B2094655D36CA2F44598
什么破车站，始发站早点超过两个小时了，搞笑的是车站竟然连个道歉的广播都没有。就这还是国际大都市，别丢人了，行不。,B2094655D36CA2F44598
好久没坐绿皮火车啦！,B2094655D36CA2F44598
上周的西安公开课非常顺利，单凭肌动学结合生物力学的讲解和徒手演练，就已让大家学会上肢肌群的训练原理、清楚练胸肩疼的解决方式、体会到刺激背部不同地方的技术、学会如何划船硬拉不腰疼等等。虽然我发现大家前来的首要目的是网友见面[挖鼻]但是我们不能让你们空着脑袋回家[]杭州的公开课本周五晚六点半开始，想免费参加的话请查看上条微博，这是免费的最后一天。好吧，其实门票也不贵，我们只想稍微限制下人数，人太多体验会不好。,B2094655D36CA2F44598
[污],B2094654D564AAF44098
我买了张16号凌晨的票，然后昨晚眼睁睁看着日期从16变成17,B2094655D36CA2F44598
头一次感受大巴晚点,B2094655D36CA2F44598
急匆匆的过去，悠哉悠哉的回，三天时间还是很快的，期待下次！江湖路远，但必会再见！,B2094655D36CA2F44598
10.14号 打卡 缔缘婚礼&;&;摄影:阿诺,B2094654D564AAF44098
进站验票的时候前面小哥问工作人员，现在坐火车是一定要带身份证么？你这是与世隔绝了多久啊,B2094654D564AAF44098
十几年前离开，今天再次来到这里,B2094654D564AAF44098
大早晨跑来火车站约会，真是脑子有毛病,B2094655D36CA2F44598
第一次去就赶上晚点，意思是不想让我再去了啊,B2094655D36CA2F44693
我昨天来的时候 箱子有点重 我放不上🚄的行李架 就放在我自己面前 隔壁座的大叔来了以后 问我箱子放这儿腿伸不直不舒服吧 我说没事而且箱子有点重 我自己抬不上去 他很热情地说我帮你 然后一拎一托举就给放到了行李架上 真的太感动了 然而到站的时候 他好像忘记了这回事 自己拎着箱子先去车厢门口了 留下我一个人在原地..,B2094655D36CA2F44598
每次赶高铁都丢半条命[允悲]下次见[心],B2094655D36CA2F44598
一路之上都在纠结...……无奈之下两人只好去住宾馆,B2094757D164A5F9409C
一日游结束回上海🚞,B2094655D36CA2F44592
上海4~&;最后一天，不想走路，就打算在巴士上当废人了，的新口味，好像没啥不一样，就是快被上面的可可粉呛死来一波自拍，从浦西到浦东，与东方明珠的亲密接触，正宗游客照～～没去迪士尼，去了迪士尼礼品店，真的童心爆满，就是小贵，逛逛就好。东方明珠下献血可以免费上东方明珠，就是时间来不及，不然我就献了，可惜😭感觉上海还没开始逛就要走了，唉～就等下次有机会了，上海再见下次再见～～,B2094655D36CA2F44693
老兄弟叫我小兄弟，帮他取个票，上海南-海口硬座329.5元19：21出发，只有漫长的等待了！,B2094655D36CA2F44693
不要等到失败时！不要等到想要优雅时！不要等到生病时……才记起他人的忠告[没听见],B2094654D564AAF44098
吃饱饱回家家,B2094655D36CA2F44598
"微妙的结束了。本年度的最后一次远征
如果高铁上没睡着的的话，就试着码一个吧",B2094655D36CA2F44598
天下没有不散的宴席……记住曾经的美好，再见👋,B2094655D36CA2F44598
吃好晚餐，启程回家～,B2094655D36CA2F44693
回家喽，路过特产店，又忍不住买了一点，虽然味道不咋地,B2094655D36CA2F44598
前程似锦，事事顺心。好土，亏她想得出来。,B2094655D36CA2F44592
"单枪匹马你别怕
一腔孤勇又如何
这一路
你可以哭
可以笑

你还可以吃鸡🐔火车上吃鸡肯定别有一番滋味",B2094655D36CA2F44598
算是把上海的火车站都走过一趟了,B2094655D36CA2F44693
晚点，真幸运,B2094655D36CA2F44598
终于可以回家了,B2094655D36CA2F44598
火车上有个每周往返上海和家里照顾女儿的母亲。,B2094655D36CA2F44693
火车站这么少的人，手机充电、就餐、按摩都没人，啥情况？,B2094655D36CA2F44598
居然一张票都没有了……,B2094655D36CA2F44598
不开心。就这样子回家去了。什么话也没有。我也没有错。两个人都在气头上。忍一时风平浪静，退一步海阔天空！祝你一路顺风。谁让你生着病呢。,B2094655D36CA2F44598
回家打卡,B2094655D36CA2F44598
买不到虹桥的票 只好来上海站 八点半的高铁 我估计今晚到家要十二点了 真是来也匆匆去也匆匆啊 我也不知道这么早到了干啥有没有来聊两块钱的 对了 @季玉洋458&;&;洋哥我走了 你接着奉献吧 为你骄傲  ​​​​,B2094655D36CA2F44598
&;接人的心情有些微妙,B2094654D564AAF44098
今天不加班 谁还没有个宝宝 😄🚂&;送学霸崽六套考卷一套重点吧&;蛮好的😄,B2094654D564AAF44098
🎅️ 回家玩儿子去[鼓掌],B2094655D36CA2F44598
回家每次都是带着喜悦的心情，不管有没有买到票的人，他们就算是站10多个小时也阻挡不了他们回家的道路，有首歌大家可以去听听，有钱没钱回家过年这首歌可以听听。我应该算是第一次在一线城市第一次春运回家，以前没到春运就回去了，想看看春运的场面，一定比国庆还要多好多人，早上应该人不算很多,B2094655D36CA2F44693
:今天回家蜗牛说:,B2094655D36CA2F44598
今天坐着金山小火车🚄去金山法院立案立案半小时 来回路上花了5小时每次立案就像一次考试 永远不知道法官会怎么刁难你&;&;今天这个年轻法官在案由上卡壳了 拿起了案由书开始翻&;&;我非常强硬的告诉她根据公司法第7条规定…… 以及裁判文书网上查阅到的相关案例 （默默掏出了案例）本案就是公司变更登记纠纷 所以立案该怼的时候还是得怼法官？虽然给我立进去了 但是还是进了诉调（同样是郊区法院 人家奉贤还是可以直接给立案的）,B2094655D36CA2F44693
感谢毛总带着吃吃喝喝又长大了一岁祝自己梦想成真遇见更好的自己谢谢每年生日大家都来捧场来车站送别毛毛~过年见,B2094655D36CA2F44598
我们一定一定还会再见的,B2094655D36CA2F44598
真的是乐极生悲了[笑]玩了一圈也没用到学生证 但是之前在杜莎夫人蜡像馆买的是学生票 也没人看学生证 但是入口检票的人和我说里面会有人看一下我的学生证 但是并没有[允悲]然后拿在手上的我 拿着拿着就不知道放哪去了[摊手]就这么把学生证弄丢了 回去还得补办 心塞塞[跪了]今天要回去啦 十一游玩的心得就是一个字 好累啊[哈欠]回去要好好休息调整一下了[并不简单]上海再见啦～,B2094655D36CA2F44598
高铁“霸座”男子回应：当时自己态度不太好 现在很后悔-新闻频道-手机搜狐@手机浏览器 高铁“霸座”男子回应：当时自己态度不太好现在很后悔,B2094655D36CA2F44598
苹果，赤小豆，鸡胸肉！大蒜、紫菜、木耳[不理你],B2094654D564AAF44098
上海虹桥 随机✈️✈️ 广州白云^_^一路平安[鲜花][鲜花],B2094655D36CA2F44598
到了！(●'◡'●)ﾉ❤,B2094654D564AAF44098
第一次白天坐火车[嘻嘻],B2094655D36CA2F44598
火车只见过晚点的，今天居然提前二十分钟到了！我有点措手不及。,B2094655D36CA2F44693
祝愿一切顺利🙏,B2094654D564AAF44098
"在火车站🚉能很强烈的感受到快过年了🧨
图2⃣️：平时被黑压压的人群包裹着的自助售票机，现在就三三两两的几个人😂",B2094655D36CA2F44598
匆忙的结束了我的第一次出差，每天都很忙，每天都很累；下了火车找酒店差点被坑；跟着两位好领导带着我们加班吃好的；投色子决定吃什么；走路穿过城隍庙吃上海菜；看着领导忽悠客户；通宵加班到第二天七点，睡醒继续看领导忽悠客户；改我们永远都改不完的；吃死贵但是吃不饱的日料；感叹上海的房屋建筑，高大上有逼格的写字楼楼底就是破旧的旧上海路边摊，造成了鲜明的对比；与想象中的夜上海大不相同，现实中九点以后饭店商场就下班了；每次打车都要等好久，出租车很难拦；自行车道和步行道有严格的区分；果然上海人都很精致。遗憾来一趟上海却见不到同学，没有去外滩，没有给东方明珠拍很好看的照片。你好，上海，再见，上海。有机会再来好好逛你。,B2094655D36CA2F44598
赶到车站的路上暴雨，蹚水过来车站，裤子全湿透了，而且没有赶上火车但完美保护了我的签名包见到你真的很高兴没胖，今天特别帅！@歐陽靖,B2094654D564AAF44098
"经历了错过动车 改签 丢车票 补办车票的我们
终于可以回去了
你好 无座的绿皮火车",B2094655D36CA2F44693
我觉得上海站检票的小哥哥特别帅！！！！！不接受任何反驳！！！！(不知道小哥哥能不能看见这条微博)  ​​​​,B2094655D36CA2F44598
上一次来这里还是云南行的时候，那个时候为了省钱也为了劈情操要体验一下北纬30度的风情，坐着火车去云南，结果..以后再也不干这蠢事了，浪费时间，外部旅行就是拿钱买了那些时间，时间不好好体验，浪费了多可惜,B2094655D36CA2F44693
车站,B2094654D564AAF44098
人生因折腾而精彩……,B2094654D564AAF44098
三天内到长春或吉林的绿皮车已经木有票了，三天后的车票火车站售票员不卖。  ​​​​,B2094655D36CA2F44598
回家喽,B2094655D36CA2F44598
取了半天票，以为机子坏了呢，然而……,B2094655D36CA2F44598
再见了上海，等我再来，我肯定会再回来的,B2094655D36CA2F44598
回家  ​​​​,B2094655D36CA2F44693
忙完了回家歇一周,B2094655D36CA2F44598
火车少女向前冲,B2094655D36CA2F44598
捡小票偷2000余元水果 准研究生被刑事拘留@手机浏览器 ,B2094655D36CA2F44598
回家了～,B2094655D36CA2F44598
不睡觉了 出去走走,B2094654D564AAF44098
上海的车站，取票啦,B2094655D36CA2F44598
哇塞，第一次知道高铁可以不用取票就能进站，效率杠杠的  ​​​​,B2094655D36CA2F44598
嗖～,B2094654D564AAF44098
这个位置上发生过许多个故事。,B2094654D564AAF44098
多年没有体会过春运的感觉了，幸亏提早买了票。,B2094655D36CA2F44598
今天下雨又冷风，肿么出门。[心][蜡烛],B2094655D36CA2F44592
今天是我第一次这么早高铁出发了，给自己一个大大的赞[耶],B2094655D36CA2F44598
一路奔波，飞机火车地铁，上午9.20就出门了，到现在还有两个小时的路。。。,B2094655D36CA2F44598
在车站，乡下人盯着姐的高跟鞋看！看啥看！姐走哪都有一种回家的随意感,B2094654D564AAF44098
溜了溜了@--,B2094654D564AAF44098
出完这波差，就放假啦,B2094654D564AAF44098
量好大！,B2094654D564AAF44098
胖胖屁,B2094654D564AAF44098
吃了这些药暂别上海几天药物的麻醉晚上可以睡个好觉再见会是路人,B2094655D36CA2F44598
真是提前感受了一把春运,B2094654D564AAF44098
"王鹤棣  
哈哈哈，正好抓拍到比✌️的棣棣～
可爱🐶
拜拜啦上海～
下次再见你会是什么时候呢？@王鹤棣_",B2094655D36CA2F44598
上海地铁人太多了，庆幸自己住在二线城市，不用太挤。根本来这玩就是个错误,B2094654D564AAF44098
"今天真的生死时速，800米冲刺都没这么认真。还好准时赶上高铁🚄 ，到达面试地点的时间也刚刚好，自己的发挥没有很好，但综合来讲大家的配合也刚刚好。
但是，还是不能止步于刚刚好，要更好的呢！",B2094655D36CA2F44598
值得纪念的时间,B2094654D564AAF44098
打车到火车站，司机问我，你这么大个肚子，你老公放心你一个人出门啊？我说，没办法，他要去赚钱。司机说，哎，你也是个命苦的人,B2094655D36CA2F44598
长年走南京南站养成了我不取票的习惯，偶尔走老站心里慌,B2094655D36CA2F44598
早安！起了个大早,B2094654D564AAF44098
躲进博会，拉媳妇出上海散心，火车还没开，前排的上海老阿姨在逼逼自家孩子有多乖，起的名字多有水平，干过什么彪炳史册的丰功伟绩，用高八度在公园抢跳舞地盘练出来的嗓音在我耳朵边5.1声道单曲循环一样的洗脑。直到发车才听懂，她们在的是家里养的狗……我他妈怎么会和这群人是老乡的，真丢死人了。,B2094655D36CA2F44598
真的必须得刷点别的。不然看到涛哥昨晚那条微博又容易跟刚才那样开心感动幸福到泪撒上海站，我已练就绝技，泪撒国内各大高铁站【不是】,B2094655D36CA2F44598
再见啦 上海。,B2094655D36CA2F44598
铁路上海站南广场，很少在这个站乘车，以前都是在上海虹桥站进出。,B2094654D564AAF44098
上海，再见,B2094655D36CA2F44598
人这一辈子，无非就是个过程，荣华花间露，富贵草上霜，生不带来，死不带去，得意些什么？失意些什么？顺其自然、随遇而安，如行云般自在，像流水般洒脱，才是人生应有的态度。 ​​​,B2094654D564AAF44098
从未做过绿皮车的卧铺～&;这波操作是为了啥呢……&;&;票换卡～  ​​​​,B2094655D36CA2F44693
走了走了我的论文还等着我呢,B2094654D564AAF44098
今天是彻底跟4号线杠上了，在上海火车站跟宝山路之间来回反复坐了3次，尼玛。,B2094655D36CA2F44598
时隔15年，再次体会同列火车同样始终点[米奇比心]上海口味很清淡，这家的荠菜大馄饨和蟹汁小笼都挺不错梦龙的脆皮有点厚兜约小餐馆的缝纫机小桌，和中药味相似的纯酸梅汁，不放辣的麻婆豆腐和小炒肉也还不错买到了心形的格力高[给你小心心]受台风影响，云里雾里的起盖器  ​,B2094655D36CA2F44598
"是因为要开学了吗？
这么多孩子在火车上
🙃🙃🙃
现在看到孩子就觉得肯定是个熊孩子
对孩子的抵触之心日渐强烈",B2094655D36CA2F44598
再见啊再见,B2094655D36CA2F44592
从凌晨开始赶灰机，到了浦东又累又困又饿，就去吃了个真功夫，天呐‼(•'╻'• ۶)۶太好吃了，太太太好吃了，差点好吃哭了😂😂😂好不容易从浦东到家把我大箱子放下，整理东西发完货，又要去火车站赶火车，又累又困又饿的我看啥都想买来吃，只能靠星巴克续命了，怕是要胖10斤🤷🏻‍♀️明天早上有没有合肥回颍上的，请带上我☀️,B2094655D36CA2F44598
12306买票买到上海站，打开百度地图一看在常熟，吓得一路算时间订票快到站的时候看窗外好像来过，再一问隔壁的小哥哥原来我买的是到上海火车站又开始争分夺秒的退票,B2094655D36CA2F44598
坐了一晚上火车，累...刚到上海南站，等车中,B2094655D36CA2F44693
回家啦啦啦啦啦[蚁人][蚁人],B2094655D36CA2F44598
高铁票没有买到。抢票也没抢到。第一次做个软卧，吃个吉祥馄饨,B2094655D36CA2F44598
🚗🚗 济南^_^一路平安[鲜花][鲜花],B2094655D36CA2F44598
下一站出发安阳,B2094655D36CA2F44592
回家的诱惑,B2094655D36CA2F44598
火车上。,B2094655D36CA2F44598
