text,poiid
作者古青曾经说过这样的一个故事：有一次她和男朋友逛街逛累了，去到一个餐厅吃饭。他们以为这是一个普通的餐厅，结果坐下来一看菜单：太特么贵了！他们彼此都从对方的脸上看到了惨白的神色。这个时候服务员走过来问他们点什么菜，她就非常机智地对男朋友说：“你不是说还有个什么事情没有办吗？我们办完事再来吃饭吧！”男朋友心领神会的说：“噢噢，那我们赶紧走吧。”于是他们逃也似地离开那家餐厅，刚刚出大门口就同时哈哈大笑，互相取笑对方是屌丝。那个时候的他们没有尴尬没有沮丧，没有打肿脸充胖子没有所谓的面子，我知道你你也知道我。她总结说：一段好的感情，能让人自在的面对自己，也能坦然的接受对方。这世上多了一个你可以和他分享一切的人，而不是多了一份令人疲惫的关系。这个故事看得我感触颇深。之前我常常在想，两个人到底怎样才算合适呢？我觉得她说的那一点特别重要：你可以和他分享一切，而不是一段令人疲惫的关系。记得看电影《志明和春娇》的时候，电影里面有一个细节让我印象特别深刻。张志明特别喜欢玩干冰，每次把干冰丢到马桶里面，看着干冰遇到水从马桶里面冒出大量白雾缓缓升起，觉得特别神奇，每次都玩得很过瘾，甚至去买哈根达斯吃的时候，也会多要一些干冰拿回家玩。有一次他带自己的女朋友去玩干冰，他觉得很好玩，可是女朋友却觉得很无聊，她不能理解张志明这么一个大男人居然还玩这么幼稚的东西。后来志明遇到了春娇，他带着春娇去玩干冰，春娇说：“哇！好劲啊！好似仙境！”，两个人都玩得乐此不疲。志明和春娇分手后，志明又带着新女朋友去玩干冰，可是新女朋友只是远远看着张志明在那里玩，她不肯伸手去抓那些白雾，因为她觉得很脏。于是兜兜转转，志明再次遇到了春娇。春娇会理解他像个小男孩一样买下所有贵而无用的摆设，会乐此不疲地和他沉浸在看似幼稚的世界里。张志明像个孩子，余春娇却从不催促他长大。只有在春娇面前，张志明才能做最真实也最自在的自己。所以，贪玩如张志明，才会害怕失去余春娇，才会在火车站追回春娇时声嘶力竭地喊出她的名字。他害怕，这么合适的人，转身就错过了。男女之间相处，最重要的就是亲密感，我有什么事情都会想要第一时间和你分享，而你不会觉得我幼稚或者因此而看低我。这一段关系是不累的，我不用费力去解释什么，而你也不会因此而误会我。我所有的缺陷，所有的小情绪，你都可以理解，我不用费尽心机讨好你，你也可以在我面前做最真实的自己。詹迪·尼尔森曾经说过这样一段话：最适合的伴侣，就好像走进一座你曾经住过的房子里——你认识那些家具，认识墙上的画，架上的书，抽屉里的东西：如果在这个房子里你陷入黑暗，你也仍然能够自如地四处行走。这样的伴侣，你们交流起来不会有什么困难，他明白你所有的梗，你也可以用同样的频率反馈他，他懂你的欲言又止，你懂他每一句话背后的心情。张爱玲说：于千万人之中遇见你所遇见的人，于千万年之中，时间无涯的荒野里，没有早一步，也没有晚一步，刚巧赶上。没有别的话可说，惟有轻轻地说一句，“噢，原来你也在这里”。与君初相识，犹如旧人归。以前听过一句话，快乐分享错了人就成了显摆，心思倾诉错了人就成了矫情，其实你的快乐和心思都没有错，只是那个倾听的人错了。你要相信，你总会遇到一个人，把你的缺点当成优点，你的大大咧咧、丢三落四在他的眼里都是闪闪发光的，你不需要去掩藏自己的缺陷，就做最真实的自己就好。就像那一句话说的：就算你觉得自己是一坨臭狗屎，也会遇到心地善良的屎壳郎，不远万里找到你，然后当成宝贝，再不远万里和你一起滚回家，一路上悉心呵护你，怕你被人抢了，被踩扁了，或者撞到石头，一心想着把你变成家里的镇宅之宝，别怀疑，世界有时候就是这么好，只要你足够相信，你就会拥有。 （作者：桌子，微博：桌子的生活观；著有畅销书《你只是假装很努力》。三观比五官更正，思想比套路更深。图文来自网络 版权属于原作者 .思想聚焦）,B2094753DA6EA5FA4792
不再有你！则幸福常存……本届世界杯表现最抢眼的。把心放平……,B2094654DA68AAFD439D
嗯……最近迷上小鱼仙官儿图4⃣️眼神……,B2094655D265ABFE4999
你可以长的不漂亮但是不能活的不精致,B2094654D465A2F94992
我现在的手是废的，尤其左手！,B2094654DA69A3FB439D
@  ，你快回来我一个人承受不来，没有你寸步难行,B2094655D26FA5FC4192
开啊开,B2094655D26DA6F8409F
真爽 随心所欲 为所欲为 😛我不管你们听与不听 看与不看我就是要发&;就是这么拽&;&;这么酷炫狂霸拽别人问我有喜欢的人吗&;其实是有的&;&;我也不知道有多喜欢&;可能是一点点&;不可否认一点点喜欢也是属于喜欢与不喜欢之中的喜欢所以我是喜欢的&;可是喜欢又能怎样&;不能怎样&;不能当饭吃不能当觉睡不能当钱花&;你如果也喜欢我那还好&;那便是两情相悦可是两情相悦又能怎样&;不能怎样&;&;这个世界上有很多的残忍冷漠自私将你还有你们打回现实&;都说喜欢是感觉爱是责任&;我想是没有错的&;爱的责任承担不起可是还是喜欢你&;喜欢你又能怎样&;&;不能怎样&;只是感觉难受孤独而已&;所以骗自己不喜欢你&;&;压抑喜欢你&;只是有些压抑不住流出了一点点喜欢你&;我想还是不要告诉你,B2094654D56BA7FB409C
以后把家里的院子里种上这种花话应该会很好看,B2094655D26CA7FB4892
（发表于今天《健康报》第7版心理导刊的头条）。其二……很多人问我貌似这个话题已经不太新鲜了。百度一下出来好多篇：我应下来同意写，一是这篇是编辑命题约稿：有必要写一篇，为何我还要再分析。原因是我认为现在所能看到的所有关于抢红包的心理分析都太不“心理”了[哼],B2094655D26DABFC4993
父子俩太欢乐了，二得很默契！[笑哈哈],B2094655D268A1F94692
我行即我道&;&;霸气上线！超级好听 @_摩登兄弟,B2094655D26FA6F94892
8.1,B2094757D16DA2FA419A
"我一直相信释迦牟尼说的一句话：“无论你遇见谁，他都是你生命该出现的人，绝非偶然，他一定会教会你一些什么”。所以我也相信：“无论我走到哪里，那都是我该去的地方，经历一些我该经历的事，遇见我该遇见的人,承受我该承受的欺骗”",B2094757D068A6F9459D
只需要一包兔兔随手完成高逼格午餐😆不要问我中西结合什么味道来包🐰亲自感受，决不会让你失望,B2094654DB64A1FE4398
要等老人的治疗结果，这个年纪的老人可能熬不过骨折这么重的病，那他就是故意杀人,B2094757D06BA4FA439B
原来化妆真的很重要。你被萌到了米有,B2094757D069A5F5419A
感觉我是要开水果摊了,B2094757D068A1F94093
人要学会豁达和洒脱：凡事看淡了，是非曲直也就无所谓了；放下了，成败得失也就那么回事！昨天无论好坏，都已经过去，明天无论成败，都还没来到，今天无论得失，都需要面对，— —这就是生活！,B2094654DB6DA0F5459D
拜年啦，拜年啦，祝您旺年大吉，人旺，财旺，运道旺，旺上加旺！🎆🍾️🎉🎊🎊,B2094757D06FA7FB4098
带着去旅行@如新人生,B2094655D26BA6FB439F
巴金故舍 · 院子里的猫 · 满满的情话,B2094654D564A5F4499F
第四次当伴娘,B2094757D068A0FD419D
一不小心可能就踏进黑暗料理界了、但其实是去新东方学厨师、留学生圈有句话是这样说的……,B2094757D06BA1F94493
小胖子的大勺子,B2094757D06FA1F84493
令人纠心的6.28！愿世间没有邪恶🙏🙏🙏,B2094757D068A3FB479F
此国曾拥有第三多核弹，却被美国欺骗销毁，如今只能向敌军买装备,B2094655D26FA5F8419D
下班路途中玩雪人,B2094654D464A4FF469C
超模 摄影师 和我,B2094757D06FA1FA4893
先学一句武汉早上打招呼的话“过早了冇”,B2094655D26FA5FD4492
看了會眼花撩亂！,B2094757D16FA6FC4899
我发表了头条文章:《记录》 &#0;记录&;&;,B2094654D56EA0F4449C
你就成了哲学家了！当你想同一件事情超过5分30秒……哲学家不是法定的,B2094757D064ABFA479E
星斩的同人徽章到了星幻膜真的好好看...一闪一闪的...喜欢图上的两只小猫,B2094757D065A7FB489B
我是最容易相信人的，因为我什么也没有，没什么好骗的；我也是最容易得到别人信任的，因为我什么也不缺，我从不过问我的朋友有多少身价什么身份，我是与人打交道不是与身份和地位打交道啊！别人和我打交道亦是如此就好，我除了一个人啥也没有[偷笑]合拍多聊不合拍拉黑就好，姐很真、也很直，不喜请远离[傲慢],B2094655D26CA1FD479C
终于，可以睡觉了,B2094654DB6BA6FE419F
昨天晚上嗨到3点睡觉～早上君姐5点就跑回去了～说太冷了～我还是一脸懵逼的出来找人～,B2094757D66EA5FB4099
陪你走过漫长马拉松的人是我，等在终点的，并不是我，是别人。&;扎心了,B2094757D16EA6FC449E
一直在纠结我要不要也官宣一下呢,B2094655D26CA5F8439E
家里打包带回来的晚餐，明天以及周123上班，下周456休息，国庆期间除5号外上班，不说了，吃饱饭准备明天的战斗,B2094655D26DA1FB499B
现货,B2094654DA6FA2FD4893
如果可以重来，我会选择另外一种生活,B2094654DB6BA6FE419F
2018/9/16，今天围棋9升8，顺利晋级。下月再战[加油]可怜天下父母心，烈日炎炎的等待。,B2094757D168A0FF4792
补水瘦脸面膜发走想要好皮肤 就多敷好面膜[嘻嘻],B2094654DA6AA3FF459A
空空如也,B2094757D06AA7F94592
沉迷其中,B2094655D26FA3F94399
有人经常问我，怎么才是做正确的事儿？答：屁股决定脑袋！拿田忌赛马说比较容易理解。故事就不用讲了，谁都知道，直接说它怎么屁股决定了脑袋。齐威王用了三匹马，以及一个田忌将军。田忌用了三匹马，以及一个孙膑。孙膑用了三匹马，以及一个计谋。齐威王想得的是快乐， 赛马的胜败是无所谓的，开开心心地与大家同乐就好；田忌将军想要的是齐威王开心，如果只能败不能胜，齐威王的游戏就乏味了； 孙膑想得的是胜，因为只有得胜，才会得重用。 齐威王事实上连自己有多少马都不见得清楚，何况它们的脚力；他只是想着该与田忌将军赛一回马了。田忌将军不是因为不聪明而不关注马力，而是因为他更多地关注齐威王的心情。孙膑关注于马力， 是因为马的成功就是他的成功；他只能胜，只有胜可以选。 齐威王要用好田忌将军，他做的事情是与将帅同乐。田忌将军要用 好孙膑，他做的事情是言听计从。孙膑要用好马，他做的事情是观察马的脚力。结果就是：大家都做了正确的事儿，成功了！,B2094654D565A4F4429C
比完赛到现在体重上了9,B2094654DB64AAFB479F
[汗]老爷硬要帮我买一套羽毛球服，其实胖的时候就很向往了，但是胖的时候穿肯定超级难看，总算有了一套[嘻嘻],B2094654DA6AA2F4459F
不是什么人都适合做朋友,B2094757D06AABFF4093
飞飞飞啦,B2094654D56CA0FE4893
雨什么时候下,B2094757D06FA7F84499
长崎英广&;&;非常生动的演讲,B2094655D26CAAFF489C
他演过宋仁宗，他还演过；李世民，宋真宗；他演过李隆基；某些娇小姑娘我求求你们别再说你们胖了！,B2094655D26FA5FE439B
任务。,B2094654D565A4FF4292
生活可能会跟你开玩笑、可能会让你遇到一些挫折，但你要永远坚信，把生活过好，活出精彩，不一定意味着你必须完美、完整，只要有一颗热爱生活不断前进的心，你的生命就有无限可能。,B2094757D16DA2F9479B
饮风花雪月食人间烟火聊凄惨人生叹青春不再,B2094757D069A7F44599
太开心了，要养小老婆了！,B2094757D06FA1F84493
有人跟我说过家人身体健康，阖家欢乐就是幸福了,B2094757D06FA4F5469F
散散心,B2094654D568A2FF469F
大上海，吊样,B2094655D26DA0F9469D
由此追溯1090&;,B2094757D16FA5FD4298
第一次来上海，留个纪念！,B2094757D16CA6FC499B
"我没有不认同你的指教，只是我自己来自于寒冬，体会过寒冬，走出人生低谷 我把这个话题做到精。。

答：做好免责申明，不要给自己惹麻烦，给客户讲清楚，
务必保证每一分钱都是干净的。
不要招惹不理智的穷人， ​​​​",B2094757D06FA6FA4898
一波牛,B2094654DA68A7F44093
冷暖自知是个多么让人心痛的词语……牛仔短裤率性又简约；忽然发现、宽松的下摆剪裁恰到好处地修饰腰部赘肉……,B2094655D26FA5FF4392
一天从早上五点在家出发，9:40到上海，不禁感叹，现在真的好快…&;来到这座城市，似乎又回到了那二十多岁的年纪，一样的浦东、一样南京路、一样的外滩…&;十六年前，我们奔跑在街头的时候 ，一手拿着地图 一边对着公交站台，还因为不懂方向闹了不少笑话，现在乘地铁真心方便，那个时候地铁刚刚开通，第一次坐地铁就是一号线 到底站莘庄，拿着买来的车票不知道怎么上车，偷偷的瞄了边上的一个阿姨，才学会，那个时候，只有公交 我们坐着公交除了聊天，更可以欣赏这座城市的风景 现在在地铁虽快，但已经看不到沿途的风景了，只顾着手上的手机了……&;上海的地铁如同今天的天气一样的热情，起步、停车时都会让人猝不及防的踉跄几下…还好一天下来换了不少趟车竟也开始慢慢习惯了，地铁车票还是没变，依然很多的还是人工售票，自动售票机上还是有的只可以用硬币…&;怀念啊过去，怀念啊青春！有的可以瞬息万变，而有的却又亘古不变…,B2094654D464A2FB4499
一切安好,B2094757D068A4FC419F
六点四十五当作七点四十五边郁闷今天为什么这件这么快，赶紧回来冲凉洗漱换衣服现在7:07我是谁，我在哪，我在干嘛[捂脸],B2094757D064A1F9409A
今天遇到一件很奇葩的事，想一想瞬间就笑喷了,B2094655D26FA6FE499E
睡不着呀,B2094654D56EAAF44599
&#627;微博艺术超话  &;&;,B2094757D068A7F8479B
新的一天新的开始&;早安——峰,B2094654D565A5FD4398
在转身的一瞬间！都有各自的生活；这个时候：你不孤独；没有人懂你没有人陪你：身边的人；有时候：眼泪会聚集眼眶。突然会觉得自己很孤独，他走了。,B2094654DA6CA2FD4198
史上最假一届世界杯这么牛逼🐮,B2094757D06FA5FB489E
原来法租界的梧桐树秋天的落叶是最美的，局里和我差不多高的老苏出差，就是感觉很屌，站在地铁里，没有阻挡视线的地方,B2094757D16DA2FA419A
【超长预警】韩寒的畸恋（附：初恋） 听说“女孩”一词岌岌可危 建议崔老师向署名2取经 答应吃饭即可上床 女友妻子都是亲人 当然要注意 亲人≠家人。。。,B2094654DB64A1FE469B
@疯狂的石小可爱&;&; 李佳龙的歌好好听啊！,B2094757D065A1F84892
人生最精彩的不是成功的瞬间：忙碌是幸福；我们把它撒在哪：奔波是快乐；因为它让我们没时间体会痛苦，而是坚持的每一个过程，它让我们无法空虚，疲惫是享受……,B2094655D26FA6FA4792
// 【俄罗斯开始着急了？5年内可能会买这两种中国武器】作为继承了前苏联大部分遗产的老牌军事强国，俄罗斯近些年因为多..,B2094655D26FA5F8419D
我：不聊了不聊了…我要上课了周周：什么课什么课？我也要学！我：不建议你学…学费3000多…你还没买房周周的人生可能收到了暴击,B2094654DB6CA1F44193
这么雨还去健身房 我被自己感动哭了,B2094757D06BA7F5409D
"'  .'   ,  .'    '    .'   …",B2094752D269ABFB4992
结婚是为了什么？,B2094655D26FA7FB499D
突如其来的雨天让我发现共享雨伞还是挺方便的 不过有个问题一直没想明白 魔伞还伞时只要点击我要还伞 然后把伞放入卡槽就可以了 如果两人同时点还伞 然后放一把伞进卡槽 那算谁的呢,B2094757D06BA3F9429D
发现久没有合照了！哈哈哈@亿元社长,B2094655D26CA7F54593
现在买衣服裤子都要买号了,B2094654D56DA5FD4593
莫兰迪 - 上个世紀意大利画家，把経历风吹日晒建築外牆颜色画成静物，顏色优雅和谐 ⋯⋯ 参照搭配衣服给力，@色面八芳 @色面八芳栏目,B2094655D26FA5FC499F
"2018年，用决心赶走懒癌！每天3000步，迈向全新的自己！目前累计行走6,202步，完成3天，一起来挑战吧！1月每天3000步",B2094654DB64A1FD4298
告诉自己、听一听花开的声音。静下来、生活、慢下来。,B2094655D26CABF8429F
七夕，愉快。,B2094757D06FAAFE4298
优衣库米奇的世界,B2094757D16DA2FA419A
珍惜现有的生活，幸福就在自己的身边。有缘相逢共一笑，从此再不论古人。相逢一笑为养心第一良药，愁上眉梢为自杀第一钢刀。贪心过海无足时，过眼浮云又笑谁。 ​​​​,B2094757D069ABF44099
【晨说陈语：常识(文摘)】&;世界一定会改变，但世界一定是一点一点被改变的。&;马云和马化腾走到今天，经历了20年的坎坷和奋斗，你怎么可能在一两年内超越他们呢？而任何一个宣称三四年内有千倍万倍回报的项目，肯定是一个笑话或者陷阱。&;但很可惜，人们常常会忘记这些常识。&;&;早上好！陈子蔚,B2094655D26FABF5429E
只因有了那些不抱希望的人，那希望才赐予了我们,B2094654D56BA4FD4492
晚安上海。,B2094655D26DAAFF4492
绿意盎然的生活,B2094753DA6EA0F44692
你过的好就行了。,B2094654D56BA1F54192
站在100层的上海环球金融中心上俯视整个陆家嘴，这种独特的感觉无法言喻，但是很多人来到这里，没有找感觉的时间，就只是拍了照片就！我是不但要手机拍下来，还要保留在内心深处！,B2094654D464A7FB4793
坐标：上海世纪公园 下班被橘猫碰瓷 跟到家门口给了口粮 就不走了 看他太冷了给了毯子 家里有一只猫一只狗实在养不了了 求好心人带走,B2094655D26DA1F54993
实事这个女的跟情夫把自己的丈夫先勒死在烧死心真的好狠 可怕，逝者安息🙏🙏  ,B2094654DA69A6F4459F
大晚安送福利[呲牙][呲牙],B2094450DA68ABFD4193
8牟丽丽,B2094757D068A1FF429F
既然踏入了社会，必然要承受外界的压力，当承受不了的时候，就要像雪松一样，学会适当地弯曲一下，这样才不会被压垮。大自然中的树如此，生活中的人亦应如此；弯曲是顺应和忍耐，忍是生活中弯曲的艺术。弯曲并不是见风使舵，更不是倒下和毁灭，而是为了退步的海阔天空，是为了让自己锻炼得更加坚强。,B2094654DA6AA1FA4192
耶嘿。 从接到电话赶到校区。原本30分钟的路程。嗯。我十五分钟搞定。激动到不能自己。棒子的颜值超级高。最近去会自带应援棒。哈哈哈超级超级感谢@李东海后援会海世代 重要的事情说三遍@李东海后援会海世代 @李东海后援会海世代 @李东海后援会海世代,B2094655D26FA5FF4392
下个月吃土吧,B2094757D06AA1FF4399
不要假装很努力，结局不会陪你。,B2094753DA6EA7F5409D
我爱你祖国，祝祖国母亲繁荣富强，人民兴福和家欢乐。,B2094654D56DA3FA4199
今日拍三个普洱茶老茶头,B2094655D26FABF5429E
早[爱你],B2094655D26FA2FD4898
新零食到嘴，很硬的饼干咀嚼很久。。。当减肥零食吃了。一条就吭了半天,B2094654DA6EA1FC449E
有些人甚至将其充当护肤品长期使用；因为这些强效护肤品能在使用后很快起到立竿见影的效果……出现各种肌肤问题：否则很容易产生依赖、不宜长期使用。,B2094757D068A4F94692
神经病吧,B2094655D26CA1FD479C
12.26号原来是一年中的361天，361度全新1系列发布会,B2094654D565A2FE409F
看了这幅字，这个夏天应该就不觉得热了☃,B2094757D06FA6FB469D
棚内写真欢迎来约,B2094757D06AA7F4449A
.~~~心之所愿……无所不成,B2094655D268A3FB499F
张老板难得下厨一回，表扬一下,B2094654D564A3FE4599
脑子足够清楚效率才能高起来，加油↖(^ω^)↗,B2094757D064ABFA479E
招行朱正廷 中信银行 朱正廷民生银行 朱正廷华夏银行 朱正廷浦发银行 朱正廷平安银行朱正廷 兴业银行朱正廷；农村商业银行：朱正廷北京 朱正廷河北 朱正廷广州 @-朱正廷,B2094750DB6EABF9449D
【回购＋奶油苹果】老哥一向大方所以这次的福利也少不了他的亮相下午我发苹果的时候他就想吃来着，我跟他说晚点做活动，所以就坐等我的消息了不得不说，您老效率可真高呀,B2094654DA69A7FD419D
好像有小三劝退的项目，我们有吗？答：情感，目前，我们只做泡妞项目。。,B2094757D06FA6FA4898
牛角沱,B2094757D068A2F9479A
樱花开的不错，还有游乐场，刺激地喊出来，还有小吃哦。,B2094654D464A6FE4098
哈哈哈，好嘞，今天比较开心的是我的家庭又新增一员守护神（）👍:超级喜欢,B2094655D26DA6F8409F
过完今天，突然觉得自己是个强大的女生~[坏笑][坏笑]额，嗯，就是这样，不接受反驳~[偷笑],B2094654D564A3FC479C
2018俄罗斯世界杯 猜谁将获得金手套(最佳守门员)？ 我在微博参与趣味竞猜，选择了.丹尼埃尔·苏巴西奇。跟我一起来玩竞猜赢惊喜大奖！~趣味竞猜,B2094757D568A6F4419E
蓝瘦香菇，，，,B2094757D06AA0F9459A
努力和上进，不是为了做给别人看，是为了不辜负自己，不辜负此生。 ​​​,B2094450DA68ABFD439F
今天和老爸老妈说带女朋友回家给两老人家过目！所以和她一起回我家吃饭：大喊：结果回家的路上遇到表妹[转圈哭],B2094654DB6BABF4469D
起舞弄清影 ✨文心兰，也叫跳舞兰 ​ 🌸,B2094757D06FA5FD4493
宽容≠惯着你的臭毛病,B2094757D069A1F5429B
踢得啥玩意,B2094654DB64A3F8489C
只有踏马折腾出来的美丽没有尼玛等出来的辉煌那就踏马的折腾吧。却是通向寂寞的牢；回忆是一座桥,B2094654D56EA0F4449C
误会了吗,B2094757D06BA2F8449E
这个糖 很好吃,B2094654D465A7FF4499
脉脉这种流氓软件&;&;窃取了我的通讯录&;&;还发短信来炫耀嘛&;&;垃圾公司&;&;迟早要完&;@脉脉,B2094654D565A6FE489B
&#627;朱一龙超话#这个七夕，为爱早起#@朱一龙&;&;居老师，早上好呀&;&;​​​,B2094654DA68A7F44093
我们想抓住的东西总是太多：你放不下这样……旅行频道则将它称之为美国最著名的鬼宅。,B2094757D06FA5FD4493
你比我萌,B2094757D06BA7FA499A
上海的天气太妖了～易感冒～海参补起来,B2094757D068A0FB429C
茂名北路(震兴里，德庆里，荣康里。丰盛里)&;早安！,B2094757D16FA3F5439E
3.14，麻麻下夜班带我去公园，看到我的新发型了嘛，上周日就是3.11人生,B2094655D264A1FD419B
神雕侠侣我看了很多遍，最近又看，当背景音。发现李莫愁和裘千仞都是偏执狂，活在过去中无法自拔，可能是记忆里太好了吧。,B2094655D268A2FB459D
听说山竹来了，各位同胞们，晚上注意安全噢！,B2094655D36DA1FA449E
路灯为什么多半是暖色调的，大概是为了温暖每一个晚归的人吧。,B2094654DA69ABFA479F
我是新鲜实力派 我是营养小宝裤 甜爆了 软爆了 就是我 你确定不抱我回家吗？,B2094654DB6CA6FA439D
过于清醒，也不是太好,B2094654D56FA3F8409D
十二年，婚后的一个轮回。对于一个追求完美的人来说，别人尽享家的温馨之际，他，确依然憧憬着温馨。夜晚，诺大的办公室。每次完美审结了手头的 后的他沉浸在胜利的孤寂过程中，总会在他办公桌上多出一份精致的西式晚餐。对他，双鱼座的她总是在不经意间让他感受到一种被包围的温暖。在这个城市的某个角落，他有一个法律上认可的家。在那里也有一个她等待着他的回来，可是他却害怕回家。今天晚上办公室的氛围仿佛让他回到了曾经温馨。从办公室的地下车库驱车回家，路经亨得力和新天地，他取到了几天前预订的礼物，怀着愉悦的心情回到了位于金桥的碧云新天地。从电梯下来，打开房门的一刹那，让他产生了一种恍如隔世的感觉。晨曦出门时钟点工的专业收纳整齐的家再次被她“凌虐”的面目全非。他的眼神已无法判断这到底是早晨出门时温馨的家还是码头垃圾的仓库。5秒钟后，他开始再次怀疑当初是否在正确的时候选错了她。同时也让他悟到了“再好的东西，送错了对象，犹如钻石变成了玻璃”的道理。失望之余，他驱车离开家再次回到了办公室。将那价值不菲的礼物交到了工作期间带给他温暖的双鱼座的她手里。偶感随笔之男人憧景的温馨   2018.3.31,B2094655D265ABF8489C
不想回去工作,B2094654DA6FAAF4479A
笑谈年少多少年，常与生人道人生。,B2094654DA6CA6FB499B
愿所有的事都能善始善终……,B2094654DA6CA6FB499B
身心合一的标准是、在彼此给予亲密照顾关怀欢爱的世俗内容的同时；生而孤独，因故：这是与自己与他人合一的途径之一！——安妮宝贝。爱是生命中极为重要的道路：在关系的修炼中获得实证！人，不是为了填充寂寞或让对方充当令自己快乐的工具……,B2094655D26FA6F9469E
这句话，和我的自尊串通一气，让我变成了哑巴,B2094757D068A5FD4693
今天下雨，吃汤年糕暖和一整天,B2094757D06FA1FA449F
中了4.99,B2094655D26FA5FE4292
，，。,B2094654DA69A7FD419D
9日中午，爱华姐带我们到附近工商银行大楼餐厅吃午餐，窗外是浦东高楼林立。,B2094654DA6EA5F4459F
官不许取，民不许夺，山神水将保护他，嗡 敕令！,B2094654D56DA5F4469D
得糊涂的人，容易幸福；活得太清醒的人，容易烦恼。凡事太过较真，烦恼无处不在；而糊涂的人，不知如何计较，虽然简单粗糙，却因此觅得人生的大境界。我们喜欢仰慕着别人的幸福。乍一回首，却发现自己也被别人仰望着、羡慕着。只是，你的幸福，常在别人眼里，却不在自己心里。,B2094654DA6CA5FA409F
@果儿,B2094757D06FA6F8469E
阿汤哥，终于等到你[米奇比心],B2094654D465A1F5439A
怎么拍都好看系列,B2094750D569A4FF4192
天天这么吃&;&;居然只胖了2斤我成功走向胖的道路！！！,B2094654DA65AAFF4899
一周五天的合集浓缩成了九分多钟蛮有意思,B2094757D16BA2FB4793
演出耗资1050万！西安千架无人机表演成&;乱舞&; 疑被恶意干扰@手机浏览器 [可爱][心],B2094757D06FA3FA489E
北宇北老师，你啥时现身啊,B2094654DA65A6FD4992
愿我们上半年所有的遗憾都是下半年惊喜的铺垫 ​​​​,B2094757D16CA0FD4192
因为我都不了解自己，我还没有坚强到那个地步；我会受伤的：请珍惜我给迩的：视爱情为命的人：记住、----精选语录、也会当真的；因为那有可能是我的全部。,B2094757D065A7FB489B
