text,poiid
静安雕塑公园半日游，在公园感觉好悠闲,B2094757D06FA2FC439F
善与恶，情与法，世界上的事情不是绝对的非黑即白，还有一些中间地带存在，我们都需要去面对，也很值得我们思考和探寻。这份思考探寻，正好构成了文学作品探讨人性时的力量。《白夜行》是这样的文学作品，现在它还是一出搬到中国舞台上演出的音乐剧。@韩雪 演出女主角雪穗。“制作方找我一开始大概是觉得外形像。”她看过剧本，觉得不错但没点头，等音乐写出来，看到制作班底的阵容……最后才签下合同。她从未演出过舞台剧，想要精益求精的创作。《白夜行》邀韩雪，前前后后谈了很长时间才签字，而韩雪等雪穗这样的角色出现，等得更久。@白夜行音乐剧 @上海电视周刊 @韩雪吧 @上汽上海文化广场 @韩雪工作室,B2094654DB65A1FE4298
&#627;上海爆料 前滩休闲公园，天高气爽，芦苇摇曳，江景迷人。人也不多，还有网红粉黛乱子草，跑步道和自行车道@上海同城,B209445CD46DA6F8439E
2018年4月1，逛公园，划小船，我嗨皮了……,B2094654DB6BA7FF439B
跑断腿的一天静安公园八号空间居然笼罩在一股浓浓的油漆味之中,B2094757DB6CA5F9449A
清晨公园散个步,B2094757D06FA3F44798
鲁迅公园，江江江江不停“哇～ 哇～ 哇～”,B2094757D06EAAF94498
国内展览会已调零的差不多了。出差上海，预算看展1.5天，实际2小时全逛完。然后就逛公园去了。,B2094654DA69A1FB419B
人民广场花坛景观,B2094757D069A1F4479A
今天在世纪公园，很想给臭熊打电话，可拿着手机，又觉得什么话都不想说。我想你，但我就是不想说话了。也许这个心坎是过不去了，我不知道，我改变不了。,B2094654DA69A1FB419B
今天穿着高跟走一万步看了陈老师推荐的话剧。探讨主题是科技与自然、存在主义、异化。之前看一些欧洲当代话剧后认为已经不能容纳部分戏剧了，要称之为，但今天看了这样的记录剧场，它把“剧场”的空间概念也取消了。100分钟内，我们这些“观众”以“部落”为集体单位，像吃鸡里的参赛选手，戴着耳机，在声音像的指令下，走了上海的烈士纪念碑、寺庙、街道、地铁、商场、医院、广场、高楼……把整个城市视为演出舞台，但实际上，当我们“观看”城市剧场的时候，我们自己也成为剧场表演者，成为被城市观看的对象，因为我们在耳机声音的指示下，时而在地铁扭屁股，倒退走路，在商场蹦迪，在医院冥想，在广场为路人鼓掌，在街上举着某件私人物品游行（我很尴尬地随手拿了阿玛尼口红，于是高高举着阿玛尼口红游行了一路）……之前看完「说话的手」，我很疑惑，这样一出一小时由聋哑演员表演的戏究竟是如何抓住观众，现在再想，「说话的手」其实是“声音剧场”，它的故事文本高潮并不是偶然发生的，而是用强烈的现场音效刺激观众感官，制造强烈的、无法逃脱的不适感，并且使观众坚信这种不适就是聋哑人士带着助听器的日常感受，感官体验加强感性体验。我个人觉得「遥感城市」也有些类似于声音剧场，如果只是耳机里的声音发号施令，引发我思考地铁和城市中的人群，可能很多观众会丧失兴趣，因为观察人群是很多人的业余爱好。但是耳机里面还有超越城市本身的背景氛围音效，这是能使观众融入城市剧场的主要原因，比如耳机里的声音希望我把坐地铁想象成打游戏中的升级打怪时，背景音效就和游戏音效贴合，甚至有意在控制我走路的节奏。就像漫威电影如果没有音效就顿时显得很傻，记录剧场也通过氛围音效强化剧场体验。因此，当后期走到环境嘈杂的城市中心地带，加之讯号受干扰，剧场体验就一直在被打断。另外一点是「记录剧场」的「文本」是什么，虽然它看似在充满了随机性，但是我相信它能使观众坚持走完全程的原因一定不是因为门票，而是它有强烈的戏剧性，它营造戏剧性的方式在于“我不知道接下来会发生什么，我要被要求做什么怪动作”。例如，为了设计戏剧感，耳机在一开始就告诉我们待会儿我们会站在城市的高处鸟瞰众生，埋下类似于这样的伏笔。同时还制造了情节的起伏，比如让我在商场蹦迪之后，下一个引导我去的地点是医院，从商场到医院，类似于戏剧主人公从一个小高潮陷入一个小低潮，而接下来我们又去了广场看“路人表演”，又是一个情绪回升。在这样一起一落中使得城市情节“跌宕起伏”。缺憾还是有的，结束后吃饭偶然遇到一个一起“看戏”的女孩儿，我们都觉得戏剧性的强度还是太平和了，在无论在商场跳舞还是在地铁上扭屁股，都发生得很快，并且通过耳机的方式有很多不可抗因素干扰，后期环境嘈杂后很多“观众”已经出戏了，尤其是一些观众明显体力不支😂我最遗憾的是听甜老师的介绍后我一直以为是要坐大巴车，所以当到现场发现是步行，而且还要小跑时穿高跟鞋的我好绝望……一大感想是觉得智能耳机旅游在未来指日可待，对于越来越喜欢一个人吃海底捞的现代人来说应该是个制富商机。,B2094757D06FA1FA469A
带着小朋友到长风公园一日游，希望有空能够多陪伴他成长，我觉得做好的教育是带他了解这个世界的美好。孩子妈妈的最近越来越焦虑，总是希望孩子早点学会123。,B2094654DB6BA7FF439B
2.26/2 下午带弟弟一起接姐姐放学，趁阳光好，带他们去雕塑公园里撒花。,B2094757D06FA2FC439F
上海中山公园欣怡水兵舞二位老师跳小王子一套（2018年9月21日）,B2094654D565A5FA4492
周末公园溜傻子[][],B2094654DA69A1FB419B
我在人民广场没有吃着炸鸡,B2094757D069A1F4479A
甜点遇到咖啡，就像乐逢遇见你们，让秋天拥有了双倍精彩。，乐逢 为@一条 @美食台 独家设计了“一杯卡布奇诺”蛋糕。 转发此条微博并@三位好友，10月12日-13日来咖啡节展示转发，即可1元购原价48元的大师亲制限定蛋糕，仅限现场购买哦！另有猜原料游戏，赠咖啡布里欧面包~详情见下图！地点：陆家嘴中心绿地公园；来，探班乐逢型厨；吃“一杯卡布奇诺”吧！,B2094654DA69A7F4429F
10月13: 7个月啦！一家四口👨 👩 👧 👦去世纪公园,B2094654DA69A1FB419B
晨 @上海浦东世纪公园&;&;,B2094654DA69A1FB419B
明天广场，密宗降魔金刚杵，还有来福士这边还有个很奇怪的水晶球，总之人民广场这里风水说法很多，上海的故事也很多。,B2094757D06FA3FC409B
偶遇育音堂，前靠地铁站后靠公园，选了个好地方。,B2094757D06FA4FD489A
午后的大宁灵石公园4⃣️,B2094654DB6AABFC409B
可以想象我的老年生活了特别喜欢逛公园,B2094654DB65A6FA409D
现在过年不让放鞭炮，公园不让放风筝，中国的传统就剩下吹牛逼了，以后估计连吃饭拉屎都要限制了,B2094654DB6BA7FF439B
吐着舌头的小黄和小黑•公园流浪记,B2094753D76CA6FA4992
我在人民广场不吃炸鸡,B2094757D06FA3FC409B
上海世纪公园露天表演广场上空的蓝天白云☁️☀️🌿🌿🌿🌱🌱🌱🍃🍃🍃🌹,B2094654DA69A1FB419B
🌴 人民公园半小时游[太开心],B2094757D06AA3F9479F
下午骑车去了鲁迅公园风景挺好的而且还有免费的展览,B2094757D06EAAF94498
好小的公园,B209475CD66AABFF4498
人民广场婚介所，了解一下,B2094757D06FABFC449F
会场旁边的公园 很美了 城市里的沙滩️,B2094654DB6AABFC409B
后滩公园里一段路散发着桂花混合着脚趾垢的气味,B2094757D06FAAFE419F
我竟然是第一次逛中山公园，一定要纪念一下[挤眼]。,B2094654D565A5FA4492
静安公园名不虚传的大胖猫,B2094757DB6CA5F9449A
逛个公园，一人被咬了八个包，这个公园有毒啊。,B2094757D06FA4FD489A
大妈广场舞里出现大叔了，而且还很熟练，莫非是因为今天的这个节日？,B2094757D068A6F9469A
静安雕塑公园 阳光下的樱花，有点迷人。@上海影像&;&;@_阿咪&;&;@熊纠纠722,B2094757D06FA2FC439F
今日中秋，世纪公园的人还是多的呢！每个人都很快乐。这就是该有的生活,B2094654DA69A1FB419B
好想找个附近的人，约着一起晨跑……杨浦公园啊…,B2094655D26FA6FA4892
这里是上海鲁迅公园，有一只流浪狗肚子部位被穿透一根铁丝，很可怜，不知道人为还是其它。@上海流浪狗救助 希望能救救它。,B2094757D06EAAF94498
世纪公园第三波,B2094654DA69A1FB419B
出来放风，住在世纪大道一年了，第一次来世纪公园，感受下身边的生物多样性,B2094654DA69A1FB419B
人民广场吃炸鸡,B2094757D06FA3FC409B
座落于徐家汇公园近衡山路的小红楼，乃百代唱片公司旧址，现为一中西合璧的餐厅～,B2094654DB65A1FE489B
忠犬八公现实版啊！具文化广场的保安说已经等了4天了！脖子里挂着狗牌，为啥他的主人还不来找它呢！大家帮忙转发一下吧，帮🐶找找主人。  ​​​​,B2094654DB65A1FE4298
跟小伙伴一起逛桂林公园。,B2094757D06FA3F44798
慕名来人民公园英语角，转了一大圈，没找到英语角，倒是误闯了相亲角。求英语角地点，在线等……,B2094757D06AA3F9479F
我在人民广场排着长队 而此时此刻你在哪里,B2094757D069A1F4479A
再次来到天山公园看牡丹花，现在花开得正旺，牡丹花开-花开富贵、吉祥幸福[可爱],B2094757D06FA4FD489A
我在人民广场 看着鸽子️而此刻的你 又在哪里,B2094757D069A1F4479A
静安雕塑公园雕塑展（一）,B2094757D06FA2FC439F
每周三虹口公园麦当劳就是聋哑人聚会的日子，他们生活在无声的世界，还那么开心过每一天，我们希望爱心人士要多关心这些人群,B2094757D06EAAF94498
有种到人民公园的感觉，97年就着急了，看到微博上的红人,B2094757D06EAAF94498
最近的夜晚真迷人。躺在中山公园巨大的草坪上看星星和风筝，大片大片的云从头顶飘过的时候只想把人躺成大字型，四仰八叉，左右翻滚。凉风习习，是那种让人张开整个怀抱的舒畅，满足感要溢出来啦。忍不住把腿笔直往天上伸去够云，突然看到旁边一个小男孩探究的身影，哈哈哈哈这个怪阿姨弄啥嘞？跑过去的小女孩对小男孩说：“诶你叫什么来着？”如果时间停在这一刻。,B2094654D565A5FA4492
逆光也清晰 照亮我的月半 这个公园很美啊,B2094654DB6AABFC409B
7❤️回到第一次在上海见面的公园❤️开心❤️,B2094654DB65A1FE489B
曼珠沙华（昨日拍于桂林公园）又名红花石蒜，是石蒜的一种，为血红色的彼岸花；亦见到白色的彼岸花，称为曼陀罗华。&;彼岸花曼珠沙华、曼陀罗华是佛经中描绘的天界之花。,B2094757D06FA3F44798
“夏练国度”活动今天上午在上海黄浦区太平桥公园继续，这一回亚洲飞人谢震业和高级球鞋设计师会亲临现场！后续报道请持续关注7现场哟！,B2094654DA6EABF5449A
鲁迅公园。去过了就纪念打卡吧,B2094757D06EAAF94498
今日世纪公园打卡🤩🤩🤩🤩,B2094654DA69A1FB419B
人民广场 打卡,B2094757D069A1F4479A
鲁迅公园歌声飞扬[哈哈],B2094757D06EAAF94498
面朝麦麦，春暖花开🌸今儿午休跟同事们抱着俄式红肠双鸡堡去徐家汇公园野餐，味道很赞哎~好大片红肠哈哈哈无肉不欢星人表示灰！常！满！足！趁新品还没下线还想刷掉其他工作餐,B2094654DB65A1FE489B
上海 ❤ 上海·黄浦公园,B2094654DA6FABFD449E
上海浦东三林世博主题公园 2018-12-09 15:30 打捞现场 早前一辆小轿车冲入了河中,B2094753D76EA7FB499F
世纪公园赏梅,B2094654DA69A1FB419B
东安公园 宛平剧院 东安路陆家堰 龙华寺跟着我妈妈 回到她的故地,B2094757D068A5FF4599
庭院满花香，香花满院庭。今天身体不适强撑着开车去了桂林公园，算了算后面实在没时间拥抱这满园的香啦，还好花虽略见萧瑟但仍满挂枝头。一期一会，如此甚好。,B2094757D06FA3F44798
复兴公园，故地重游，第一次在公园⛲️里面的 喝下午茶☕️，去了无数次的儿童乐园电木马依旧不停的旋转着，好像永远都不会停下来一样……,B2094654DB65A6FA409D
第一次进桂林公园~,B2094757D06FA3F44798
开放夜公园啦福利福利,B2094655D26FA7FD4192
人民广场没有炸鸡,B2094757D069A1F4479A
第一次登上文化广场的舞台，谢谢导演、音箱师、灯光师等部门，辛苦了❤️@上汽上海文化广场,B2094654DB65A1FE4298
刚在人民广场952公交对面的小花园里发现一只小猫。身上类似有油漆，希望能有好心人遇到给点狗粮。谢谢。@宠物互助上海站  ​​​​,B2094757D069A1F4479A
鲁迅公园半日游[作揖]小小一个公园却承载了很多的历史。想把文豪广场上所有作家的代表作都拜读一遍。中日青年世代友好，希望有一天真的能实现。参观鲁迅纪念馆，并前往鲁迅先生的墓前进行参拜，愿精神永存。“横眉冷对千夫指，俯首甘为孺子牛。”,B2094757D06EAAF94498
在公园和妹妹呆了一下午,B2094654DB65A1FE489B
2018.6.13晚9点13分，上海外滩黄浦公园,B2094654DA6FABFD449E
端午节确实没有啥影响力，在鲁迅公园，没看到端午节的任何线索和迹象。  ​​​​,B2094757D06EAAF94498
11.4 斯凯奇训练营&;&;精英组25&;&;世纪公园,B2094654DA69A1FB419B
秋天真的是美好而又短暂的…所以珍惜每个阳光灿烂的日子…俩娃超级爱去公园…世博会这里真的一路各种风格的公园…从前滩公园到后滩公园再到世博公园…玩遍啦…还被一群摄影班的征用做了一回免费的模特…哈哈…开心就好！生活中有太多值得开心的事情了，需要有一双会发现的眼睛和幽默的心灵…,B2094757D06EAAF4409D
今秋的雕塑公园,B2094757D06FA2FC439F
世纪公园的梅花开了，吸引了很多游人，有情侣，有一家子，也有像我这样形单影只的。大家要么拿着手机，要么拿着相机，对着各种各样的梅花不停地拍。总之，梅花是今天最重量级的主角，但没有了游人的衬托，却会冷清很多！记得之前都说是梅花迎寒而放，可是现在已经是春分时节，阳春三月了。白玉兰也次第地开放了，硕大洁白的花朵🌺似乎比梅花更显得高贵了些。是的，梅花太小，名家画中的绝对比现实中的好看，最起码我是这样觉得的！世纪公园是上海市中心最大的公园，类似于纽约的中央公园，是上海市的肺，偌大的中央湖，游弋着各式的船只，游客们穿着亮黄的防护衣，加上蓝色的船顶，倒也很是漂亮。湖边上有舞蹈的，有画画的，有拍照的，也有像我一样悠悠然踱着步的。在房间里容易发霉，再加上轻微的感冒，更应该出来逛逛了！总之，春天是一个生的季节，无论是花花草草，人的精神状态也应该是全新的。,B2094654DA69A1FB419B
此时此刻大华行知公园五安岛：,B2094757D06FA1FD4993
我的年末最后一场音乐剧盛宴延续了原作的剧情和经典曲目，但加入了热情洋溢的古巴元素，舞蹈尤其出彩。追逐自由、放荡不羁的卡门，通过女主低沉而带磁性的嗓音中生动地表现出来，前后半场古巴乡村和首都哈瓦那以及革命前后不同的社会风貌，也通过布景和灯光的营造展现出截然不同的氛围。在寒冷的冬天看一场红红火火的音乐剧真的很治愈！@上汽上海文化广场,B2094654DB65A1FE4298
早晨挺美好的[兔子]@静安雕塑公园,B2094757D06FA2FC439F
走过公园，仿佛看到姐姐的身影……拿着钥匙，双手向后，摇摆摇摆走着，相似外公。秋天，是个寻亲的好季节。,B2094757D06EAAF94498
上海·徐家汇公园,B2094654DB65A1FE489B
周日天气好好，中山公园兜一圈,B2094654D565A5FA4492
今晚的大宁灵石公园,B2094654DB6AABFC409B
公园即景,B2094654DB65A6FA409D
今日份的中山公园。,B2094654D565A5FA4492
世纪公园赏梅,B2094654DA69A1FB419B
我在人民广场吃着小杨生煎……  ​​​​,B2094757D069A1F4479A
我在人民广场吃着炸鸡，而此时此刻你在哪里,B2094757D069A1F4479A
这公园给我的感觉像是逛海边,B2094654DA69A1FB419B
鲁迅公园是鲁迅公园，可是没有遇见鲁迅！一个男人喜不喜欢你就看他给你拍照片时的表情！,B2094757D06EAAF94498
“楚虽三户，亡秦必楚。国土纵然一时守不住，我们的子孙也能收复失地，还我河山！但是国宝呢？覆巢之下无完卵，国宝不能毁而复生啊。有这些东西在，文化才不会绝。文化不绝，精神才不会绝，中国人便不会绝。”——《海棠依旧》故宫博物院原创院史话剧《海棠依旧》，11月10-12日 上海文化广场，海棠花又要开了&;&;​​​,B2094654DB65A1FE4298
鲁迅公园，今天还有他的空间么？,B2094757D06EAAF94498
公园不错滴,B2094654DA69A7F4429F
风和日丽，秋高气爽，闸北公园散散步。,B2094654DB6AAAFE479A
和平花苑 和平公园&;&;对面合租单间1500还带阳台风景不错&;&;治安超好&;隔壁的小姐姐&;&;四号线大连路&;&;四平路地铁站电影院&;&;宝地广场&;&;海上海都很近&;&;​​​&#627;上海租房,B2094655D26FA7FD4192
再约世纪公园⛲️,B2094654DA69A1FB419B
马修伯恩从来没让我失望过！！！无与伦比的舞美和设计独特的场景转换真的厉害@上汽上海文化广场,B2094654DB65A1FE4298
初六上海长风公园,B2094654DB6BA7FF439B
前滩友城公园转一转,B209445CD46DA6F8439E
今天是我结婚一周年。公园偶遇一对新人的浪漫婚礼，送上祝福，相守相依，白头偕老,B2094654DB6AABFC409B
今日阳光明媚 | 相比小巧玲珑的闸北公园，大宁郁金香实在是太适合跑步了。很棒的环湖跑道，足够开阔的空间，景致也美好大气……环湖一周2.5公里，测试完毕，开跑啦😄🏃,B2094654DB6AABFC409B
@梦之微澜 @善良有点锋芒 @ 🍀找个机会一起划船🚣🚣‍♀️，我坐船尾把舵，我的船尾九十度旋桨技高一筹，非常专业，可以控制船头方向。初中秋游，组织先到桂林公园赏桂闻桂，然后到康健园划船。今天又去秋游，划船🚣‍♀️一小时30元，押金30元，但没有划船🚣‍♀️去瑜伽了🧘‍♀️🧘‍♂️除了地铁🚇来回一共8元，其它一分钱没花。天天来锻炼身体的人都住在附近，真的一分钱也不花，可能还捡到硬币呢,B2094757D068A5F4439C
公园里的猫,B2094654DB65A6FA409D
盒马这几天没有有机番茄，推宝宝来静安寺公园，坐等久光超市开门,B2094757DB6CA5F9449A
，第一次晚上来文化广场，很漂亮的地方。期待晚上的演出。,B2094654DB65A1FE4298
曲阳公园观草,B2094757D06FA0FF499E
"#王者之舞·危险游戏##   :  ## #   ,  .@九维文化 @上汽上海文化广场",B2094654DB65A1FE4298
世纪公园的小豆豆,B2094654DA69A1FB419B
好像有很多人喜欢吃人民广场的闸机（,B2094757D069A1F4479A
今天打了最后一针，公园野猫多，撸猫须谨慎,B2094757DB6CA5F9449A
今晚在上海文化广场看了蜷川幸雄生前执导的舞台剧《武藏》，故事围绕岩流岛决战6年后，佐佐木小次郎在宝莲寺找到宫本武藏，相约两天后再次决斗展开，决斗之前两人同时参与寺庙方丈组织的两天禅修，在过程中两人与一起禅修的几位同伴发生了很多故事。这部剧首演于2009年，2010年到伦敦和纽约巡演，今年的蜷川幸雄三回忌追悼公演版除了在日本东京、埼玉、大阪三个城市巡演之外，上海站是海外唯一的一站，也是蜷川幸雄作品第一次在中国大陆演出（之前只去过台湾和香港）。这部剧的剧本不错，在让人频繁大笑的同时，也探讨了复仇与原谅、追逐名利和反躬自省等深层次主题，表演内容还包括禅宗讲法、能乐、狂言等，非常丰富。藤原龙也扮演的宫本武藏很符合足智多谋的名剑客设定，不过这部剧其实是一出群戏，武藏的戏份不算太多，其他演员的表演都各有亮点，除了扮演小次郎的沟端淳平和扮演笔屋乙女的铃木杏较为国内观众熟悉之外，扮演木屋麻衣的白石加代子和扮演柳生宗矩的吉田钢太郎演的都很棒。演出结束后演员们谢幕三次，几乎满座的文化广场剧院内观众们报以经久不息的热烈掌声和欢呼声。3年前的今天刚好在台北看了蜷川幸雄导演、藤原龙也和满岛光主演的舞台剧《哈姆雷特》末场很是喜欢（当时的记录见图9，那时蜷川导演的身体已经不太好，没有随剧组到台北，并于一年多后去世），今天又在上海看《武藏》的首场，冥冥中自有天意，希望今后能在上海看到更多的优秀日本舞台剧。,B2094654DB65A1FE4298
我在人民广场吃着炸鸡，而此时此刻你在哪里。[小仙女],B2094757D069A1F4479A
位于上海城隍庙和外滩两大人气景区之间，古城公园最容易被游客忽略她的美。这里通常只是从城隍庙步行到外滩的通道，匆匆一瞥就此别过。@微博旅游,B2094757D06FA6F8429D
午间休息的时候又散步到了公园。# &; #,B2094654DA69A7F4429F
革命洪流下的个体应如何自处？当然是渣男渣女在一起啦真心安利这部 可以说是非常好看了@上汽上海文化广场,B2094654DB65A1FE4298
早晨在松鹤公园看看鱼，赏赏花，走走小径，听听鸟叫，大口呼吸公园内的富氧离子……,B2094757D06FABF84993
我在人民广场吃着炸鸡,B2094757D069A1F4479A
2018年4月30日的苗苗在济阳公园,B2094757D068A7FD4893
散步随记1798 雨中桂林公园 桂林公园原是旧上海大亨黄金荣的私家花园。后因园内遍植金桂、银桂、四季桂、石等多个品种桂花树千余株，每逢中秋，满园飘香，故名桂林公园。今天已立冬，花已谢，而百年老树依然郁郁葱葱。雨中游园别有风味，路上的倒影也好看。园内好几家茶室，四教厅也是。厅前平台上文革中被毁的汉白玉石雕八仙群像已修复，要拍摄全八位的容颜比较难选角度。厅旁六角亭石碑上“文行忠信”（四教之义）据说是老蒋为黄所写。,B2094757D06FA3F44798
清明三天1家里蹲，2世纪公园，3后滩公园。,B2094654DA69A1FB419B
假期公园散散心也是极好的,B2094757D068A1FC4098
公园中的咪咪你正在想什么呐？  ​​​​,B2094757DB6CA5F9449A
这种阴天骑着单车绕世纪公园一圈会感觉心灵得到了净化花花草草总是最美的，看多了这些美好的东西，眼神也会更加清澈[米奇喜欢]累了就坐在公园的长椅上坐着坐着便有蚊子来找你,B2094654DA69A1FB419B
下午两点多的公园，寂静。我是有多爱运动，这么大的雪还去公园走两圈,B2094655D26FA6FA4892
三个抠脚大汉在公园聊八卦,B2094757D06FA2FD4999
公园的一角，静静的欣赏葫芦丝！,B2094654D565A5FA4492
毕业后第一次来熟悉的世纪公园,B2094654DA69A1FB419B
走出办公室，在公园坐一会了，也蛮惬意的,B2094654DB65A6FA409D
