text,poiid
店草哥哥认识我 店花姐姐认识我 我真是全村最幸福的崽了[坏笑],B2094757D06EAAF84992
路过南京路步行街的苹果专卖店，进入体验了一下刚刚开卖的  … 图三是和我的  的对比，大家感受一下！[并不简单],B2094757D06EAAF84992
零售店是真的好玩儿了！一进店就看到一些店内员工在用 进行弹奏演唱，忍不住也上去嚎了两嗓。（：服务）,B2094757D06FA6F5499D
紫色的还真好看…不过看了一眼价格…马上就放回去了…穿红衣服的店员看我走开马上过来数了下…好像生怕被我偷了去…,B2094757D06FA6F5499D
苹果店，更新系统前请备份……,B2094757D06FA6F5499D
大早上来排队修手机，明明之前可以网上预约的呀！咋找不到了？！到店里仔细一看：字太小而且链接和普通文字没什么区别。尴尬😅！排队半小时给我说电池好好的呀…… 又尴尬了！把笔记本的充电线买回来了，623块，加一根手机的电线就近700，还好狗🐶被我送走了，如果当时就出这个账单我怀疑我会当场打死它！😂毕竟我最爱的是钱💰！不知道伤不起的是苹果产品还是养狗？！... 最伤我的是：没钱！[皱眉],B2094757D06FA6F5499D
苹果店常客…[晕][晕],B2094757D06FA6F5499D
为淮海路的苹果店打电话！里面的小哥哥小姐姐们超级奶思！今天手机关机两次，没有充电线和充电宝黄陂南路下来苹果的标志超级大&;&;一眼看到了救星地铁里手机关机出来到店里充了10%然后赶去办事办完事出来买了杯雪顶想找共享充电宝没找到手机又关机了，又跑到了二楼去充了会电 18%一路没敢玩，撑到了回校,B2094757D06FA6F5499D
苹果店一定有毒，明明手机在家的时候各种卡顿 各种问题，一到店里 就无比流畅，可能电员觉得我是来找茬的……,B2094757D06FA6F5499D
此刻的苹果店，孙先生在排队等买大苹果。,B2094757D06FA6F5499D
用了两年的 坏掉了，拿去专卖店维修，被告知修理费用昂贵，不如买一个新的，于是当机立断决定买新的，新款已经是三代了，可以防水，也不错的,B2094757D06FA6F5499D
苹果店的人头攒动，12000元的手机要用抢的。必须买，保护套要看运气，膜基本没有！不理解的就是硬道理,B2094757D06FA6F5499D
路过店，进来瞄一眼，偶遇一节手机授课，学生们年纪都不小了，真正是活到老学到老啊！时代，唯有不断学习，才能顺应潮流！,B2094757D06FA6F5499D
无意中拔草了一家日本人开的欧式面包店。经亲测🥖和🥐都非常好吃😋，☕️也很醇香，未来的梦想就是🈶️这么一家小小的面包店，给予过往的人们温暖的地方,B2094556DB65A7FF4092
喜欢夏天午后走在树影斑驳的小路上，遇见这样的面包店之前看过这家，说是一个日本男生开的面包店，天平路上小小一家，坐在里面，是不是有老爷爷老奶奶进来，问一句：今天的全谷物吐司还有哇？🥖 法棒：有韧劲的口感，越来越喜欢这种朴素的面包款式，简单的麦香，应该刚出炉的会更好吃🍪布朗尼：很大一块，没有一般的那么浓重，里面有加葡萄干，说不上惊艳，但就是喜欢这种不做作的📍 ：天平路73号&#627;上海美食&#627;微博吃货秀 @鲜城 @上海美食攻略 @上海美食 @微博美食点评团 @微美食 @上海小资美食,B2094556DB65A7FF4092
本铁蹄在满是小裙子的店显得格格不入,B2094450D46BA7FC479E
意外路过一家小裙子店,B2094450D46BA7FC4592
气门位置传感器故障等；发动机燃烧故障！如发现发动机故障就要立即到4店进行电脑检测：包括传感器故障：【怠速过高】检查仪表版的发动机故障灯有否闪亮；看看哪个部件出现问题导致怠速不稳,B2094757D569A2F8479A
再瘦是不可能的了 自己店里👗👖最小号都穿大了都不需要照片了嘻嘻,B2094757DB6AA6F94793
上海一定要吃的甜品店吧老板超级厉害，翻糖届的大佬吧,B209445DD265A7FF479F
据说这是一家征服金城武和贝克汉姆的甜点店🤗,B209445DD265A7FF479F
网红店打卡，水平不错,B209445DD265A7FF479F
下午茶时间，这家店的甜品算是魔都网红店里颜值和口味并存的了。😋偶遇一只小松狮，好可爱好乖,B209445DD265A7FF479F
探店 非常赞,B209445DD265A7FF479F
周一貌似出品都不太多呢，想吃的几款早早就已经没了♀️，刚刚吃完的罗勒草莓和的草莓马鞭草，问起朋友你最喜欢吃的草莓慕斯是哪家店，她倒是回答得很起劲，“人生中第一次吃到的最好吃”,B209445DD265A7FF479F
周一貌似出品都不太多呢，想吃的几款早早就已经没了，刚刚吃完的罗勒草莓和的草莓马鞭草，问起朋友你最喜欢吃的草莓慕斯是哪家店，她倒是回答得很起劲，“人生中第一次吃到的最好吃”,B209445DD265A7FF479F
@ 来到花园里的甜点店，走进安静的建国花园内里面确非常热闹，试了同款橘子，内陷好丰富，橘香芬芳。每处都是景致。,B209445DD265A7FF479F
我发表了头条文章:《听说这家甜品店的老板曾是贝克汉姆晚宴御用甜点师》 &#0;听说这家甜品店的老板曾是贝克汉姆晚宴御用甜...&;&;,B209445DD265A7FF479F
在图书馆呆不住的我果断溜了🙃网红松饼店要等2小时 等到都要直接吃晚饭了  转战网红🍦 咸鸭蛋口味的口感很猎奇 现在一个人漫无目的的晃着 吹吹风 晒晒太阳 很舒服～,B2094556D168A2FF4298
拔草了一家网红家具店 ⭐然而极光蜡烛没了 买了小岛,B2094757D065A0FA459C
我今天才发现国金里竟然有卖法国进口芭蕾舞鞋的店。简直了。,B2094757D06FA5FB459D
@_ 家的法式草莓蛋糕🍓酸甜一点都不腻 草莓很好吃其实夏洛特更好看但是当时就比较想吃慕斯店员是两个男孩子～态度超级好♥️玻璃门很酷的但是有点儿迷幻😂盘子很美～店里环境也特别棒～,B2094555D668A5F9499E
🍰有虫 店里有苍蝇 坑爹玩意🙃,B2094556DB68A3FE469A
"嗯？政肃路的，先放了胜利的 ，又放了的，后放了太阳的새벽한시（凌晨一点）

这家店是爆炸粉么，爱了

等等…让我听听下一首是什么…
太阳和的  ！！
…
…
我该走了…手机里又不是没有",B2094757D16EABFF449A
#匪匪♥美食#好吃到哭的蛋糕，记住你了，。作为旗下的甜品店，它的品牌故事，它的经典蛋糕，或者它的一众明星粉丝，每一个都有足料的话题(∩_∩),B2094757D068ABFA4998
我不知道不开心的时候能干嘛。我只知道我回家的路上看到牛杂店，我就想吃几颗牛肉丸，加点牛经，萝卜，再来几粒鹌鹑蛋，和一说不出名的好吃菜，...我默默的吃完再回去睡觉！,B2094757DB64A6FF4593
"外表真的很重要,商店的噱头之一就是那排列得无比整齐的货物。货架总是又满又整齐，而且没有任何一件商品看起来放错了地方，当然也不会有任何杂乱的感觉。商店的整个氛围就是“干净”！",B2094757DB64A6FF4593
想要来洗头 怎么每个店都那么忙 都快等 结果有一店有空 是一个染了五颜六色 头发长到看不到眼睛 我。。不洗了,B2094757DB64A6FF4593
奶很好 店员不是太喜欢,B2094757DB64A6FF4593
想要来洗头 怎么每个店都那么忙 都快等 结果有一店有空 是一个染了五颜六色 头发长到看不到眼睛 我。。不洗了[嘻嘻][酷],B2094757DB64A6FF4593
想要来洗头 怎么每个店都那么忙 都快等 结果有一店有空 是一个染了五颜六色 头发长到看不到眼睛 我。。不洗了,B2094757DB64A6FF4593
咖喱太好吃了！！！超级印的一家店！！,B2094254D36DA3F8479E
逛迪士尼店店最开心啦～以及周末陈小厨又上线了～自制寿喜锅@徐小贱-大胖纸,B2094451DB6EA2FD479B
"我 : “ 阿船 我们去迪士尼大家店看看有什么可以给丹三当生日礼物的东西吧 “

⚓️ : “ 丹三是不会喜欢这么幼稚的东西的 “

🆗 然后给他女朋友买了一堆 很优秀 ☹️(✖️",B2094451DB6EA2FD479B
鸭鸭可爱！🙈店员姐姐～（强烈推荐我摸摸鸭屁屁哈哈哈）   ✌️,B2094451DB6EA2FD479B
什么节都能过成儿童节然后去迪士尼花店钞票,B2094451DB6EA2FD479B
下午逛了逛迪士尼旗舰店，一淘淘出两只心爱的包包，随便逛个迪士尼都能花掉1多，请问，这不是小朋友的天堂嘛？俩大人真会凑热闹,B2094451DB6EA2FD479B
店里保安叔叔给我拍的真好,B2094554D764A2F5409D
任性的买手店,B2094554D764A2F5409D
这家店的法式面包挺正宗，裸麦的嚼劲十足，还能蹭吃蹭喝、现尝现买，新出了万圣节特色：鬼脸包🎃,B2094555D16BA6FF439E
寻物启事：黑色 耳机（如图），在南京西路@优衣库_&;、@1969&;&;店里或者沿途丢失，先谢过。,B2094757D66FA6FA469F
很喜欢这种机械的氛围，尤其这存在眼睛店里的设计感。,B2094551D665A1FD479A
的店內佈置一直是讓人服氣的，每次逛都覺得在逛個展順便看看墨鏡🕶️，墨鏡也是戴下來最適合亞洲人鼻梁的，又種草付新款...,B2094551D665A1FD479A
贼几把酷的旗舰店哇,B2094551D665A1FD479A
出来才发现好多排队的 不知道的还以为有啥活动呢 🙈店名只看装潢谁能想到是卖啥的,B2094551D665A1FD479A
这真的是家眼睛店,B2094551D665A1FD479A
这可能是今年最败家的一次。没办法太累了买两副眼镜冷静一下网红店其实也是有水准的,B2094551D665A1FD479A
最爱的眼镜店 没有之一❤️,B2094551D665A1FD479A
很酷的一家店,B2094551D665A1FD479A
店铺风格又变了买了款可以挂墨镜的眼镜复古挂片挂上后超酷,B2094551D065A0F5429E
不會堆土札稻草的藝廊不是好的眼鏡店# #,B2094551D065A0F5429E
概念旗舰店？眼镜👓设计感真的潮到爆炸💥，期待上市[奸笑]旁边一对男女一直在叫，这是冰冰带的，无限白眼，靴靴！,B2094551D065A0F5429E
太喜欢这个眼镜店了！,B2094551D065A0F5429E
@ 超棒的店铺设计,B2094551D065A0F5429E
一个👓店，牛到周末排队。好玩的店有一群好玩的粉,B2094551D065A0F5429E
创造新鲜·制造体验。感觉进入了宫崎骏的奇幻世界，仿佛穿梭在未来空间，不同地域每次都有新体验。一个有趣的眼镜店️,B2094551D065A0F5429E
特地寻来这家网红潮牌旗舰店，没想到如同走进了一家设计创意概念展示馆，诸多的艺术装置仅仅是为了体现每一副眼镜都承载着匠心精神，哇，真的是有钱任性啊，有艺术情怀的墨镜，确实酷炫有实力！,B2094551D065A0F5429E
"【魔都探店】   

一分钟带你看完全新的「 」
亦是潮牌店，亦是艺术空间

 @微博旅游   @ ​​​​",B2094551D065A0F5429E
你能想象这么文艺范的地方竟然是家眼镜👀店,B2094551D065A0F5429E
神秘的眼镜店,B2094551D065A0F5429E
神秘庄园的感觉，其实是潮人眼睛店，足足3楼的概念店 @ @上海最潮人 @上海热门时尚生活 @上海时尚生活头条,B2094551D065A0F5429E
不认真卖眼镜的眼镜店,B2094551D065A0F5429E
网红冰淇淋店北海道暂停营业，虽然没能吃上牛乳味和薰衣草味的冰淇淋，但怎能错过的限量新品,B2094757D06FA7FD4099
@歌帝梵 你家店员该好好培训了！这是第二个我让重做的，还是弯倒的，第一个是直接是弯腰鞠躬的,B2094556D764ABFA449A
这个网红店确实不敢恭维，蛋糕好那么一点点,B2094751DB6BA4FF469B
7月8号去找🐻🐻的途中，早上九点半看到锐步旗舰店开业，听说宋茜会去，但是我们没时间排队等候！,B2094757D06EAAFA4992
逛不厌的家居店,B2094454D16FA2FD4798
谢谢邀请@首饰店,B2094750D36BA0F84698
新开的店…化妆到到选图都超级耐心…棒棒哒～@海马体照相馆,B2094552D268AAFB499E
这家店衣服的风格和的风格还是炒鸡喜欢，无奈不够纤长,B2094757D06FA7FA499B
愚园路的一家网红店#绿洲间 #维秘女神奇异博士很不错呦,B209445DD664A6FE4993
好吧...这是愚园路店  ～,B209445DD66FA0FE419A
上海 悦诗风吟 甜品店甜品店在店面的二楼，上楼就能看见吧台，我们是下午6点多去的，想吃的甜品都卖光了，只剩云朵蛋糕和芒果棒棒糖了，就都点了云朵蛋糕比较喜欢外层的口感，类似酸奶乳酪慕斯的感觉，里面还夹着主题色系的蛋糕，绿色和粉色搭配，芒果棒棒糖比较普通，还点了抹茶系列和茉莉花系列的饮品，配色都比较少女，现在还有活动，满140就送一盒面膜，还是蛮划算的来这里，坐在窗边的位置，带上耳机点开音乐，看着落地玻窗外的行人来回穿梭，发发呆，也是个安静舒适的选择,B2094557D36CA2FE4398
没有成都店的多拿滋 &;&;就随便点了两个甜品  感觉还行&;&;最起码不怎么腻。,B2094557D36CA2FE4398
打卡魔都不愧是追星圣地坐下来发现周围都是搞偶女孩店内招牌抹茶拿铁很好喝我觉得最走心的物料是楼梯标语今天才知道我们阿蛮女士竟然从来没有吃过海底捞，，表示很震惊@不老少女小阿蛮,B2094451DB64A3FE4599
天空不作美，魔都之行，细雨绵绵， 甜品店避个雨️,B2094451DB64A3FE4599
[微风]魔都探店     抹茶控的小天地[微风],B2094451DB64A3FE4599
小姐姐带我来吃了好有情调的甜品店，美化了~蹭一波仙女系的尾巴~以后一直约好不好嘛,B2094451DB64A3FE4599
@善良范儿范儿&;&;同桌.你让我在南京路上有了安全感和方向感.真开心在上海能和你一起走网红店打一次卡.想说东西好吃.而且就给人很清新不油腻的那种感觉.蛋糕部分真的是死角. '   .  海底捞部分真的很精彩.想说时候再说,B2094451DB64A3FE4599
&#627;朱正廷超话 悦诗风吟是什么神仙地方店里还放着贝贝的语音太酥了@-朱正廷,B2094451DB64A3FE4599
甜品店~&;抹茶圣诞树🎄&;&;蘑菇云抹茶巧克力牛奶…,B2094451DB64A3FE4599
打卡甜品店,B2094451DB64A3FE4599
今天着实被这女的恶心到了，黑心商家，上次消费好好的，能用卡，这次居然说上次是那人弄错了，用不了，态度还特别恶劣，嗓门比谁都大，关键是手法还不咋的，进去后就各种推销，一个不成，换下一个，同一个项目自己都介绍不清，不到一小时换了几种说辞，也不知道这种黑心店是怎样在竞争激烈大上海生存下去的？佐佑美发护肤造型，特别坑的一家店，千万千万不要办他们家的卡，很贵，服务不咋的，紫薇路步行街那家的美容师态度很恶劣，手法差劲👎，各位亲千万不要重蹈我的覆辙,B2094757D069A6FF4299
我发表了头条文章:《【食材新鲜 美味可口 就连米饭也很好吃的日料店】》 &#0;【食材新鲜 美味可口 就连米饭也很好吃的日料...&;&;,B209445CD765A1FC419C
冠希哥的店了解一下,B2094554D16AABFB409E
来冠希的店,B2094757D064A6F54998
非常感谢@___阿姨借你儿子玩两天 为我们消除影响😊，表明事实。7年前，日本著名糕点品牌 的子品牌.，带着原汁原的日本口味糕点来到了上海；7年内，.持续使用日本公司同样高品质原材料并长期聘请日本师傅制作地道的日本糕点，获得众多吃客的好评。7年后的今天，.一直坚持做高品质，健康糕点。让您美味触手可及－－您也可以在微信小店购买在家准备属于您的下午茶！！！,B2094556D56FA2F84099
「 」去的国金店 下午茶时段 虽然排着小小的队伍 可几分钟就入内了（吃完 堂吃都没人排队了）倒是外卖一如既往的热闹非凡 有看到手提四个大袋子走的 真腻害环境简约风 纯白色店面 座椅、配饰采用和同色 高贵典雅🔸「菠萝青柠苏打」￥46 有颜值的一款苏打 气泡不断的 黄绿红三色很好的结合 适合夏季🔸「浪漫巴黎---壶」￥58 可以配两个杯子 温热的茶 有个好听的名字🔸「巧克力棋盘蛋糕」￥75 很好看的棋盘状 巧克力蛋糕和原味蛋糕夹杂细腻奶油 表层涂有薄薄的巧克力 吃口甜而不腻 对于千层的惊喜 这款显得比较平庸🔸「经典千层蛋糕」￥68 二十多层可丽饼 口味轻盈 毫无负担 一口绵密 一口满足 想当初在大马吃过的千层总觉得缺了什么 现在想想就是过于浓厚了被誉为“蛋糕界中”的香奈儿 也不无道理 来自纽约的娇奢蛋糕 请收下我的膝盖,B2094551D66DA3FE489E
打卡网红蛋糕店,B2094551D66DA3FE489E
蛋糕界的名媛  味道 4.5/5环境 4.5/511月时目睹了 的队伍排出的盛况，悻悻然没吃到！不过，终于在2017年的最后一周拔草成功👏 排队约20一次把四种千层蛋糕都尝了[馋嘴]，原味、抹茶、伯爵茶，这三种都很好吃，每一层都做的很细腻，甜度适中；玫瑰味颜值虽高，但最上层美美的粉色的果酱一样的东东，太甜了！！甜齁了！除了千层蛋糕，还尝试了栗子奶油蛋糕，一般般哎！不推荐！店铺装修挺大气的，紫色的沙发配白色的大理石桌，如果装饰的花束再多些就更美了！：堂食的宝宝走时也可以带几块打包，但堂食➕打包，每人最多3块！：世纪大道8号国金中心商场2-22,B2094551D66DA3FE489E
6 网红店之旅结束,B2094551D66DA3FE489E
楼下的网红店，拔个草。据说以前超级火，有时排队长达4小时，今天居然没有人排队，赶紧撸两块尝尝。草莓和一个新出的什么水果千层，叫尼格龙尼风味千层。颜值不错，有个十几二十层的样子，味道么，真心对不起这价格，奶油倒是不甜不油腻，但酸不溜丢的口感，真是无法理解。,B2094551D66DA3FE489E
女神节，网红店，,B2094551D66DA3FE489E
味道不错，价格68-78，好几款店里是没有的，贵应该是地段原因。,B2094551D66DA3FE489E
网红店打个卡…,B2094551D66DA3FE489E
忘了发昨天的 一家我不会再去第二次的店,B2094551D66DA3FE489E
一个礼拜把想吃的网红店都吃完了💅🏻,B2094551D66DA3FE489E
网红店打卡,B2094551D66DA3FE489E
真的是过气网红店鸭，之前号称蛋糕中的，排队小时，黄牛加价卖，限量售完止，去打个卡都与有荣焉瞬间大高上了，然后现在冷冷清清门可罗雀，店员还比客人多 @ @13的大宝贝儿回来了 @黄小桃666 @早纱纱 @大海啊大海 @淳淳 @好心情02160101,B2094551D66DA3FE489E
打卡 店里的弥漫着资本主义的腐朽味道,B2094551D66DA3FE489E
网红店打卡祝小朋友生日快乐,B2094551D169A5FC449D
#世界上好的門店,B2094551D169A5FC449D
国金店不奢望，来新天地店碰碰运气，国内的 排队有点夸张了，虽然我在新加坡已经吃过了！,B2094551D169A5FC449D
网红店打卡[允悲],B2094551D169A5FC449D
又又来打卡网红店啦！,B2094551D169A5FC449D
网红店打个卡……栗子太甜了,B2094551D169A5FC449D
打卡网红店。但口感，真心一般。,B2094551D169A5FC449D
在 上海新天地店品尝了海盐焦糖千层蛋糕和玫瑰千层蛋糕各一块儿，身心愉悦！要感谢他们在我面前展示了一种“肥瘦相间”的美好关系：饼皮薄而且充满了张力，奶油肥美；相比之下，玫瑰奶油略显甜腻，而饱含海盐的焦糖奶油真真的是肥而不腻，加之高颜值，至少目前我还没有能力做的比他们更好！,B2094551D169A5FC449D
偶遇网红店,B2094551D169A5FC449D
打卡种草网红店，颜值味道,B2094551D169A5FC449D
来自纽约的名媛风蛋糕店 已经不见当初的火爆，玫瑰千层香气绝佳，细腻无比，甜度适宜。柠檬千层酸酸的味道融合了奶油的甜腻，很符合夏天的味道。纯白色环境太适合自拍🤳了，窗外雷雨⛈交加，窗内在轻快舒适的美国爵士乐曲的背景音乐下私语切切，嗯……极大满足了大妈的少女心，感觉自己美美哒。,B2094551D169A5FC449D
借着两个孩子放暑假聚会的由头，连吃了两家网红店。 的千层蛋糕+幻品的饮料，每一件都如此梦幻唯美，少女心满溢。难得小长假进城来，身心得到彻底满足。只是，这一顿饱塞，得让我缓缓，晚上还要继续战斗呢！,B2094551D169A5FC449D
今天，我们是夏天打卡# # 想着坐个小绿皮来拔草个网红店，结果吃不起啊吃不起这个口感这个价位偏高了，严重怀疑网红店都是炒作起来的,B2094551D169A5FC449D
来自纽约的 在上海这家听说一直是排长队的，幸好来得早，店家给我们升级到包房，才让我们仨得以在狭小的堂吃二楼吃喝聊天。抹茶必点，另外玫瑰和原味千层也是口味极佳，吃完逛逛新天地，回味石库门时光,B2094551D169A5FC449D
试试网红店,B2094551D169A5FC449D
&#627;上海探店超话 虽然主打是千层 但棋盘巧克力的淋面真的十分轻薄了 [米奇比心],B2094551D169A5FC449D
网红店打卡,B2094551D169A5FC449D
打卡网红店,B2094551D169A5FC449D
大名鼎鼎的甜品店~甜品中的爱马仕~运气不错，等了没5分钟就到我们了~,B2094551D169A5FC449D
🌺  @  🌺 新店🌸🌸🌸如果说之前的国金中心店是纽约总店的精致奢华风格，那么这家新店则是独具上海气质与腔调的优雅范儿💃💃💃不夸张的说，绝对称得上全球最上海的 💕💕💕,B2094551D169A5FC449D
整个大中华地区只有上海和香港才有的著名蛋糕店上次在香港要排队四小时放弃了…这次终于在上海吃到了。✌️ 练个支撑泡个澡接着出门吃,B2094551D169A5FC449D
打卡网红店。味道也就这样了，排队排成这样不值得。以后应该不会再来了。,B2094551D169A5FC449D
体验了一把网红店，感觉一般般…饮品谨点！！,B2094551D169A5FC449D
第二次吃  这次来的依然是新天地店🍰中午12点到的 二楼只有两桌直接上楼入座✨玫瑰千层🌹 相比之前次的经典千层还有抹茶千层口感   蛋糕太甜玫瑰味太重 不过颜值还是挺高的✨草莓奶油蛋糕🍓 这个蛋糕和千层不同 就是一块奶油蛋糕 不过完胜玫瑰千层 蛋糕酥软口感奶思 可以一下💛📍上海兴业路118号  &#627;上海美食探店&#627;上海美食推荐&#627;上海美食@不了 @鲜城 @丸子安利菌 @吃啥 @牛奶可可妈咪 @零叄饱饱- @甜酱 @咖喱 @林汤团也 @一根瘦肉丝儿 @确实是个好,B2094551D169A5FC449D
💙一个神奇特别的暗黑系洗衣机房🧢神秘复古风机关🔹📭六年前我给你写了一封情书🌀你说她叫做青春 @夏 @夏夏店铺,B2094551D169A5FC449D
打卡网红店抹茶千层、经典千层、玫瑰千层,B2094551D169A5FC449D
"☕️☕️
  
  雨天💧
   
  打卡网红店🍰",B2094551D169A5FC449D
千层很一般般 感觉就还好 毕竟网红店# #,B2094551D169A5FC449D
在网红店等着我的小仙女快快来,B2094551D169A5FC449D
打卡网红店,B2094551D169A5FC449D
吼，专门来吃蛋糕，居然赶上没排队甜的一匹，以后开个蛋糕店真的是我毕生愿望了,B2094551D169A5FC449D
虽然很上镜，但是可以有个但是。嗯，解锁了一家店而已。,B2094551D169A5FC449D
俗称 网红店[允悲]  打卡打卡[笑],B2094551D169A5FC449D
好吃的蛋糕那么多 想不开要吃裙子仙仙的@小刘小粒赵大喜 @大喜自制淘宝店,B2094551D169A5FC449D
对网红店永远后知后觉。,B2094551D169A5FC449D
哇嘎嘎嘎我们就排了五分钟哦!!!走在路上我还跟胖胖说这附近有家网红蛋糕店排队最起码两小时……一回头看到旁边有家店门口有几个人在排队我就让胖胖过去看看是啥.结果居然就是 !!!激动\(≧▽≦)/这两块千层蛋糕除了贵点真的就没有任何缺点了哈哈哈,B2094551D169A5FC449D
吃蛋糕前先拿云南菜垫垫胃[偷笑] 的玫瑰🌹和柠檬🍋千层、今天都不用排队、网红店打打卡[嘻嘻],B2094551D169A5FC449D
秋日的午后一起来恰块千层吧🍰✨百香果千层🥑 颜值很好 酸酸甜甜的口感 小清新.1❛˓◞˂̵✧✨焦糖海盐千层🍫 千层的皮非常酥软 吃完一块还是有点腻 偶尔吃吃还是阔以😋📍上海兴业路118号  &#627;上海美食探店&#627;上海美食推荐&#627;上海美食@不了 @花间的小店 @一切向吃看 @蛋糕,B2094551D169A5FC449D
网红店打卡 千层好评,B2094551D169A5FC449D
很有意思的古着店@__,B2094750D56FA0F4449C
晃荡的一天街角小店小憩歌剧院蛋糕还不赖,B2094555D46CA4FE489A
