text,poiid
上海探店--「三人行」骨头火锅 / 肇嘉浜路店 / 点的传统骨头王锅底 中锅 里面有六根大骨头 / 他家锅底里面已经有很多东西:蛋饺蟹肉棒玉米笋等等 人少的朋友们可以先喝喝香浓的汤 吃吃锅底里的东西再点菜~/ 生物读博生的日常愿望是五年顺利毕业👏👏,B2094654DB69ABF9469A
边吃饭边看闪电⚡️️,B209475CD36CA6FF4098
炸鸡翅是好吃的炸鸡翅，但是也是小摊可以吃到的那种味道福建炒饭普通到我怀疑推荐它的朋友平时吃到的炒饭是不是都很难吃，番茄炒蛋盖浇饭都比它美味鲍汁什么饭味道不错，不过也是普通的炒饭（好吃的炒饭太多了这两款饭真的很普通）牛筋腩点了咖喱的，炖的是烂，味道还行滑蛋虾仁，虾仁是冷冻的，和蛋都是分开的，而且整道菜没什么味道，不如自己做吃到尴尬的一顿饭，还好没怎么排队,B2094757D06EAAFF499E
想起了那条路！一起受罚，想起了那群人儿：请记住我们在一起的青葱岁月】。一起挨批；曾经一起吃饭一起抢着零食吃……曾经我们一起逃课……,B2094757D069A4FE419A
打卡% 与其说是咖啡店 不如说是卖噱头人气的店 店铺藏在巷子后面 不注意很容易错过 面积不大 设计简单 咖啡杯子比星巴克杯子小很多 其中最小杯子估计和超市试喝杯子差不多大了吧&;&;但是价格贵10-15元左右 纯粹拍照打卡可以去一趟 喝咖啡还是星爸爸吧 顿时觉得星爸爸真是良心,B2094551D16BA0FA4493
新梳子才用一天就掉了一根齿我现在的胃真的是稍微吃多点就撑的难受 以后吃饭都是尝一尝（摊手,B2094554D569A7FE4792
有说的鬼冢英吉同漫画原版一模一样；这种感觉真的很：但免不了被和反町隆史、松岛菜菜子的版本相比较！上一季收视不错：因为你还是在等待不可能的发生……这部讲述鬼冢英吉成了中学老师：用自己独特而粗暴的方法解决问题。【麻辣教师2】由日本当红放浪兄弟成员主演于7月8日在日本开播、’’.--你明明知道你需要放手却放不下！,B2094654D56EA1FD4198
，和妈咪开菜！愿她晚上一路平安啊！,B2094654DA6AA2F4419B
&#627;上海美食&#627;新疆美食🎏耶里夏丽&;——&;地球，人类共同的家园&;先写晚餐：中午吃太多所以就随便点了两样嘻嘻嘻以前一直没有思考过新疆餐厅的名字 总觉得几个字拼在一起就给人一种很新疆的感觉哈哈哈 没想到维吾尔语还有这么美的意思🔻自制酸奶绝对是新疆餐厅必点 以前吃过的都偏酸要自己加蜂蜜而且流动性不好 这家的带一点甜味而且舀一勺感觉能拉丝?? 总之很喜欢了🔻娜帕里勇奶香味很足 冰冰凉凉的 男生吃也完全不会腻 果然推荐菜🔻风味炒馕以往必点第二就是馕炒肉 但是这家是馕完全站主体了 吃多了真的好干 不推这家的炒馕🔻鲜菇焖鱼虾喜欢鱼虾的鲜美的一定要点这个啊 搭配蒜蓉 完全鲜鲜鲜店面很大 不到5点半到就要等位 大概20分钟刚好赶上6点 6点一刻 6点半的表演 666📍陆家嘴正大广场2___🐮牛很鲜潮汕牛肉火锅再写午餐：火锅还是最喜欢牛肉不像在天津吃的大吉利潮汕牛肉火锅 他家牛腩是炖好的 直接吃很入味 涮一下再吃又很鲜 真的很中意牛腩了还有鲜手打牛肉丸 少了大吉利很强的劲道的口感 多了一些鲜肉的软和鲜潮汕炸豆皮很少吃 比油豆皮软比鲜豆皮耐煮📍静安寺地铁站附近(导航啦)&#627;上海美食推荐&#627;上海美食攻略&#627;上海美食探店@上海美食探店,B2094452D068A2FF429B
中午和帅哥一起吃饭,B2094757D66FA6FA489E
2018年1月8日 你跟我说，一起吃饭吧，反正也没人约你你说，练成这样，还不是没人要 你说，你又在演什么，孟姜女哭长城？ 我不哭。你醒来我们去吃红麻辣。,B2094757D06FA3FD4592
吃了了个很魔幻的东北菜！,B2094453DB6BAAFB429C
终于把学校的行李给搬回来啦🙈扛完补补，说好的减肥放弃了上海的湖南菜不太辣，但是味道很不错！尤其这个站起来的鱼头🐟特色菜！湘西凉皮，笋片图5⃣️红糖粑粑 图8⃣️煎饼 臭豆腐不臭，口感不错脆脆的，味道不够浓郁好想去湖南吃辣！最后，这是一家很难找的咖啡店，合生汇外庭伊本造型旁边..,B2094554DA6AA0FB4599
有练都没位子了 菜品饮料来不及做 今天是白兰花吕孩,B2094556D265A0FB409B
【五十咖】.8一个月内在新地方固定喝咖啡超过三次，没有理由不入选新店探索的成功案例，虽然只是很一般的麦咖啡记一件糗事：一本正经看笔记，被外国女孩踢了一脚，她说，然后我居然回答了句,B2094757D06FA2FB419C
骤降15度的上海吃火锅是最好的[太开心],B209475DD16CA6F5479D
最近看过几部非常值得推荐的电影和纪录片1 人生果实 一对日本夫妻充满爱简单的生活日常。2 塔丽 女人在面对家庭孩子压力而产生分裂出另外一个活泼年轻的自己。女主为了电影吃胖20斤。3 开心家族 一部充满搞笑温情的电影，看到最后完全没想到的结局 ，哭到不行。比起西虹市首富，搞笑的桥段是完全不同的理解。4 人生一串 满眼的各种好吃烧烤5 海鸥食堂 一个日本女人在芬兰开的一家日本餐厅的故事 叫食堂总会让电影有种特别的味道，如果是海鸥餐厅_..6 看这个韩国男人吃饭 是继孤独美食家的五郎后第二天看他吃饭是那么有趣又享受的过程。,B2094757D06FA2FE439A
上海老站，另一个吃本帮菜的好去处。是我们券商老大亲自订的餐厅，据说米其林几星，以至于洋气到我说三遍7服务生一头雾水，逼得我说小哥哥秒懂给我们带路，原来他长着亚洲的面孔，是印度人。,B2094556D66FA1F8479E
美丽园大酒店三楼是大厅 四楼是包房 走廊灯光不够敞亮 有点寻找包厢的感觉 易迷路 包房里除了桌位还有沙发座 挺宽敞 无低消 茶位费 19元/位房间都带一个上菜房 服务员除了上下菜 换骨碟 基本不在包房 私密性较好北京烤鸭 299元/整只 3.5/5 三种吃法：脆鸭皮 鸭肉卷饼 烧鸭/煲粥鸭皮蘸糖 4/5 脆皮下的油脂不会觉得太过油腻鸭肉卷饼 4/5 卷饼皮薄有韧性相当不错 鸭肉片上还连着一点皮 甜酱里加了芥末 就是给的蔬菜就一盘太少了不够吃 萝卜比较辛辣 吐司煎过是脆的烧鸭 3/5 调汁不错 鸭肉不是很嫩 没有膻味；啫啫煲黄鳝 3/5 黄鳝不是酥软的 硬质那种 酱汁也不是很咸；虾籽塔菜冬笋 3/5 塔菜冬笋都是时令蔬菜 嫩 就是虾子有点咸微腥；咸蛋黄焗海斑 3.5/5鱼肉切片 很嫩 咸蛋黄 吃出了焗波士顿龙虾的味道 估计是黄油加蒜 咸蛋黄不咸 稍微有点油；鸡汁面 2.5/5 有股鸡味 手工面条 顺滑；腊味焗饭 2.5/5 腊肠较甜 细长米煮得有点硬 酱汁没拌均匀 本来饭就属于煮的硬质的 锅巴就更硬了；茄子 3/5 蒜蓉茄子 茄子软面 比较油 花生粒有的脆 不咸；最后送了水果拼盘 火龙果还挺甜 草莓有点酸,B209445DD16BA4F84799
又是一家喜欢的烤肉店～,B2094451D568A3F54399
在上海的我竟然为了吃饭没有看到？？？出门就已经下大雨了！！,B2094757D06EAAF9419A
和锦鲤一起吃饭,B209445DD668ABF5499E
加班太累，出来犒劳一下自己，加班费就这样花完了:服务小哥哥好帅，人也好好，见我一个人吃饭还提醒我点的太多了，可能吃不完,B2094550D16CA4FA459C
"可是一个人在餐厅吃饭真的太奇怪了
不过是真的很棒...
比起正餐来说 我觉得我简直是为了甜点来的",B2094751D56CA1FE459C
裤子湿了一大块……自从我成名之后经常这样，回来时、”！经常这样……葛优请朋友吃饭，经常是旁边的人撒着尿突然转过来大叫、葛优上厕所一次……,B2094757D06FA2F4469A
第一次做菜,B2094757D06FA3FD4592
第一次来友达面馆！两个人一起点了份酸菜鱼！敲好次！店里也好好看好可爱！安利！@友达面馆_上海总店,B2094550D76FA7FB4699
吃饭皇帝大,B2094556D064A1F9409F
环境小资，菜肴道道经典！ 我在魔都一年都难得吃到一两次的好餐饮……[强],B2094757D16DA7FD4099
娃娃菜今天老成大白菜了，帮服务员吐槽了一句……然后免单了娃娃菜还送了个大果盘……海底捞真的是,B2094453DB6AA4FE4892
关于旅行/上海记这几天早上起的挺晚 出发的时候差不多是10点多了 人气爆棚的一家上海本帮菜馆 听说有几家分店 今天去的这家店铺虽然不大 但是味道超赞 满分好评[]  （图5）拍了一些上海的典型建筑后去了星巴克烘培坊 据说是全球最大的一家  2700多平方左右  点了一杯和其他的,B2094551D264A4FB449F
不知是哪只调皮的，衔来一颗种子。春暖花开，我一度以为是一颗油菜花，结果竟然是可爱的小雏菊。。虽说是小野花，却也勃勃生机、玲珑可人。于是乎，给店里伙伴们发个小小的通告：# 花坛里的野花不许采哟 #,B209445DD06AA4F4449E
4月20日又是一个愉快的周末，一起吃烧烤喝点小酒开心,B2094655D26FABFE449C
美好的打卡日从 #  #开始🎉🎉此时窗外下起了中雨～店内没开暖气却温暖异常～这就是：人气店内装饰朴素雅致～吧台的厚重有力据说美丽的手冲师手中低调的手工铁壶出自名门玉川堂之手～造价1+点了一杯单品一杯拼配一杯冰拿铁～味道不加评论毕竟萝卜青菜很贴心地将各种豆子按烘焙深浅度排列供客人选择～遗憾的是点心早早售罄了～是值得二刷的店,B2094551D06BA3FC4299
龙凤楼三个字看似很大气，菜色真的一般：沙姜鸡还不如外面的三黄鸡。虾饺里的虾仁倒是很挺大个的。芥兰不就是炒青菜？避风塘炒虾倒是还不错，虾的个头还挺饱满的。黄鱼肉饼的肉饼就是狮子头敲扁然后擀成肉饼多放点盐。龙虾泡饭还不如和喝粥呢…估计火是因为被炒出来的吧？要不就是中午的点心好吃点。总结这顿晚饭味道一般，但是贵。,B2094753D26EA7F84798
叮！周一又来了，对我来说，最能够慰藉自己办法就是：开始计划下一个周末！工作日和周末，应该是有明显界限的。奋力地工作，尽情地放松，如是说。周五晚上加完班，回家蒙头大睡，醒来之后来在阳光中和朋友来一顿，惬意的周末就这么开始咯～跟大家强烈推荐柏悦酒店@上海柏悦酒店 世纪100餐厅的周六早午餐，上周六和 塔塔酱和韵酱@正版坎迪斯 的绝对是我周末的高光时刻～一定要去体验一下，在云中、在阳光里，和朋友一起吃饭、聊天的感觉～记得选周六哦，这意味着，你将拥有：说不完的话，似乎花不光的时间，和吃不完的饭..推荐几道我超爱的菜：现开生蚝：超大只的生蚝，可以让服务生现场帮你打开。淋上柠檬汁，蘸些许的红醋汁，无比嫩滑的生蚝让你吃到牙齿打滑牛脸肉惠灵顿：被烤的酥脆的面包皮，包裹入口即化的牛肉末，是一定要吃过才能体会的美味啊！烤牛肋排：慢烤3小时，依然保持粉嫩色泽的牛肋排！筋道弹牙，嚼劲十足广式烧味：同行的两位土生土长的广东人都爱不释口，我自然，被美味迷到无话可说甜点甜点：为了的甜点，我可以只吃甜品不吃饭。冰淇凌等都可以自己加入巧克力、棉花糖、坚果等佐料，做一个冰淇凌小火锅馄饨面条：北方人离不开它们，鸡汤面鸡汤馄饨加上小咸菜和小虾米，呲溜一声入口，好吃坏了呀！这里是魔都海拔最高的餐厅，距离地面400米，无敌棒，可以揽尽外滩风光。我们在这里一坐就是三个多小时，一眨眼的功夫，好时光就随阳光留在了心底。,B2094757D464ABF94093
一种是思想的力量；道德可以弥补智慧上的缺陷：品位越高；上班吃饭睡觉……,B2094554D06EABF94598
确认过口味，祖籍江苏没有错，甜口的菜吃的停不下来,B2094655D26AABFD4492
和新疆小哥哥来吃超正宗的新疆菜这很清真,B2094757D06FABF4419D
今天不再住青旅了 而是住三店的宿舍过几天住二店的十点多下班 走路走到二点宿舍拿被子 打车到三店宿舍放被子 再到一家川菜馆吃东西露露 妍汐 她们人真的都好好 加油加油 能坚持下来的！！！,B2094757D06FA3FD4592
在杜莎蜡像馆里吃个甜点🍮一会功夫就吃完了，中午不好好吃饭，,B2094757D06FA2FE439A
@朱一龙 还在忌口吗出来吃饭！！（对啊我不要脸,B2094757DB69AAFA4498
自己瞎逛去了的快闪酒店展，全是携男友在拍照的小姐姐，孤家寡人有点冷清呀，大众点评的五星意大利菜并不怎么好吃，分量倒是很有意大利人的风格。,B2094757D06FA3FD4592
吃饭。,B2094757D06EAAFF439D
［鼎王无老锅］这是一家主打台湾养身高端的火锅料理店，喜欢这家因为它家的环境地理位置好，像独栋的花园别墅五点半左右到的，排队的人不多，大部分都是预约的，店里飘着淡淡的辣锅的味道点了鸳鸯锅，冰淇淋豆腐锅里有一整棵人参，很大一个，喝了一口汤，好浓郁的人参味，有点吃不惯。反而更喜欢辣锅，辣的很温柔，很香，不冲这个其实就是冻豆腐，是送的，特别好吃，后来还加了一份放在辣锅里，那个味道完全渗到竹笙里，好吃羊肉比牛肉好吃，有羊肉的味道，很嫩一边吃火锅，一边和甘蔗水，非常去油腻，甘甜的味道很舒服,B2094752D768A2FB409E
新年第一天和小哥哥一起去吃的。又是一家盲点都不出错的店，每一道菜我都很喜欢！黄金三角糕是同年的味道呀，虽然没有小时候吃的香，但也挺让人感动了……,B2094556D064A1F9409F
冰糖30克。水煎服：连服三日定见效。将新鲜白菜根一个洗净、加红糖30克和老姜五片：不要你多有能力……,B2094654DB6AA3FB409E
回程路過梅園，雖然大部分都已經謝了，還有幾株正開著，被淡藍色天空映襯得格外美車子🚙奔馳在鄉道上，滿眼都是大片黃色的油菜花地，當地人看來也許再平凡不過，而我看著很是眼饞，下來咔嚓📷了幾張，成群的蜜蜂🐝們在周围忙著採蜜，耳邊聽到的都是嗡嗡的聲音晚上去吃了西北最近強推的叫什麼「破冰魚」，感覺真不是我喜歡的口味，嚐了一口我就放棄了算是蕃茄口味的魚吧，但味道沒能燒進去，所以總體偏淡，下次絕對不會點來吃。一直覺得西北的味道是很不錯的，這個卻是意外吧,B2094757D06EABF5449D
去本家吃饭，鱿鱼墨汁蒸肉里面竟然全是生姜沫，对于我这种“恐姜症”来说，每一口都是暴击,B2094551D365A2FB419F
公园烧烤计划失败 转战公司隔壁的半露天烤肉,B209445CD66BA5FA439D
服务真的超好，全程听着谦谦歌吃火锅的感觉真好，7月14，谦谦在北京开演唱会，我来店里看你。喜茶排队的人真的名不虚传。感觉自己手还是蛮好看的开心  ​​​@薛之谦,B2094453DB6AA5FF4993
除了价格贵没毛病菜品优质服务到位圣诞快乐大家,B2094554D76BA4F94599
拔草思聪老板的广式火锅服务相当的好，上菜后只需全场埋头吃老牌的九宫格搭配酱油，红醋，香油等酱料带你一秒走进打边炉的世界🌟土鸡花胶锅熬的亮晶晶，味道好浓郁感觉心里的特等奖要颁给潮州奶冻，不腻甜度当好～就是太热门了，足足排了一个多月的时间才吃到一次。吃完果断门口预留了下一次的位子。[二哈],B2094551D264A4F9409B
📍火烧云老板娘的傣菜馆📍愚园路68号晶品6🔥心火烧，心火烧🔥「褒贬不一」的火烧云，总是要亲自来体验下～贬一：店内环境实在令人咋舌——天气已经是闷热的要晕过去，空调形同虚设；从装修到灯光，完全失望，即使是墙上开屏的大孔雀也挽救不了……贬二：店内服务有些混乱——服务员看着不少，但基本点单后就叫不到了；上菜的速度也值得诟病，最后都吃完了还有一个菜没上，只好退了……褒一：【土司铜锅油焖鸡】作为店内招牌，的确名副其实。小份的量就够2-3人吃；微辣的辣度刚刚好，土豆和鸡都非常入味。油量的确不少，但不油不好吃啊，一定要配饭——感觉一锅鸡就能吃饱，性价比稳稳的（虾饼有些迷，口感一般，但卖得却比鸡贵…）羡慕那些把这家店拍得「烟火缭绕」、「红油满面」、「秀色可餐」的人儿……我，真的尽力了🙈@阿期期期期-,B2094551D16DA6F44098
今天不喝奶茶,B2094551D264A4FB449F
好好吃饭2.,B2094750DA65A3F5489E
地处新天地太平湖畔 双龙盘踞云间的金玉满堂做的是粤菜中顶级的潮州菜 本人相当推荐,B2094554D569A7FE4792
这个人吃火锅，看上了装鹅肠的冰球@赵赵赵你你,B2094551D268A1FA419E
吃饭时间已到，大伙该吃饭的快吃饭去，该喂宝宝滴专心喂宝宝，该给老公准备可口饭菜的给老公准备准备；反正俺是该下楼吃饭了，吃饭过后再分享晚餐的美味。,B2094757D06FA2FD4998
妈的！妈的没吃饭你也不管是吧；操；以后再也不加班了！什么公司啊，加班到现在都没有饭吃……,B2094451D769A6FA4898
我覺得我吃了假的新疆菜,B2094555D56EA1FA419A
最近长智齿～天天喝粥～一周没吃肉～说实话有点痛苦…这俩天经过各种药的灌溉好不容易消肿啦～那么在下周拔牙之际～我想我该抓紧时间吃肉了～此时此刻听着老薛的歌、吃着肉、还有墙上的老薛陪着我…吼吼…原来人生如此美好…（：谁说一个人不能吃火锅～矫情）,B2094453DB68A4FF409C
徐汇本帮菜排名第一，需提前一周预定。尝试下，果然名符其實，好吃！,B2094551D66BA3F5429D
曾经热闹非凡的上海第一批四家正宗避风塘之一的海宁路店现在人气惨淡，想想以前深夜来此还要等位，虽然菜品质量还没有大幅下降。四川北路弄的人也没有了，两边有上海特色，上海味道的老房子都拆了,B2094655D26FA3F4489D
弟弟到了终于可以请我吃饭的年纪 带出去是男朋友 啊哈哈哈 95年单身小鲜肉 快点私信我 你们不要光看着我吃 我是有运动的,B2094554D16AA7FE449C
大金链子小手表，可以滥情、不玩感情，不玩真情、我们的宗旨是……哈密小青年：一天三顿小烧烤……,B2094555DA6DA3FD419C
🍽 南法菜系走一个,B2094551D265A1F54598
对得起这个圣诞后的雨夜，这句话听得进。 谢谢朋友，百忙中抽时间陪我这个无聊的人吃饭，而且是风雨无阻，有你们真好2019再见,B2094551D36EA7FC4092
点了蟹膏松茸小笼➕蟹粉小笼➕菜肉蟹粉大馄饨，又要了一碟姜丝醋，好吃到爆今天和️干上了,B2094550D66DA4F4469B
就是点一个最爱的番茄锅，点的都是自己想吃的菜，菜还全都是我的!,B2094757D06EAAFE459C
下午，跑去上海科技馆，，然后过江去星巴克烘焙工坊，这个很喜欢，点了个暗涌，探寻一下各个点，时间有限，赶去吃饭，粤式，第一次尝试，感觉还是不太习惯，唯一喜欢的是奶黄包，下次必点。又是咖啡又是红茶，注定是个无眠夜,B2094551D264A4FB449F
在上海吃到的最好吃的饭啊，云南菜,B209445CD26DAAFC449F
