Keyword1,Keyword2,Keyword3,Weight1,Weight2,Weight3
老板,不再,问,0.778,0.5716,0.5518
卫浴,活跃,那个,0.7312,0.6918,0.6389
女人,深奥,淫,0.8326,0.767,0.7046
小店,喜欢,存钱,0.8399,0.4665,0.4
想得到,脆弱,感到,0.8894,0.8689,0.8243
克莱斯勒,北美,管理局,0.7897,0.6404,0.2591
无所谓,秘诀,知道,0.8776,0.832,0.7574
开播,》（）,拿捏,0.7805,0.7324,0.665
穷,只因,这个,0.8249,0.8158,0.7397
第二张,个人专辑,声优,0.8315,0.8239,0.689
轮胎气压,紧急制动,严重,0.7513,0.5541,0.4856
轻视,洪流,时间,0.7167,0.6964,0.5585
感谢,策划,案子,0.7225,0.6733,0.6267
得不到,摧垮,基础,0.8337,0.7271,0.5966
想要,年后,地板,0.7954,0.7494,0.6189
作业,不要脸,其中,0.901,0.3681,0.3423
吸血,鼻屎,生化危机,0.793,0.5695,0.4303
留白,迷失,乞讨,0.8159,0.7897,0.6056
美好,性格,不管,0.8467,0.7592,0.7186
连衣裙,自信心,典雅,0.9144,0.8299,0.8083
满身,真心,千疮百孔,0.8217,0.7938,0.7246
男人,伪装,你好,0.8458,0.8097,0.5919
不能自己,所有人,符合,0.8768,0.7817,0.5953
研究,证明,职场,0.8296,0.3942,0.3737
怕黑,现在,前进,0.8315,0.7586,0.544
不长,疼,兄弟,0.7713,0.6792,0.6473
幸福,下女,天下,0.8545,0.7993,0.74
衣服,针织,乐观,0.8159,0.7994,0.7007
音乐,十分,拿起,0.7963,0.7027,0.6342
十足,车款,品牌,0.8014,0.6796,0.5309
辣椒,天天,鼻涕,0.813,0.7245,0.5319
雪铁龙,价格上涨,环保,0.7339,0.7016,0.6784
母鸡,自己,寻找,0.8436,0.7334,0.6364
菜,毛衣,也,0.6761,0.3224,0.2038
感冒,神马,车门,0.6443,0.4935,0.4882
部长,农场,老头,0.733,0.5551,0.505
长裙,好身材,无论怎样,0.8806,0.8443,0.7208
寒门,传销,植入,0.7782,0.5978,0.5867
最合适,狐狸精,飘过,0.83,0.8152,0.7744
武士道,故事,电影,0.8246,0.7094,0.6099
今天,一直,起床,0.7261,0.7076,0.5947
手电筒,年轻,黄鼠狼,0.8623,0.8275,0.7819
泳装,大道理,朋友,0.7847,0.7632,0.6557
钢琴,小品,沙龙,0.6838,0.4571,0.4303
问心无愧,干什么,一天,0.8327,0.8177,0.7575
年轻,吵架,在乎,0.859,0.7889,0.7593
渺小,幸福,只不过,0.8354,0.803,0.7466
开玩笑,六号,考试,0.7759,0.659,0.558
老板,箱子,塔山,0.8189,0.5454,0.3429
加薪,位高权重,抽筋,0.8361,0.8264,0.3732
神秘,一年,离弃,0.8474,0.8269,0.5283
全貌,拯救,迷途,0.7635,0.7468,0.4954
情面,金钱,选择,0.8384,0.7723,0.7192
警犬,安检,出国,0.7918,0.5843,0.5676
觉得,搞混,没有,0.7855,0.7568,0.6976
小鸭子,销魂,照,0.8257,0.7926,0.5833
山穷水尽,迷茫,做好,0.8401,0.7878,0.5796
网易公司,破坏神,该游戏,0.7413,0.7233,0.7134
烦躁,怎么,联系,0.8412,0.7216,0.4249
早熟,天蝎座,除非,0.8629,0.8487,0.6664
什么样,绊脚石,拜拜,0.8258,0.8095,0.433
浪漫,偶像剧,街角,0.8321,0.8079,0.7978
房子,不用,住,0.7941,0.6297,0.4533
高跟鞋,一丝,点睛之笔,0.895,0.7785,0.7149
喜欢,也许,脸,0.8083,0.7222,0.6737
这年头,麻烦,问题,0.7072,0.5623,0.4023
心碎,男人,庄园,0.8065,0.804,0.7753
倒霉蛋,得与失,知道,0.8294,0.8292,0.7343
合约,心爱,照顾,0.8119,0.6542,0.5056
调查,二胎,接,0.6866,0.601,0.3039
贪求,毁掉,那些,0.7639,0.7518,0.662
爱情,不仅仅,牵挂,0.8322,0.7808,0.6603
薪水,莫过于,领,0.8599,0.7088,0.5235
一辈子,其实,你好,0.8706,0.7453,0.5634
最美,酒,带走,0.7957,0.4054,0.3777
文学社,评价,博,0.7982,0.5604,0.5447
清浅,舍不得,已成定局,0.8779,0.7759,0.7721
勇敢,一事无成,逝,0.852,0.8417,0.274
曾经,一个,拼了命,0.7208,0.6797,0.4396
迷人,铁石心肠,勾心斗角,0.8466,0.8457,0.6339
让我学,告白,影子,0.8344,0.7363,0.6703
咳喘,血腥,猪头肉,0.8478,0.6552,0.4727
无能为力,喜欢,优秀,0.8526,0.7937,0.7667
甜蜜,爱情,不弃,0.8705,0.8392,0.8067
大学生,好好看,大学,0.8355,0.8138,0.7251
快乐,给你个,雨帘,0.8326,0.8024,0.8005
何必,懂,解释,0.8272,0.7177,0.6784
男人,无数条,具体内容,0.8393,0.7999,0.443
主管,老板,紧紧,0.7721,0.7706,0.4645
大汗淋漓,帅哥,西班牙,0.8512,0.7418,0.5307
无辜,记者,”：“,0.7392,0.5907,0.5883
专一,天蝎,游戏,0.8343,0.8022,0.6179
喜欢,知道,除非,0.8173,0.7226,0.6429
乾坤,工作室,玩家,0.7774,0.5895,0.5448
古话,这样,体会,0.8082,0.6625,0.643
老子,不争,精神,0.7662,0.7479,0.7382
幸福,从今以后,今年,0.8404,0.8228,0.8105
坚持,命运,竞赛,0.7913,0.7462,0.5774
幸福感,即使,买回,0.8787,0.6823,0.4269
好看,真的,做不了,0.8916,0.8659,0.8204
冰封,远处,雪山,0.8029,0.7707,0.7308
上下班,假期,人生感,0.8499,0.7043,0.6383
投稿,万事开头难,传递,0.8455,0.7377,0.7146
不由自主,斤斤计较,牵手,0.8773,0.8583,0.7871
自取其辱,自作多情,下场,0.9244,0.9139,0.4625
宠辱不惊,生活态度,智慧,0.8757,0.8192,0.8134
太贵,酒,光临,0.5928,0.5925,0.5688
淡淡的,承诺,牵挂,0.8566,0.7101,0.6226
爱情,自己,暗示,0.8551,0.8052,0.7897
七夕,牛郎织女,按照,0.9093,0.8938,0.3407
久远,不知所措,路程,0.7781,0.766,0.6787
黄金时代,情节,豆瓣,0.8153,0.7338,0.5588
盯住,简直,大约,0.841,0.8231,0.5966
海誓山盟,不会,的话,0.9493,0.766,0.6442
回头率,安全气囊,汽车,0.8285,0.7555,0.7111
苍茫,蓝蓝的,天上,0.8178,0.814,0.8079
幸福,漠视,顽强,0.7978,0.7642,0.7469
沉默,警察,立案,0.7126,0.7027,0.6289
白求恩,自己,甘地,0.8327,0.7738,0.6066
双子座,恋情,隐秘,0.8514,0.8345,0.8287
只是,不要,没人,0.7777,0.7685,0.747
美好,总会,着急,0.8181,0.4182,0.3848
一去不复,精彩,生还,0.8669,0.7801,0.6449
约稿,还要,心理,0.7246,0.5547,0.4655
适可而止,得不到,懂得,0.9161,0.8647,0.8215
比不上,别人,什么,0.8135,0.7592,0.7279
兼修,武术,民俗,0.7407,0.6729,0.4333
我心,许茹芸,心疼,0.8687,0.7847,0.6828
北极,沙漠,值得,0.8063,0.7587,0.7178
不解风情,郁闷,就越,0.9044,0.7783,0.6234
长发女,雄性,生物,0.8154,0.7057,0.5065
雌激素,乳房,无名指,0.7975,0.7401,0.6717
亿美元,老实,打车,0.6875,0.6683,0.2868
回来,下来,完美,0.8332,0.6473,0.4243
售货员,售货,尼玛,0.7805,0.7696,0.5024
活下去,金刚,信念,0.8505,0.7958,0.7619
乐器,演出,野战部队,0.6918,0.5807,0.5405
诉说,如是我闻,柏拉图,0.8031,0.7905,0.7893
有钱人,经济学,租赁,0.8361,0.4632,0.3705
一文不值,桃花潭水,下船,0.8263,0.8259,0.4087
沉溺,伤痛,呈现,0.8047,0.76,0.6622
敏感,寂寞,如今,0.8596,0.8089,0.7456
千千阙歌,所向披靡,乐坛,0.8278,0.8145,0.7964
海誓山盟,咀嚼,演戏,0.8339,0.7299,0.6954
坚持,希望,是因为,0.8378,0.7672,0.7419
信不信,本拉登,临死前,0.7937,0.7032,0.5555
有求,活下去,正确,0.7899,0.7739,0.5838
邋遢,乱七八糟,是因为,0.8239,0.8085,0.7279
抢走,火车,温柔,0.7864,0.7445,0.5352
傻瓜,无条件,好,0.8526,0.7705,0.715
坚强,有时候,状态,0.8286,0.7077,0.6325
歌喉,难以置信,男中音,0.8782,0.8581,0.8472
那个,愿意,曾经,0.7749,0.772,0.7537
一生一世,指缝间,五年,0.8727,0.8552,0.7073
裤腰带,安全,急忙,0.8839,0.6951,0.3358
尴尬,光芒,受事,0.7969,0.7895,0.5095
衬衫,卡其色,复古,0.8627,0.7923,0.7852
性感,袖口,设计,0.8922,0.8364,0.543
执子之手,已不,画家,0.849,0.8048,0.6451
绝望,爱,不是,0.8206,0.7196,0.6759
坚强,经历,跨过,0.8742,0.6818,0.5913
心猿意马,摄像头,摄像,0.7743,0.7269,0.614
温暖,每天,棉被,0.841,0.8118,0.7287
不出意外,掐指一算,过年,0.8382,0.7905,0.6698
有人,每个,需要,0.7127,0.5912,0.5603
主题曲,三分之一,乐团,0.7698,0.6967,0.6634
油灯,车主,尽管,0.7969,0.6191,0.58
朋友,葛优,厕所,0.7596,0.6726,0.5298
深爱着,乌龟,为什么,0.8352,0.8068,0.7609
清爽,设计,转发,0.8199,0.6007,0.5867
汤汁,料酒,放入,0.777,0.739,0.5147
一塌糊涂,打得,牌局,0.7786,0.7349,0.6084
心动,新车,雷诺,0.7571,0.7271,0.7027
爱情,奋不顾身,现在,0.8524,0.7845,0.741
留不住,一席之地,爱情,0.8287,0.8284,0.8156
清晰,流淌,相遇,0.7841,0.771,0.724
排骨,老公,吃,0.7494,0.6715,0.5804
不再,没想到,回来,0.7928,0.7627,0.6476
大无畏,在乎,不再,0.8755,0.7833,0.7455
疼痛,眼睛,我们,0.7596,0.5033,0.4455
小腿,处女,唐僧,0.8439,0.8408,0.7046
情人,彻底,之间,0.8439,0.8114,0.5415
乐坛,不知不觉,舞台,0.7556,0.7255,0.6533
新能源,什么,获奖,0.73,0.6706,0.6143
一生,一段时间,再见,0.7955,0.739,0.4311
晚安,望月,痛,0.8111,0.7323,0.6417
哗众取宠,蚊子,某些,0.7808,0.7703,0.4385
大学毕业,发现自己,公司,0.816,0.6832,0.4933
形色,无条件,黑人,0.7549,0.747,0.7128
经久不衰,穿出,两辆,0.7822,0.764,0.5123
真好,小心,到来,0.7768,0.7108,0.7024
公园,散步,昨天,0.8902,0.4005,0.1974
明天,活该,周六,0.7528,0.7238,0.5752
爱我所爱,什么,搭理,0.8693,0.77,0.643
努力,殊不知,一片,0.842,0.8317,0.7814
唯一,自己,就是,0.8236,0.7971,0.7387
商场,老公,寄存,0.7173,0.3677,0.3439
流鼻血,鼻血,坚持,0.8307,0.787,0.4768
感觉,谈一谈,反过来说,0.8297,0.7993,0.7282
从此以后,描摹,电视剧,0.8227,0.7999,0.5822
淡薄,喜欢,是因为,0.8737,0.843,0.7874
孤独,人心,是因为,0.8276,0.8117,0.7038
热播,卫视,执导,0.8329,0.7813,0.7732
背叛,现在,事业,0.8456,0.7919,0.7586
大气,有情,一样,0.8804,0.8069,0.7224
小拳头,好久没,看着,0.8311,0.7566,0.7264
运动套装,套装,去,0.8511,0.7805,0.2441
花花草草,大中华区,总部,0.7382,0.7315,0.67
漩涡,大王,行者,0.7709,0.7607,0.7164
溺爱,逆来顺受,一大堆,0.8556,0.8121,0.599
背带裤,简约,白搭,0.8624,0.7703,0.7276
理学,老师,回家,0.8683,0.8286,0.1859
勇敢,眼泪,再也,0.8309,0.8139,0.7152
美好,欲念,肉体,0.8429,0.8408,0.8172
一无是处,活佛,场,0.7823,0.6203,0.3527
虚伪,真诚地,眼看,0.8657,0.7421,0.6069
女朋友,；”“,逛街,0.8297,0.6133,0.5988
没道理,讲道,同事,0.8336,0.6823,0.6364
红鞋,秒杀,全场,0.8624,0.7519,0.6435
一段路,不肯,改变,0.8287,0.7858,0.7042
寝室,宿舍,全部重,0.8437,0.7998,0.4417
失落,音乐家,出发,0.7674,0.7405,0.4351
公务员,糟蹋,需要,0.7878,0.637,0.6139
看着,中午,老婆,0.7256,0.68,0.627
排队,余额,长时间,0.6841,0.5414,0.5178
勇敢,冷漠,准确,0.9024,0.871,0.8114
耐心,相关,研究,0.5899,0.5628,0.4794
新游戏,蝙蝠侠,第一张,0.8104,0.7452,0.6968
星辰,事情,去,0.6768,0.6462,0.3551
以后,猪,泡,0.7326,0.6501,0.6091
小朋友,假日,人,0.7226,0.6663,0.5848
料理,服务员,泡汤,0.5482,0.452,0.4298
人生,自己,数万里,0.7769,0.7467,0.6067
回家,吃饱,减肥,0.8324,0.7167,0.4977
胖,嗯,原因,0.8057,0.7359,0.554
烤鱼,吃,筋疲力尽,0.8885,0.4564,-0.0238
吃,过年,啦,0.7146,0.4733,0.4239
精神焕发,哈哈哈,汤,0.8533,0.7252,0.6123
空调,感觉,了,0.7573,0.5817,0.5294
我,抖,妈,0.7739,0.749,0.7096
不多,可以,还,0.7598,0.6712,0.5932
必备,每月,活动,0.7332,0.6975,0.689
莫过于,柏拉图,固执,0.8224,0.7938,0.7901
疲惫,一周,出来,0.7513,0.668,0.5673
好去处,宽敞,休闲,0.8034,0.7582,0.688
吃,败家,但是,0.6056,0.5233,0.4241
今天,知道,冷饮,0.7883,0.7347,0.669
歌儿,献给,我,0.8352,0.8033,0.7571
麻将,新学,四川,0.7602,0.6233,0.613
玩玩,后半,倒计时,0.7916,0.6311,0.5835
一颗,贤者,找到,0.7533,0.7487,0.6844
泡澡,吃,虽然,0.4903,0.404,0.2782
泡温泉,温泉,海生,0.8039,0.7836,0.5216
快好了,感冒,是不是,0.8803,0.8222,0.4549
压压,压惊,澡,0.7634,0.754,0.6459
怎么,洗,累,0.7371,0.7232,0.6753
气死,真的,槽,0.8079,0.7152,0.6742
连得,走起,汤,0.7789,0.729,0.59
桑拿,瑜伽,舒服,0.8091,0.7793,0.7522
泡温泉,奶茶,病,0.642,0.5715,0.1506
搓澡,感觉,认真,0.8694,0.7974,0.7051
快乐,秋分,，,0.9097,0.7464,0.4831
直播,泡汤,里,0.8052,0.5408,0.4095
火锅,服务员,小提琴,0.8464,0.3926,0.2355
可爱多,长大,吃,0.8741,0.7701,0.6237
心脏,凌晨,球赛,0.712,0.6188,0.5552
舒服,泡汤,这家,0.5629,0.5473,0.4774
泡汤,啤,再,0.8393,0.7582,0.4399
第六天,一天,难忘,0.9101,0.8442,0.7623
汤池,不错,打卡,0.5787,0.5285,0.4653
上班,没去,喝,0.9153,0.488,0.3836
数一数,快来,大桥,0.7797,0.7125,0.4082
哈哈哈,同志,充,0.7725,0.617,0.5552
疲劳,聊聊,泡汤,0.7731,0.7535,0.6741
吃饭,打麻将,泡澡,0.8775,0.3027,0.2145
日常,小姐姐,可可,0.8401,0.8299,0.6551
济州岛,一起,来,0.8646,0.6486,0.602
泣不成声,休息,休息区,0.684,0.6679,0.4474
包房,汗,房,0.7313,0.6111,0.5633
父亲节,快,父亲,0.9139,0.5948,0.3524
饮料,薯条,吃,0.71,0.677,0.5765
连得,好玩,汤,0.8019,0.748,0.6256
连打,泡汤,缓缓,0.7077,0.4878,0.4526
一往无前,初心,无前,0.9305,0.8542,0.8173
元气,满满的,一天,0.9028,0.8219,0.7883
必有我师,三人行,焉,0.9543,0.665,0.6249
休息,小姐,待,0.6477,0.507,0.4998
坐大,班车,大润发,0.8718,0.8049,0.38
自娱自乐,假期,了,0.8491,0.6568,0.5745
分手,永不,来世,0.7851,0.7739,0.7102
箫声,书包,去,0.7728,0.7208,0.44
发型,：）,工,0.7579,0.6549,0.3947
洗澡,一事无成,思念,0.8001,0.7581,0.6245
大学,黄浦江,没完没了,0.7085,0.621,0.6144
作文,学分,分不清,0.8087,0.7405,0.6944
节日快乐,休息,粥,0.822,0.6949,0.4666
时尚,十足,由来已久,0.8339,0.8174,0.7286
没关系,分手,折磨,0.8511,0.7636,0.5492
坦荡,读书,严,0.8064,0.7642,0.6748
追求,知己,别人,0.7969,0.7849,0.7416
坚强,想不通,创造条件,0.8339,0.8138,0.7083
淋漓,麻木,痛,0.7998,0.7982,0.7236
恭喜,公怒,查完,0.6915,0.5646,0.5053
男生,什么样,看不见,0.8367,0.7943,0.7038
该片,两岸,面目可憎,0.8297,0.7136,0.602
漂亮,失败,配置,0.813,0.759,0.6053
健康,沽名钓誉,不要,0.8242,0.7265,0.5997
比翼鸟,酸辣汤,有期,0.8322,0.6698,0.2626
青菜,小炒,多余,0.7396,0.7348,0.3633
免疫力,吸烟,传染,0.8138,0.7503,0.691
电动,怎么办,甚至,0.8068,0.7354,0.6144
伤痛,造就,中所,0.759,0.7016,0.6369
性感,何人,人学,0.8825,0.7517,0.5145
真的,上眼,闭上眼,0.8358,0.8076,0.7954
感情,曾经,放下,0.8034,0.7537,0.7476
泪水,高音,心病,0.7396,0.7394,0.6759
宿舍,拉提琴,电饭锅,0.7917,0.6588,0.3559
胡思乱想,甘之如饴,才能,0.8623,0.7661,0.7248
不好,微,”。”“,0.7791,0.7639,0.7103
空旷,我会,没心没肺,0.8581,0.7951,0.7765
就是,我,你,0.7487,0.7388,0.705
全信,不要,听到,0.8428,0.7277,0.7037
真的,百分之百,伤害,0.8339,0.8275,0.8091
压抑,泪水,长期,0.8652,0.8188,0.6298
万树梨花,之乡,后山,0.7592,0.7477,0.6087
琥珀,真的,食盐,0.8056,0.7737,0.5483
男人,前面,去,0.5969,0.5387,0.3977
注定,预知,阳光,0.8299,0.8061,0.7939
微笑,看上,着急,0.8328,0.8101,0.4017
学富五车,龙卷风,孙策,0.8383,0.826,0.585
持续,困境,活得,0.8146,0.7886,0.7877
成熟,单曲,发售,0.7403,0.7175,0.6151
顺其自然,衰老,昏睡,0.8126,0.7484,0.6421
我行,荒漠,沿途,0.8319,0.8012,0.5006
粗糙,视觉效果,乡情,0.8236,0.7335,0.7119
不懈,睁开眼,别人,0.8274,0.7862,0.7202
完美,伤害,发挥,0.8387,0.8107,0.6615
放手,学会,反而,0.8592,0.7711,0.7349
隔三差五,老,牵,0.7096,0.6045,0.5908
后悔药,小人,按理出牌,0.8258,0.6764,0.6194
嘲笑,打击,第一次,0.8045,0.6804,0.5813
好看,逛街,回来,0.843,0.6342,0.3184
满头,成长,海里,0.8118,0.7981,0.5347
期待,最近,访客,0.7024,0.683,0.5351
唯美,一瞬间,醒来时,0.8741,0.8434,0.7456
死心,告诉,安心,0.885,0.7435,0.733
作业题,老师,生态平衡,0.936,0.8535,0.2781
双腿,骨盆,顺时,0.7961,0.7612,0.2738
伤害,不仅仅,教,0.768,0.7168,0.276
大学校长,学而优则仕,舆论导向,0.8202,0.7969,0.5791
逛公园,人民大会堂,马,0.8702,0.4085,0.1726
不知不觉,鸽子,挥之不去,0.8603,0.8195,0.7954
店家,其实,何需,0.8324,0.3969,0.3877
看清,一双眼,正义,0.8416,0.8385,0.759
温柔,真实,遥远,0.8771,0.8129,0.5626
寝室,花园,喝啤酒,0.6372,0.4171,0.3622
大头,不愁,流量,0.8382,0.7511,0.7268
不留,留言,空间,0.7224,0.7221,0.7145
幸福,事倍功半,会用,0.8073,0.7945,0.6799
每天,愉悦,想要,0.8361,0.8351,0.7759
很静,其实,人才,0.8467,0.7644,0.5729
写作文,连衣裙,跳绳,0.8571,0.6461,0.6091
活下去,真的,生下,0.8109,0.8056,0.433
真的,短信,之间,0.8388,0.6935,0.5933
不宁,想起,长相,0.8411,0.7646,0.7409
钓鱼,男女关系,游戏,0.777,0.722,0.6711
夏天,镂空,喜欢,0.7684,0.7613,0.7322
失去,知道,继续,0.753,0.7383,0.5978
做菜,无处不在,光顾,0.7991,0.1954,0.1725
刷牙,从天而降,红尘,0.7417,0.6824,0.6295
久而久之,血,痣,0.6162,0.6038,0.4552
成功,处女座,企业,0.769,0.7491,0.6492
浮云,祈福,思念,0.8267,0.7716,0.7163
吧唧,双手,生命,0.7198,0.7087,0.6839
胡思乱想,情绪,是因为,0.8255,0.7356,0.7007
凯迪拉克,火车,建在,0.8073,0.4792,0.4649
外出,脚步,挡住,0.8007,0.7046,0.62
流露出来,知道,防患未然,0.8755,0.7422,0.7098
守住,气愤,不变,0.7764,0.7494,0.7375
开玩笑,随心所欲,活得,0.84,0.8275,0.8069
我爱你,更让人,感动,0.9191,0.8537,0.7839
自然,什么,商家,0.7822,0.732,0.3092
男人,畜生,错过,0.84,0.7188,0.5586
