Keyword1,Keyword2,Keyword3,Weight1,Weight2,Weight3
海风,吹来,了,0.8899,0.7721,0.6321
旅途,一场,目的,0.9282,0.4985,0.4833
似火,四海,争锋,0.8213,0.7675,0.7563
听得懂,哈哈,你好,0.8613,0.793,0.618
点评,：,我,0.6444,0.4666,0.4125
没有,一场,电影,0.6814,0.6764,0.6112
好吃,是不是,开心,0.8604,0.798,0.7875
说不出来,理由,得出,0.8382,0.6391,0.4363
午安,啦,。。。,0.8686,0.7154,0.7036
车,等,拍,0.8697,0.803,0.409
守门,巴西,来自,0.8153,0.804,0.6106
旅行,毕业,不能,0.6723,0.6047,0.4849
夏日,微,官,0.7898,0.7337,0.3336
生日快乐,安好,一切,0.9451,0.7923,0.7904
上海浦东,宝宝,相互,0.7788,0.6171,0.6068
上班,忙,小东西,0.8751,0.7236,0.4048
工,请,蔺,0.7932,0.6654,0.5606
星星,这里,我,0.7699,0.7352,0.6383
临港,天空,的,0.8649,0.4907,0.3817
赛车,但凡,错过,0.8162,0.7097,0.6683
大港,游,第一,0.8215,0.5008,0.459
办事,十分钟,稅,0.6763,0.5944,0.5765
滚装船,船运,口岸,0.8261,0.7745,0.6243
自卑,一大,号,0.748,0.6466,0.411
大学,仓库,窗上,0.7557,0.4402,0.3552
考验,就是,生活,0.7994,0.6967,0.6856
圣诞节,假装,了,0.8819,0.8021,0.564
医院,瘦下来,回来,0.8585,0.3078,0.1373
上班,下午茶,套餐,0.7689,0.5203,0.4773
一个月,单据,整理,0.7596,0.7249,0.5495
开工,今天,一路,0.7519,0.618,0.5787
何方,道友,渡劫,0.7446,0.7412,0.6705
上海,回,雨过天晴,0.7823,0.6672,0.5092
区外,洋山港,保税区,0.7469,0.7387,0.5396
仓库,信用证,商品,0.7309,0.7142,0.6383
出去,嘉定,护城河,0.7455,0.7004,0.6381
自驾游,自驾,一天,0.9562,0.8757,0.6382
雪,第一场,上海,0.6846,0.6526,0.559
点评,：,我,0.6444,0.4666,0.4125
点评,星星,半,0.5808,0.5653,0.5343
点评,：,我,0.6444,0.4666,0.4125
下班,老天爷,上海,0.7344,0.5885,0.5775
点评,：,我,0.6444,0.4666,0.4125
教练,抛弃,在,0.882,0.3111,0.2008
游,拍照,卢浮宫,0.59,0.5561,0.5365
洋山港,退税,风吹,0.7706,0.5834,0.4374
失眠,持续,成功,0.876,0.7411,0.6334
室友,声音,电视剧,0.7825,0.7671,0.5452
游轮,深水港,大会,0.817,0.7776,0.2644
忙,工作,步伐,0.8027,0.7091,0.6056
航拍,今天天气,山,0.7631,0.6475,0.5658
上海,南边,绝望,0.8283,0.6622,0.5509
洋山港,山港,大概,0.8852,0.8018,0.3856
今天,柜,台,0.7062,0.6386,0.4789
蓝天白云,白云,绿草,0.9691,0.9047,0.8248
真大,卖,小时,0.7393,0.4974,0.4023
假装,纠结,附带,0.8024,0.7349,0.5298
现场感,现场,第一次,0.8351,0.8134,0.3574
音乐节,第一场,可能,0.7367,0.4403,0.3814
樱花,飘雨,山,0.8587,0.8215,0.6892
热泪盈眶,音乐,快乐,0.7871,0.7237,0.7075
陪你玩,狗,熱,0.8534,0.691,0.6681
现场,棒,好,0.8902,0.4541,0.4408
火爆,华华,啊,0.8907,0.7403,0.7276
从头到尾,喝过,专业,0.6716,0.4766,0.3343
不愧,唱,团,0.8458,0.6107,0.4883
现场,音,在,0.825,0.4018,0.3851
音乐节,地点,上海,0.8546,0.5007,0.2696
低声,鬼魂,街边,0.8372,0.7316,0.7081
后排,抢到,演唱会,0.6902,0.5924,0.5862
音乐节,阳光,音乐,0.9082,0.7888,0.7436
快,已经,昂,0.6958,0.648,0.6212
无与伦比,美丽,伦比,0.897,0.8612,0.7673
现场,陈冠希,0.8674,0.7052,,
朴树,音乐,音乐节,0.8576,0.7955,0.7169
下雪,那里,？,0.795,0.6938,0.6713
厉害,草编,这个,0.755,0.7423,0.7147
点评,：,我,0.6444,0.4666,0.4125
陈老师,老师,米奇,0.9567,0.9043,0.2711
很漂亮,这里,等,0.7814,0.6704,0.6435
衣服,看不出来,买,0.767,0.631,0.538
小老弟,学时,出来,0.8225,0.6509,0.5043
青春期,自己,良好,0.8593,0.7509,0.7012
不能自拔,稍纵即逝,看到,0.8467,0.7875,0.7084
哥哥,我,就,0.8721,0.7601,0.5825
录下去,音乐,没有,0.8444,0.7194,0.6239
无与伦比,美丽,青峰,0.8785,0.8543,0.7926
音乐节,湖,眼色,0.8476,0.5659,0.4595
回家,延,今天,0.8784,0.7143,0.5063
馆,必须,去,0.8437,0.2267,0.1989
试营业,打卡,天幕,0.7334,0.5924,0.3772
投入,蓝色,一片,0.794,0.729,0.6254
灯光,表演,有点,0.7992,0.6628,0.6321
展台,设计,喜欢,0.8502,0.5513,0.3564
星辰,深蓝,大海,0.8683,0.8007,0.7882
海昌,海洋,玩,0.7761,0.7646,0.6775
海洋馆,海洋,打卡,0.8859,0.1373,0.1322
开业,打卡,先来,0.7755,0.5896,0.3036
蹦迪,这周,养生,0.811,0.7708,0.7456
暴走,一天,的,0.8823,0.8323,0.4786
海洋公园,馆,好看,0.7361,0.5598,0.1703
极地,去,台风,0.7308,0.549,0.5476
运营,打卡,滴水,0.7929,0.6978,0.4956
新婚,一天,夫妻,0.8765,0.8209,0.807
电影院,影院,震撼,0.9075,0.8685,0.4019
加班,国庆节,可,0.8525,0.6947,0.4779
小朋友,一晃,大,0.8607,0.784,0.7004
运营,试运营,初体验,0.8112,0.8092,0.6673
票,开园,无限,0.6634,0.5469,0.3367
海洋公园,公园,挪不动,0.878,0.7841,0.2396
欢迎您,海昌,欢迎,0.8926,0.7104,0.6818
小姐姐,美丽,小姐,0.9562,0.8906,0.7975
恐惧症,密集,恐惧,0.9207,0.8718,0.8137
忍不住,化身,洋流,0.8227,0.7588,0.7284
，，，,工作,玩,0.7361,0.6283,0.6227
好看,越是,有毒,0.9077,0.7344,0.7334
海狮,打闹,胖胖,0.8652,0.8488,0.8107
海洋公园,公园,体验,0.8672,0.7927,0.1779
营业,试营业,准备充分,0.7819,0.7818,0.5224
海洋公园,秋叶,所,0.8308,0.2668,0.0609
大水,水母,了,0.794,0.6734,0.5666
园,隐形眼镜,排队,0.4596,0.2451,-0.0079
预热,今天,上学,0.8404,0.8201,0.6289
下雨天,变好,暴躁,0.9113,0.8881,0.8665
她们,折腾,你好,0.7381,0.7016,0.6017
新科状元,果不其然,世界杯,0.8939,0.792,0.6877
酒醉,啊,饮酒,0.8057,0.6916,0.4963
学习,驱车,参观,0.8247,0.2928,0.0192
早恋,高三,十八周岁,0.844,0.8077,0.6657
下雨,洗衣服,去,0.7627,0.6958,0.5437
毕业,马路,享受,0.671,0.5988,0.4823
勾心斗角,善良,诈,0.7802,0.721,0.6537
其实,恶人,这位,0.7634,0.7522,0.6581
产业,打卡,临港,0.6189,0.5987,0.519
遵守规则,意味着,孩子,0.8026,0.7198,0.6636
宝贝,坚持下去,下去,0.6974,0.696,0.347
厚着脸皮,同事,工厂,0.7679,0.7637,0.7527
糟蹋,一直,造型,0.8459,0.7593,0.7394
地方,噩梦,回到,0.6879,0.6398,0.4777
睡不着,不着,她,0.8797,0.7488,0.6871
双休,孤单,，,0.8551,0.7283,0.4166
骑行,鲜亮,背景音乐,0.7892,0.701,0.6733
过山车,不会,一次,0.913,0.7961,0.7015
表演,第一次,海豚,0.5916,0.4327,0.4171
出去玩,吃,然后,0.7425,0.6914,0.4903
畅游,太小,了,0.8062,0.7153,0.6191
可爱,北极熊,喜欢,0.8668,0.8601,0.8221
轻松,好久没,周末,0.7845,0.7736,0.6626
两周,想住,这里,0.7111,0.6757,0.6693
少女,一下下,了,0.8408,0.8105,0.547
公园,缆车,小小的,0.7775,0.4544,0.2522
好,哥,妹,0.7817,0.7771,0.7406
海洋公园,公园,上海,0.9465,0.8707,0.0475
进度,试运营,玩,0.7102,0.5354,0.5128
场馆,新园,体现,0.6253,0.6243,0.4304
锦鲤,今日,份,0.9167,0.8284,0.4119
美的,怎么,生物,0.8252,0.7025,0.5504
海昌,室友,笑,0.5986,0.5668,0.5613
小精灵,善待,你们,0.8616,0.7515,0.6381
园,票价,实验,0.4879,0.3843,0.2301
儿童乐园,乡村,一日游,0.9192,0.6731,0.514
打卡,第二天,海昌,0.8706,0.7911,0.6104
企鹅,虎鲸,。。。,0.8658,0.861,0.6378
美图,拍出来,同一时间,0.8212,0.7785,0.7072
嗯,欢喜,水母,0.7909,0.7774,0.7258
上海,海昌,打卡,0.8752,0.6899,0.4362
海洋公园,公园,浪漫,0.9309,0.8626,0.3008
海洋公园,公园,不大,0.9751,0.9151,0.1527
海洋,一个,梦,0.8219,0.7502,0.7022
打卡,一天,值得纪念,0.888,0.7267,0.5479
点评,：,我,0.6444,0.4666,0.4125
海洋公园,公园,终会,0.8738,0.783,0.2909
小白鼠,一天,土,0.9179,0.8429,0.696
上班,睡一觉,要,0.8413,0.6825,0.4787
宠物,滴滴,上线,0.7598,0.7255,0.6337
动物园,试运行,动物,0.7872,0.2738,0.2634
海洋公园,公园,吉祥,0.943,0.8859,0.2368
皮皮虾,一边,鱼,0.9022,0.666,0.5929
穿堂风,偏偏,山洪,0.9295,0.8196,0.7344
运营,中,好,0.6915,0.6403,0.6231
公园,虎鲸,的,0.8781,0.1065,0.0463
生日快乐,比,操心,0.8983,0.6375,0.6161
剧场,海昌,天幕,0.6693,0.3751,0.3481
锦鲤,？,转发,0.7474,0.708,0.6637
里面,配套,设施,0.5533,0.5339,0.4894
体验,水母,项目,0.5916,0.4704,0.3859
海豚,表演,呐,0.8287,0.7649,0.7187
自在,想变,游来游去,0.8707,0.8396,0.7699
项目,园,入,0.5136,0.4708,0.2525
馆,必须,去,0.8437,0.2267,0.1989
浪漫,上好,配上,0.9504,0.6958,0.6636
大自然,打卡,物种,0.7896,0.5669,0.3826
玻璃墙,里面,游来游,0.6792,0.5233,0.4201
海洋公园,缆车,参观,0.9075,0.4477,0.367
同游,恩师,与,0.7979,0.3996,0.3712
漂流,表演,开园,0.459,0.3938,0.3553
湛蓝,蓝色,一片,0.8689,0.8441,0.7875
馆,游客,水母,0.729,0.3765,0.3279
美人鱼,美的,哭,0.9343,0.9235,0.7556
海洋公园,海洋馆,一匹,0.8565,0.5036,0.1817
如春,顺利,再见,0.8039,0.5031,0.5021
一日游,极地,海洋,0.6795,0.6368,0.578
好多好多,好多,鱼,0.886,0.841,0.6253
海洋公园,公园,哭,0.9381,0.8663,0.2044
试运行,行时,海昌,0.9209,0.836,0.6809
运行,试运行,一下,0.7337,0.7205,0.6182
早上,开园,，,0.5431,0.4576,0.3305
辛苦,只为,所有,0.8896,0.5777,0.5733
我俩,这里,还是,0.7647,0.7138,0.5414
工地,视察,。,0.872,0.7846,0.2529
席卷,想象,你,0.831,0.74,0.7107
海洋公园,公园,转眼,0.9306,0.8711,0.1744
节日快乐,喽,提前,0.8983,0.6376,0.5401
排队,不用,玩,0.8137,0.264,0.1398
海洋公园,公园,愉快,0.9544,0.9042,0.1808
企鹅,假装,南极,0.8401,0.752,0.7208
假期,余额,有限,0.7693,0.7673,0.6917
清晨,日暮,你,0.8089,0.786,0.7095
民宿,想住,什么样,0.6921,0.6317,0.4988
今天,完善,运营,0.6713,0.6151,0.5728
美人鱼,海底,现在,0.8048,0.7949,0.7258
美人鱼,表演,了,0.7223,0.6903,0.486
海洋公园,馆,过山车,0.8637,0.4648,0.2184
敬请期待,期待,多彩,0.9221,0.8291,0.5682
好多,海昌,人,0.6751,0.6596,0.5466
影院,打卡,滴,0.8572,0.653,0.3106
调休,乘着,玩儿,0.758,0.7194,0.5008
可爱,动物,们,0.7845,0.6579,0.5802
没,月,运营,0.6622,0.6542,0.651
海洋,海昌,上海,0.7031,0.6368,0.4573
美人鱼,自己,此刻,0.8882,0.7818,0.7202
演戏,努力,不要,0.806,0.8057,0.6163
公园,开园,北极狐,0.8761,0.2819,0.2452
开心,嘻嘻,今日,0.9145,0.8711,0.8452
北极熊,里面,头晕,0.5824,0.5184,0.4141
刘海,真的,搞笑,0.8988,0.8499,0.7301
海洋公园,公园,拍照,0.9047,0.8406,0.2327
海洋馆,开业,海洋,0.7614,0.3229,0.1073
海洋公园,公园,体验,0.9532,0.9084,0.101
海洋公园,公园,太美,0.9539,0.8776,0.2988
海洋公园,馆,珊瑚,0.8497,0.4956,0.2225
海洋公园,海洋,开业,0.8712,0.1676,0.0281
游乐园,游乐,没有,0.8479,0.5602,0.3178
运营,打卡,成功,0.7823,0.7652,0.5883
海洋公园,海洋馆,再次,0.7788,0.6274,0.0648
企鹅,走路,萌,0.8736,0.8717,0.8359
鲨鱼,萌,丑,0.9156,0.7755,0.7427
继续下去,有时候,生活,0.797,0.7882,0.7211
日常,塑料,花,0.8621,0.7448,0.5746
一蹴而就,一步一个脚印,任何事物,0.8914,0.8237,0.7482
早起,早安,可爱,0.8562,0.8474,0.8171
以后,漱口,两箱,0.6752,0.6682,0.5491
手术,咖啡厅,套餐,0.6494,0.3785,0.126
四级,虽然,第一次,0.6529,0.3998,0.3594
上班,终于,的,0.877,0.4745,0.3157
倾听,谢谢,楼下,0.6411,0.4966,0.4682
裤子,明显,两面,0.8818,0.7063,0.6834
成形术,江南水乡,鼓室,0.8454,0.8205,0.6815
聚餐,莫名其妙,的,0.8129,0.4618,0.301
努力,早安,可爱,0.8697,0.8569,0.8484
哭,你,没了,0.8028,0.7608,0.724
解决问题,管理者,成熟,0.7818,0.7757,0.7254
开刀,美好,继续,0.9157,0.3161,0.2391
开会,晚上,耗着,0.8901,0.5619,0.5397
期末考试,预习,认真,0.9113,0.8751,0.5176
寝室,大学,弹药,0.8525,0.8388,0.3185
影后,摄影,全世界,0.7498,0.7141,0.7029
上班,农民工,总是,0.7799,0.7556,0.5675
疙瘩,万年,可能,0.7971,0.793,0.4556
蜡像馆,拍,水獭,0.8986,0.3724,0.2857
前台,接电话,好看,0.8559,0.7444,0.5008
男朋友,博得,一个程,0.8647,0.7277,0.599
回去,周末,回笼觉,0.8206,0.6627,0.5434
出镜,感谢,小饼,0.7746,0.6179,0.6129
魔法,被,了,0.8806,0.5798,0.579
生日快乐,快乐,好想你,0.9333,0.8718,0.8372
学校,第一次,的,0.9346,0.1481,0.1431
救救,我,来,0.7741,0.5368,0.3553
深夜,司机,老,0.7322,0.6083,0.5981
胸肌,烦恼,没想到,0.887,0.764,0.712
寂静,恐怖片,真的,0.8414,0.8177,0.786
午饭,越来越近,了,0.7768,0.7403,0.5341
网球,下雨天,球场,0.8285,0.8191,0.3783
多囊肾,医师,教学,0.8275,0.7956,0.3377
生日快乐,哈哈哈哈,拍好,0.8784,0.8269,0.5286
上班,起不来,防晒霜,0.7437,0.5462,0.5007
奔波,上海,一天,0.8931,0.8136,0.4838
生日快乐,深夜,福利,0.9123,0.7676,0.6402
快乐,旅游,镜头,0.6227,0.6208,0.4859
想念,爸妈,家里,0.8438,0.7247,0.709
今天,微,回到,0.7366,0.716,0.3411
共度,外面,多么,0.7742,0.6956,0.6898
公司,第一个,来,0.7462,0.5483,0.4382
病人,最好,感谢,0.8926,0.2295,0.1042
哈哈哈,学来,舍友,0.7314,0.7297,0.7279
操场,春暖花开,分别,0.902,0.2746,0.2141
甲状腺,正常,痕迹,0.8789,0.6357,0.3658
哈哈哈,生活,總,0.8612,0.7213,0.5367
鸡汤,饿,喝,0.8632,0.7022,0.6843
期末考,完蛋,周四,0.7915,0.6571,0.4923
睡眠不足,不足,不行,0.8896,0.6988,0.6526
驾照,事故,喝酒,0.6571,0.5137,0.3146
一个月,爆炸,小时,0.7999,0.7081,0.5528
张老师,老师,小屁孩,0.8754,0.8325,0.3896
下雪,了,0.88,0.5812,,
下雨,好像,想住,0.847,0.8024,0.5975
一针,第一,酸,0.8348,0.5688,0.4934
培训,今晚,有,0.7965,0.5635,0.2898
开会,抽中,的,0.8632,0.7229,0.3685
哈哈哈哈,微,开通,0.7273,0.7057,0.3334
博物馆,吃饭,野生,0.7678,0.4445,0.1243
绕路,堵车,能,0.9,0.8846,0.3669
小菜,吃,大鱼大肉,0.9136,0.4181,0.2186
办公桌,眼药水,很快,0.7353,0.5832,0.3991
幸福,感觉,久违,0.8468,0.8312,0.6601
医,健,流光,0.7607,0.4781,0.282
上个,快递,课,0.684,0.627,0.4531
暴雨,游泳,去,0.6578,0.4903,0.4523
开刀,一大早,，,0.9407,0.399,0.0532
加班,盛开,阳台,0.7787,0.6434,0.2708
小火柴,一直,卖,0.8281,0.7897,0.528
工程师,想成,斯,0.8095,0.7838,0.6026
初中,骨折,回家,0.6715,0.3796,0.3637
明媚,喜欢,为什么,0.8131,0.8038,0.6795
人间,不值,值得,0.883,0.8408,0.7802
医学院,学院,校园,0.9547,0.8036,0.676
一米,身高,高一,0.8226,0.8168,0.6134
学习,不学,战斗力,0.9062,0.6823,0.3153
同事,了解,新年,0.8164,0.6011,0.5475
好好学习,试卷,好好看,0.9232,0.8402,0.4671
见到,上海,第一场,0.7445,0.7117,0.5464
医者,医,不自,0.8648,0.7762,0.2918
没,你,吹,0.7339,0.7209,0.7119
儿童医院,医院,不多,0.9508,0.9023,0.1505
白白,真的,不会,0.8302,0.8298,0.736
不长,现在,上海,0.765,0.7062,0.6512
医学院,医学,晕厥,0.8782,0.8757,0.5769
活体解剖,肾,到,0.7471,0.7161,0.0255
白大褂,大褂,日常,0.905,0.8754,0.7142
小队,如今,寡人,0.7305,0.6027,0.4771
学习,学医,四六级,0.7875,0.6662,0.3002
打针,医生,主动,0.8977,0.8718,0.2162
好吃,早饭,个,0.7867,0.7828,0.434
冰激凌,照片,拍,0.8068,0.7681,0.5234
出差,明明,考试,0.8322,0.4335,0.3922
一年,世界杯,倒计时,0.8143,0.6721,0.5701
没错,兄弟,计较,0.8169,0.7444,0.6762
教程,同学,昨晚,0.742,0.665,0.3671
翼翼,两个,小心翼翼,0.8375,0.764,0.7533
屁股,烂掉,要么,0.8333,0.8026,0.7775
大学城,只要,这家,0.8051,0.5389,0.5095
便利店,花糖,从里到外,0.884,0.305,0.1751
爸爸,仙草,喝,0.6991,0.6821,0.5818
了解,耳朵,组合,0.7935,0.7787,0.6905
汤圆,了解,一下,0.831,0.8183,0.6543
心里,那些,不能,0.7445,0.6581,0.5608
本命,永远,不到,0.8319,0.7205,0.6231
房间,改造,成功,0.6945,0.5898,0.5565
员工福利,红豆,三枪,0.886,0.5754,0.5483
偷拍,居然,了,0.9104,0.6244,0.4864
济南,上海,错,0.9086,0.8441,0.4364
点评,星星,半,0.5808,0.5653,0.5343
点评,：,我,0.6444,0.4666,0.4125
发布会,新品,三枪,0.8224,0.686,0.5785
工业园,工业,经纬,0.7851,0.5534,0.5335
可爱,眼神,啊啊啊,0.8652,0.8196,0.8164
周到,三枪,客饭,0.7442,0.5198,0.4408
内衣,品牌,诞生,0.8137,0.6677,0.6413
首饰盒,饿死,上班,0.7941,0.6009,0.587
雪,积,起来,0.773,0.6421,0.6384
好好学习,好学,天天向上,0.9737,0.8171,0.3257
境界,最高,死,0.7121,0.6987,0.6433
坐班,园区,竟然,0.8217,0.7037,0.2597
点评,：,我,0.6444,0.4666,0.4125
勇士,火箭,詹,0.8667,0.7253,0.655
学习,知识,党建,0.882,0.5517,0.4242
培训,累,出差,0.6472,0.5417,0.4222
感觉,间歇,湿度,0.8186,0.7803,0.6632
不错,热,天气,0.779,0.7538,0.7368
小妞,喜欢,感谢,0.8875,0.8387,0.6004
看不透,修炼,来来回回,0.8591,0.7858,0.4799
今天,陪,车,0.6112,0.5583,0.5245
微,儿,博,0.7273,0.6086,0.5985
大杯,拍出,茶,0.7272,0.5553,0.525
部门,家属,加生,0.6166,0.548,0.3353
小区,套房,满怀,0.6305,0.5488,0.4929
打卡,公司,厕所,0.804,0.704,0.5566
为了,期望,不负,0.7825,0.7681,0.7676
再见,啦,该,0.9599,0.4276,0.2332
学习,加油,工作,0.9326,0.2836,0.2152
奇美,繪,服,0.813,0.7172,0.4205
测试,无聊,日常,0.8668,0.7467,0.7365
办公,公室,小,0.8817,0.8749,0.2954
夜有所梦,邮件,厂家,0.6806,0.635,0.5667
年轻人,脚踏实地,帮助,0.8405,0.8317,0.568
店,不错,免费餐,0.8553,0.3374,0.2469
同学们,一期,魔鬼,0.7259,0.5832,0.5752
午餐,中午,了,0.7614,0.7367,0.5759
好喝,吃,好玩,0.702,0.6848,0.581
雪山,归来,从此,0.7404,0.6408,0.6222
支付宝,账单,支付,0.9082,0.7606,0.6901
今日,寿星,学生,0.7797,0.6991,0.6922
车展,第一,微,0.8129,0.7117,0.6811
口感,不错,就是,0.7882,0.7365,0.5911
带回家,回家,终于,0.9211,0.897,0.8765
所求,愿,遇,0.7361,0.6629,0.4864
工作室,艺术家,西班牙,0.833,0.723,0.3765
小车,很漂亮,，,0.8028,0.7382,0.3716
午后,一二三四,的,0.8695,0.8252,0.4248
二中院,修车,库里,0.6483,0.3458,0.271
幸福,工作,人,0.715,0.6853,0.5559
新车,脱不了,想买,0.7631,0.7111,0.5889
仙气,哈哈哈,缭绕,0.8963,0.8577,0.8258
输入法,哈哈哈,可爱,0.8956,0.7904,0.7437
真的,奇妙,顺理成章,0.8024,0.7896,0.7675
保养,蓝,带,0.7923,0.6397,0.5742
饮食习惯,深深,个人,0.6555,0.645,0.5134
东营,排排,排序,0.8074,0.7202,0.4168
征程,新,新鞋,0.8244,0.6733,0.5881
外婆家,小时候,景色,0.8029,0.7276,0.6613
教程,培训,情商,0.823,0.6799,0.4478
技术含量,农活,小时候,0.7786,0.7209,0.6163
开心,剖面,惴惴不安,0.793,0.7904,0.7854
精神,所作所为,教益,0.745,0.606,0.46
哀嚎,遍野,。,0.8524,0.7065,0.4664
开会,贡献,治愈,0.7208,0.4791,0.4262
咸鱼,刀俎,如今,0.8363,0.8201,0.7544
感觉,支撑,依据,0.7584,0.7423,0.3319
圣诞礼物,其实,敢出,0.9299,0.7414,0.6997
越来越,可怕,自己,0.868,0.8426,0.7755
假象,月亮,罢了,0.7763,0.773,0.6877
不怕,防水,手机,0.861,0.8073,0.76
快捷酒店,餐厅,味道,0.9179,0.5783,0.1592
抱怨,殊不知,异常,0.8051,0.7511,0.4972
记忆力,强迫症,定位,0.8176,0.6994,0.5427
一支,最难,签,0.6881,0.658,0.6298
岁月如梭,将来,觉得,0.8204,0.7675,0.7487
简单,棘手,大多数,0.7082,0.6373,0.5698
礼物,辈子,赞,0.8345,0.7315,0.685
感动,美景,呈现,0.8153,0.7959,0.7586
报名,你报,今天,0.7156,0.6342,0.5435
这车,停,自己,0.8306,0.6899,0.6211
挑灯夜战,夜战,才能,0.7961,0.6939,0.5847
今天下午,失望,一算,0.8416,0.7285,0.6482
骗局,精神,不,0.8287,0.7369,0.6517
小弟弟,日常,想念,0.8503,0.7165,0.616
猫,脸,我,0.7799,0.7772,0.7326
不要,太阳,送,0.7773,0.7244,0.5693
累,第一天,一天,0.7919,0.7519,0.7182
下班,好累,，,0.8617,0.6834,0.3956
什么样,一辈子,中奖,0.8111,0.7976,0.6887
滴滴,话,打卡,0.8253,0.5342,0.4811
北方,想念,暖气,0.8068,0.7998,0.7713
训练场,自己,跑,0.7687,0.6652,0.5539
财经频道,节目,自动化,0.8312,0.8021,0.6508
小姐姐,单身,热度,0.9127,0.8689,0.7997
教练,基本,第二天,0.8341,0.5162,0.3947
减肥,寝食难安,吃药,0.8246,0.7547,0.5327
失眠,俊,王,0.7992,0.7648,0.5755
烦躁不安,不安,心里,0.9371,0.8252,0.7357
好吃,虚度光阴,胃,0.5896,0.2849,0.2621
代码,学,竟然,0.5818,0.5557,0.5316
哭,难受,因为,0.7802,0.7698,0.7181
默默,忍受,为了,0.7996,0.7554,0.6438
敢出,这天,真的,0.7782,0.7555,0.7333
监狱,生活,对面,0.8709,0.4915,0.4113
幸福,说好,呢,0.8938,0.795,0.5769
气喘,客厅,辗转,0.7503,0.3148,0.2118
出关,英语,恐怖,0.5988,0.5625,0.5469
谩骂,师兄,锒铛入狱,0.7058,0.6676,0.6428
毛,小,挺快,0.6875,0.6558,0.4334
咖啡,牛排,金枪鱼,0.7624,0.6525,0.3335
自助餐,吃,偷拍,0.9246,0.4521,0.1108
七十斤,不住,关卡,0.824,0.6102,0.4886
验血,癌胚抗原,裤子,0.9114,0.8288,0.2512
冷暖,世间,如此,0.8641,0.8338,0.7295
困,开始,到,0.7606,0.6676,0.6499
忙,视频,动手做,0.7256,0.619,0.6143
坚持下去,高潮迭起,大片,0.8267,0.8066,0.7402
不吃,吃闲饭,招人,0.7004,0.6693,0.5047
苍白,加入,等待,0.824,0.5925,0.433
勇敢,一次,药,0.8405,0.5399,0.3739
桀骜不驯,我们,坐在,0.8466,0.7123,0.4522
只可意会,唉,事情,0.8286,0.7653,0.6023
无能,比尔盖茨,老板,0.7912,0.7683,0.5739
越来越,虚弱,再来,0.8097,0.6585,0.3795
爱情,自己,过日子,0.8192,0.7035,0.6724
一天到晚,天堂,修行,0.7835,0.7327,0.6312
干脆,情,一段,0.8212,0.7723,0.7647
无关紧要,苍白,快乐,0.8768,0.8389,0.7612
古典音乐,乐曲,画意,0.864,0.7524,0.6431
看不见,命中,记住,0.8316,0.7924,0.7713
学校,无论,人情冷暖,0.8768,0.476,0.2613
今天,作客,看好,0.758,0.6473,0.6064
爱情,千辛万苦,电视,0.8072,0.6006,0.5827
吃饭,喝酒,吃零食,0.8652,0.5873,0.4865
一百岁,最后,、《,0.8117,0.692,0.6384
