Keyword1,Keyword2,Keyword3,Weight1,Weight2,Weight3
明天,一万步,一万,0.8606,0.8551,0.8508
归来,历尽,少年,0.8093,0.6551,0.639
拜托,下雨,了,0.9074,0.7161,0.5815
休息,终于,迪士尼,0.7012,0.5455,0.5085
酒店,套房,舒服,0.908,0.5747,0.1228
开心,孩子,公主,0.8632,0.7969,0.7111
酒店,宝宝,方便,0.7746,0.1757,0.1343
酒店,迪士尼,饭,0.9437,0.2237,0.0925
好玩,啊,这个,0.8228,0.7807,0.7805
一个月,满,进去,0.8039,0.5357,0.428
酒店,享受,行程,0.8194,0.3455,0.3369
晚安,今天,月亮,0.879,0.8093,0.7778
迪士尼,一晃,去,0.7059,0.5807,0.4865
快递,请,可爱,0.8841,0.5869,0.5104
没有,爸爸,拍,0.757,0.7298,0.6154
城堡,晚安,湖,0.741,0.5985,0.5805
去,度假区,迪士尼,0.6828,0.5437,0.523
童话,为什么,迪士尼,0.845,0.7656,0.6005
欲罢不能,看到,维,0.768,0.7117,0.4411
餐厅,懂事,有,0.5458,0.2205,0.1512
童心未泯,年轻,我们,0.9287,0.881,0.5802
麻木,腿,走,0.6106,0.4805,0.2728
上海,安上,晚安,0.8415,0.7716,0.6944
预热,已经,这么,0.8592,0.7545,0.6069
说走就走,行程,订房间,0.8783,0.7931,0.4895
再也,买,个,0.7172,0.5539,0.3813
酒店,游街,商店,0.6532,0.3451,0.241
乐园,迪士尼,一天,0.835,0.6705,0.336
酒店,类,烘焙,0.9125,0.0953,0.0135
好累,终于,躺,0.8533,0.7344,0.6533
懵懵,猫,脸,0.8639,0.8133,0.7789
早上好,喜欢,一样,0.8052,0.7941,0.7002
住,会儿,烟花,0.6922,0.6213,0.5739
旅,奇妙,累,0.7454,0.6934,0.6716
晚安,米奇,啦,0.8961,0.8105,0.647
流水账,流水,日,0.9108,0.6459,0.4938
酒店,园,迪士尼,0.7035,0.4863,0.3792
七夕,风天,台风,0.871,0.8602,0.819
今年,活动,四场,0.735,0.5758,0.5468
巡游,圣诞节,亮点,0.7303,0.692,0.6422
不来,好累,迪士尼,0.7899,0.7086,0.5596
迪士尼,少女,模式,0.8116,0.6412,0.5714
一年,恐怖,怎么回事,0.7996,0.768,0.5936
来,我们,害羞,0.7818,0.734,0.4755
老板,今天,过生日,0.73,0.5797,0.5703
着魔,枕着,今天,0.8299,0.8058,0.7992
魔法,一觉,希望,0.8141,0.8045,0.716
懵懵,猫,脸,0.8639,0.8133,0.7789
酒店,迪士尼,0.9548,0.2335,,
乐园,迪士尼,夜景,0.7206,0.5387,0.5181
芝士,充值卡,想买,0.6562,0.59,0.5399
湖边,下午茶,去,0.5362,0.3859,0.1949
万圣节,米奇,生日,0.8983,0.856,0.7411
有点,消费,哈,0.7424,0.6991,0.6961
饱饱,吃饱,睡觉觉,0.8603,0.8321,0.7945
太多,晚上,涨,0.783,0.7097,0.5952
上班,快乐,班上,0.8508,0.6291,0.5665
酒店,乐园,、,0.9599,0.4377,0.055
再来,房间,屁股,0.7734,0.5604,0.3759
火锅,退房,奸笑,0.8053,0.3664,0.1993
一日游,迪士尼,完美,0.7574,0.7337,0.6089
一天,房间,回到,0.7269,0.399,0.3954
晚安,小飞象,0.9205,0.9006,,
仙女们,开心,一起,0.8823,0.876,0.7375
打卡,睡醒,。,0.8597,0.5281,0.3979
回家,终于,了,0.9385,0.8444,0.4292
节日,氛围,仪式,0.7933,0.75,0.5525
园,包场,吃完饭,0.5652,0.4741,0.0707
定位,就是,发,0.7996,0.7811,0.6085
万事如意,良师益友,长辈,0.7986,0.7845,0.6518
迪士尼,出去玩,太爽了,0.6868,0.6742,0.6453
度假,假装,在,0.8091,0.806,0.3368
住宿,折磨,为什么,0.5917,0.443,0.4352
度假区,迪士尼,每次,0.7107,0.5919,0.3881
生日快乐,三周,三周岁,0.9284,0.8007,0.7408
迪士尼,专程去,总之,0.617,0.6017,0.4296
胖,摧残,饱受,0.7196,0.7148,0.652
漂亮,随风,起舞,0.8685,0.8607,0.8226
度假区,迪士尼,可爱,0.7759,0.5111,0.4229
迪士尼,路线,排队,0.5056,0.3388,0.2156
读万卷书,妈妈,产假,0.7408,0.718,0.6601
度假区,迪士尼,度假,0.8768,0.5729,0.5629
酒店,房间,乐园,0.774,0.5913,0.5753
累,不太想,想去,0.7166,0.6711,0.6012
来,终于,烫头,0.6714,0.6678,0.4633
越来越,狠,图,0.8037,0.7115,0.5073
童话世界,梦幻,游,0.8851,0.85,0.5134
酒店,迪士尼,漂亮,0.9005,0.2615,0.127
衣裳,第一个,万步,0.8807,0.8321,0.7116
生日快乐,怕生,孩子,0.7717,0.7481,0.7373
今晚,梦,一定,0.8807,0.755,0.752
睡觉,明早,起床,0.8469,0.7934,0.7894
童话世界,美好,现实,0.8968,0.8617,0.7417
学校,酒店,迪士尼,0.5815,0.4654,0.3314
两万多,护照,拍照,0.7649,0.6777,0.6547
酒廊,行政,甜品,0.7247,0.3302,0.2217
吃火锅,喝酒,三亚,0.71,0.5193,0.2549
拍到,仙子,这个,0.8213,0.6771,0.6685
烟花,快,拍,0.7024,0.6303,0.6135
学会,什么,没有,0.7881,0.7193,0.6603
吃,带我去,自己,0.5596,0.456,0.4427
哈哈哈,噢,比,0.8702,0.7807,0.6806
说教,认不清,问题,0.8758,0.4149,0.2635
太差,先,位置,0.6742,0.4828,0.4817
大只,全世界,迪士尼,0.8302,0.769,0.6201
真的,故事,了,0.8065,0.791,0.572
大只,全世界,迪士尼,0.8591,0.7763,0.5602
吃饭,酒,房间,0.8306,0.5641,0.2776
度假,假装,在,0.8091,0.806,0.3368
酒店,套房,乐园,0.8693,0.5281,0.5217
美美,清晨,来看,0.7818,0.7546,0.6049
酒店,商店,画,0.7822,0.3848,0.1351
万圣节,快乐,万圣,0.9142,0.893,0.8701
阵容,两点,一样,0.699,0.6761,0.6131
开心,米奇,喜欢,0.8847,0.8514,0.8388
过山车,离,园,0.5544,0.4662,0.4379
度假区,度假,我们,0.7307,0.7134,0.4532
酒店,拍,风天,0.9237,0.1264,0.0083
气儿,公举,接地,0.8598,0.7984,0.5826
不要脸,啊,鲁,0.7981,0.7186,0.608
晚起,虫儿,的,0.8877,0.6662,0.4813
酒店,园,哈哈哈哈,0.8396,0.3728,0.1679
酒店,游玩,可爱,0.9418,0.1733,0.0915
门票,知道,要,0.692,0.3661,0.3633
小姑娘,好,梦,0.9455,0.7864,0.7637
酒店服,乐园,迪士尼,0.7362,0.5956,0.369
日记,头条,迪士尼,0.7657,0.7536,0.5295
快收,收官,愉快,0.6894,0.6061,0.5921
容易,生日,迪士尼,0.8222,0.687,0.556
一切,刚刚,刚好,0.8668,0.8289,0.8013
梦幻,依然,如此,0.9109,0.7853,0.7384
饿,，。。。,了,0.7782,0.7001,0.5672
游乐场,迪士尼,旅行,0.6243,0.4909,0.4544
迪士尼,一年,玩,0.7383,0.6914,0.6744
我爱你,可爱,但是,0.8686,0.8424,0.6601
领教,逛街,计划,0.8657,0.2461,0.185
摄影师,摄影,新,0.8845,0.8287,0.4852
不计得失,相遇,感谢,0.8796,0.7322,0.7253
离别,夕阳,别的,0.9461,0.6138,0.4542
梦工厂,发布会,大学,0.7951,0.6892,0.5017
烟花,迪士尼,拍,0.7337,0.7069,0.6179
酒店,的,啊,0.9624,0.0354,-0.02
去,烟花,晚安,0.7394,0.6903,0.6248
老板,树苗,赶紧,0.7019,0.4953,0.3802
喝到,茶,终于,0.8354,0.5535,0.4578
晚安,发光,床头,0.8762,0.8103,0.7916
酒店,店门口,众人拾柴火焰高,0.728,0.1309,0.1072
酒店,回头率,个,0.8117,0.238,0.0753
迪士尼,两天,度过,0.7715,0.6784,0.6291
迪斯尼,幼儿园,幼儿,0.8375,0.7282,0.5448
老板,周五,仙女,0.7649,0.7513,0.4499
入住,花痴,开始,0.8138,0.3584,0.314
可爱,床,壁橱,0.7597,0.6865,0.6828
乐园,孩子,一去不复返,0.6732,0.3484,0.3018
酒店,房间,乐园,0.7965,0.6284,0.5252
嘿嘿嘿,飞鸟,呆,0.9234,0.8752,0.7288
浪漫,笑容,婚礼,0.8563,0.7746,0.7375
酒店,没了,，,0.8703,0.0877,0.0277
王子,公主,属于,0.823,0.76,0.6411
奇妙,好些,天,0.8772,0.7596,0.5845
订机票,目标,酒店,0.7244,0.4353,0.4178
皮厚,脸红,要是,0.8096,0.7684,0.5336
工作,奥特曼,我,0.8247,0.4635,0.4528
酒店,进酒,哇,0.8883,0.2182,0.039
激动,无以复加,哭,0.8621,0.7778,0.6992
真的,住,买,0.509,0.4786,0.4578
童真,开怀,欢乐,0.8142,0.7697,0.7639
成长,孩子,我们,0.7981,0.79,0.6399
吃,带我去,自己,0.5596,0.456,0.4427
一天,所有,项目,0.6889,0.6425,0.6098
美好,早餐,一天,0.8249,0.8232,0.7868
热爱,抵御,漫长,0.8261,0.8052,0.6639
剧,阿姨,好久不见,0.6715,0.5776,0.5397
酒店,酸奶,回来,0.865,0.1414,0.1002
耳朵,米妮,巨资,0.7929,0.7804,0.7408
尽在不言中,一切,言中,0.9718,0.841,0.7639
爱上你,不敢,偷偷,0.8949,0.8548,0.7966
不动,年纪,到,0.7893,0.5899,0.523
健康,小时候,女子,0.7185,0.6971,0.522
酒店,入住,哈哈哈哈,0.9001,0.721,0.1159
酒店,迪士尼,服务,0.8992,0.2802,0.0971
酒店,动物园,说走就走,0.7679,0.5843,0.4747
明天,起床,迪士尼,0.867,0.781,0.6015
一周,什么,吃,0.7428,0.6635,0.5335
温暖,满腹,心疼,0.8372,0.7202,0.6871
少女,爆棚,心,0.8247,0.7706,0.6555
粉丝汤,照片,拍摄,0.7609,0.5283,0.1971
上海,晚安,，,0.8433,0.6769,0.4159
火锅,把,回家,0.8865,0.1603,0.0566
酒店,地铁口,茶,0.8958,0.1947,0.1296
惊喜,着,房间,0.7558,0.5383,0.4987
饿死,晚餐,终于,0.7145,0.6723,0.5825
酒店,吃饭,在,0.8198,0.3915,0.1051
酒店,服务,安安静静,0.8965,0.0916,0.0829
霸主,维持,地位,0.8245,0.7049,0.6746
晚安,美少女,们,0.9105,0.8721,0.5489
开心,累,脚,0.8525,0.7391,0.6936
说走就走,旅行,迪士尼,0.8388,0.7942,0.5598
晚安,明天,迪士尼,0.867,0.8572,0.66
酒店,度假区,调皮,0.7816,0.6653,0.152
票,有没有,蒙,0.6955,0.5011,0.4087
贱人,痛快,一场,0.8747,0.7797,0.6413
车上,排队,偷拍,0.7721,0.4813,0.3461
说走就走,旅行,的,0.9532,0.811,0.2504
赶,机,闪现,0.7605,0.5335,0.4043
萌,有没有,你,0.8363,0.8346,0.7286
度假区,迪士尼,很漂亮,0.8607,0.5974,0.4972
酒店,退房,真不错,0.7798,0.5276,0.2403
酒店,动物园,迪士尼,0.7604,0.6419,0.3507
酒店,入住,云和,0.9241,0.7429,0.0505
酒店,位置,好,0.9376,0.097,0.0488
怎么,男朋友,坐,0.7585,0.6237,0.5238
加餐,送,哈哈,0.8612,0.2682,0.2293
温泉,情人节,湾,0.8282,0.6024,0.3901
大学生,浏览,网站,0.7094,0.6051,0.5837
早安,一天,天开,0.8593,0.838,0.7978
酒店设施,逛得,接待,0.878,0.2974,0.256
入眠,一起,吧,0.8417,0.796,0.6564
宝贝,晚安,开心,0.8903,0.8779,0.8715
岁末,冬,敬,0.8605,0.7334,0.6381
大波浪,真不,哪吒,0.9183,0.8379,0.7837
小样,喜欢,正,0.8728,0.798,0.5484
酒店服,学习,服务,0.7509,0.384,0.1068
早餐,实际上,你,0.8016,0.7816,0.7265
我们,蝙蝠侠,走,0.7803,0.7705,0.6581
点评,：,我,0.6444,0.4666,0.4125
酒店,红酒,名不虚传,0.9334,0.2565,0.1576
一天,无耻,睡,0.8498,0.8274,0.7633
咖啡,正直,感染,0.6715,0.3504,0.1154
想做到,努力,只是,0.8697,0.8669,0.7988
明天,迪士尼,去,0.7843,0.7758,0.6335
挥之不去,画像,你,0.8817,0.7453,0.7135
剪刀手,嘟嘟,嘴,0.9309,0.7232,0.6273
疼痛,浑身,加油,0.7979,0.6103,0.5905
下班,现在,到,0.8887,0.5671,0.2968
晚安,累,爆炸,0.8161,0.7829,0.6878
更好,降低,期望,0.8143,0.7633,0.7584
旅程,奔波,精神,0.844,0.8385,0.4266
点评,星星,半,0.5808,0.5653,0.5343
星星,星,半,0.9093,0.7457,0.6314
错过,音乐节,宝宝,0.7249,0.3948,0.3849
小朋友,妈妈,累,0.7849,0.7291,0.6878
没出息,民宿,乐园,0.6271,0.538,0.5033
乐园,民宿,好看,0.634,0.5881,0.5118
拯救,小脚,爱心,0.7849,0.7525,0.7519
再见,微笑,你好,0.9283,0.4191,0.3748
酒店,在,爬起来,0.8822,0.0966,0.0663
指甲盖,美貌,不留,0.864,0.8486,0.739
平平安安,朋友,米奇,0.8493,0.7517,0.7158
诺言,头条,逝去,0.7391,0.7355,0.5901
最美,时,生,0.9315,0.5587,0.5119
民宿,也许,上海,0.6731,0.4897,0.453
小火锅,餐饮,价钱,0.915,0.7052,0.1898
好像,民宿,乐园,0.6013,0.5374,0.533
失恋,头条,年月日,0.7868,0.7229,0.4877
乐园,民宿,小院,0.6984,0.5766,0.0679
更是,入住,携程,0.4743,0.4701,0.4508
送到,加油,考研,0.7431,0.6768,0.4173
两天,鸟巢,滴丸,0.8347,0.6086,0.4639
终于,嬉皮士,需要,0.7365,0.6232,0.5417
旅游,以后,是,0.6708,0.4823,0.426
累,比赛,为什么,0.7428,0.7306,0.6348
夜晚,何处,寄居,0.8112,0.7216,0.7197
开心,最重,做人,0.8748,0.8378,0.8122
台风,整晚,登陆,0.8335,0.6641,0.5337
三十岁,生日快乐,总之,0.8674,0.8425,0.6981
地上,厕所,这些,0.711,0.6389,0.6062
棱角,自己,脾气,0.7529,0.7294,0.7239
被褥,潮湿,怎么,0.7916,0.7839,0.6543
点评,：,我,0.6444,0.4666,0.4125
十分想念,上海,一年,0.9119,0.7874,0.4537
看着,我,睛,0.7792,0.6814,0.5424
喜欢,分开,能力,0.8395,0.7827,0.6591
一起,朋友,跑,0.7708,0.7334,0.6034
酒店,下榻,此时此刻,0.9039,0.3811,0.131
吃饭,心窝子,晚宴,0.7083,0.3122,0.1551
好,看着,远远,0.7735,0.6959,0.6682
宣,无法,浪漫,0.6563,0.5887,0.5409
友情,新婚,第一个,0.8467,0.814,0.8083
大哥,坎坷,生活,0.8387,0.7627,0.6813
对得起,行程,代理,0.7522,0.6067,0.5632
酒店,漂亮,的,0.9618,0.0719,0.0354
一年一度,婚礼,商,0.7679,0.6638,0.5759
休息,早点,。,0.814,0.5399,0.385
酒店,在,饿,0.8947,0.1239,-0.0072
校园爱情,校园,手心,0.9279,0.7922,0.678
健康,挤眼,年节,0.7947,0.6429,0.4765
亲子,周末,子游,0.6386,0.6234,0.4692
幸福,命中,生命,0.8582,0.7932,0.7149
会场,听讲,在,0.8225,0.4538,0.2267
酒店,上海市科委,湖,0.6752,0.2906,0.2626
晴天,明天,天会,0.9023,0.8666,0.8505
假日酒店,酒店,好看,0.9618,0.9351,0.0678
开心,度假,无限,0.8075,0.772,0.7607
科学院,获得者,盛宴,0.6601,0.5362,0.1891
充满,十月,仪式,0.8401,0.7174,0.4878
温柔,荒芜,生命,0.8542,0.7889,0.7325
一次,特殊,车,0.6985,0.6502,0.6296
来,哈哈,又,0.7187,0.4897,0.4843
上东,大桥,差点,0.8333,0.7531,0.679
盛宴,赚,年度,0.7416,0.6896,0.4902
陪,钓,其实,0.6773,0.6352,0.603
三天,挂到,结束,0.6073,0.5445,0.4183
酒壶,竹林,客,0.7836,0.7064,0.3072
齐聚一堂,典礼,诺贝尔,0.7056,0.6766,0.5476
，，，，，，，，，、，，，,1.0,,,,
同学,吃货,萱,0.8324,0.6701,0.6534
长老,老中,血,0.6379,0.5386,0.4256
晚安,马马虎虎,忘带,0.8577,0.8066,0.7217
酒店,五星级,一碗,0.9007,0.6313,0.0649
面包,每顿,瘦,0.8118,0.7983,0.7408
邮轮,坐,感觉,0.889,0.7531,0.4765
小哥,听到,翻车,0.795,0.6983,0.5252
常来,这里,感觉,0.8664,0.6084,0.4074
中班,男生,临港,0.7703,0.4937,0.379
碧水,没舍得,旅,0.6164,0.5685,0.4924
工作日,早餐,包场,0.7635,0.4477,0.4179
起飞,更,臭豆腐,0.7031,0.4665,0.4376
收工,出差,狗,0.8728,0.7444,0.3108
加班,婚宴,赶赴,0.877,0.5325,0.5095
中大奖,大奖,小黑,0.8965,0.7532,0.6637
列车,这么久,接到,0.8694,0.6584,0.6109
油炸,外出,食品,0.7545,0.625,0.6135
一天,房,开,0.6318,0.5496,0.5261
吃晚饭,下午茶,两杯,0.7823,0.7337,0.5553
酒店,考试,一日游,0.7114,0.2301,0.1926
湖,不亦乐乎,子房,0.5135,0.3749,0.2955
套房,真的,平湖,0.7601,0.4796,0.4394
酒店,游客,拍照,0.9362,0.2841,0.1174
圣诞,节奏,？,0.8772,0.7301,0.6617
锁骨,个子,见到,0.7083,0.6591,0.4828
为伴,接下来,几天,0.7726,0.7248,0.6699
大网,晚宴,照片,0.6628,0.6581,0.581
相遇,受冷,六题,0.7727,0.563,0.4682
颠沛流离,一路,什么样,0.929,0.8471,0.4321
酒店,入住,四叶草,0.8933,0.7337,0.1532
离校,倒计时,啦,0.9026,0.6915,0.4893
绿油油,主席,到,0.7145,0.4491,0.3522
马路上,三分之二,车里,0.8034,0.6594,0.5603
学习,引以为傲,为,0.9036,0.451,0.2134
防晒,遮不住,，，，，，,0.859,0.8135,0.5775
海洋公园,馆,海海,0.9488,0.3813,0.1759
诺贝尔,院士,技术论坛,0.6218,0.5444,0.5158
细雨,如今,千头万绪,0.8272,0.7466,0.7272
环境,这里,很,0.7388,0.6441,0.5549
剧照,完美,业,0.8337,0.6823,0.5293
吃,活动,上午,0.6219,0.4964,0.495
满月,月食,枉费,0.7772,0.6181,0.5154
二十年,拍,专业,0.7502,0.6937,0.2267
待,十五天,要,0.7297,0.6224,0.5253
盛典,年终,看坏,0.8043,0.7115,0.6489
酒店,泳池,五星级,0.9223,0.705,0.602
学期开始,一滴水,东海,0.8858,0.5221,0.4079
高峰会,人寿,年度,0.8216,0.5206,0.5121
销售,信仰,会议,0.7154,0.5893,0.5337
上航,航班,延误,0.8736,0.8706,0.8557
外卖,快来,好评,0.8012,0.7014,0.4956
不切实际,嘴里,知道,0.7958,0.7385,0.7013
季节,放风筝,衬衫,0.8346,0.8261,0.8249
出行,找,惯例,0.9198,0.5471,0.4304
酒店,关不上,毛病,0.7815,0.1949,0.0584
师弟,这个,下午茶,0.7019,0.4768,0.2687
网络,珍惜,一线,0.7805,0.7304,0.6768
湖光,度假,家人,0.7797,0.7643,0.5109
红鼻子,这个,年,0.7036,0.6544,0.5186
顶尖,筹备会,论坛,0.6581,0.6509,0.489
开船,能手,还,0.8058,0.4699,0.4046
最强,圣湖,大脑,0.864,0.7536,0.6293
艺术节,开幕,临港,0.6324,0.551,0.3939
小朋友,你好,，,0.8102,0.6332,0.4213
剧组,业,龙虾,0.8368,0.5105,0.4372
不减,壮实,请,0.8557,0.8471,0.5977
今天,昨天,我,0.8636,0.8503,0.758
厉害,这个,了,0.9028,0.7024,0.5728
同学,妈妈,萱,0.8648,0.735,0.695
女人,益处,咖啡,0.7355,0.5812,0.3877
笔记,认真,上学,0.794,0.6341,0.494
涨跌互现,研究,缺医少药,0.73,0.3977,0.2553
嵊泗,明天,发,0.8067,0.7373,0.6558
海洋馆,海洋,海昌,0.9482,0.1813,0.1108
培训,二天,好久没,0.8058,0.573,0.5091
假日酒店,豪华,啤酒屋,0.9329,0.4307,0.4206
花絮,项目,准备,0.7071,0.6752,0.4024
迷倒,今晚,你好,0.8991,0.8729,0.62
万花,过,片,0.8195,0.491,0.4417
上海,出上,装出,0.8848,0.7224,0.3631
肥皂泡,沉静,世界,0.9111,0.8711,0.6934
夕阳,夕阳西下,没事,0.8074,0.7782,0.675
学习,临港,工作日,0.912,0.1659,0.1483
冬天,春天,知道,0.8594,0.8517,0.7443
不凡,我们,将,0.8846,0.8294,0.6075
旅游,上海,皇冠,0.7556,0.5989,0.5225
比赛,第一次,仪式,0.7186,0.5503,0.5444
实习,整个,蒸发,0.8002,0.5213,0.43
锻炼,充满活力,活力,0.8323,0.8123,0.8065
紧迫感,变革,打天下,0.8061,0.7666,0.6561
收工,顺利,感恩,0.8566,0.7683,0.6305
骂人,现在,我,0.8715,0.7829,0.7444
过年,来,可爱,0.7608,0.7042,0.5126
感谢,这期,奖,0.7093,0.697,0.5787
游记,买到,吃饭时间,0.5753,0.3626,0.2264
泳衣,有没有,电脑,0.7364,0.7198,0.6496
黄泉,二胡,奈何桥,0.7899,0.7444,0.7129
阻,长,且,0.7508,0.6965,0.4366
勒紧裤带,勒紧,点,0.8421,0.6789,0.5567
初衷,保持,。,0.8174,0.7549,0.5545
休闲,一个,小时,0.7149,0.6253,0.5315
啤酒,不错,哦,0.8963,0.7583,0.6418
年,会,起点,0.6071,0.6024,0.5972
点评,：,我,0.6444,0.4666,0.4125
会议,无聊,的,0.8613,0.5539,0.297
短线,尽显,缓解,0.7022,0.5622,0.5118
五周年,集团,蔻,0.7302,0.5772,0.5506
静悄悄,游泳,归来,0.8505,0.5951,0.5907
