Keyword1,Keyword2,Keyword3,Weight1,Weight2,Weight3
殊不知,深呼吸,未来,0.7543,0.745,0.67
要死要活,哼哼唧唧,喂奶,0.747,0.7433,0.7227
住院,痛苦,小家伙,0.8779,0.521,0.4133
点评,我,：,0.6052,0.5745,0.4775
火炉,小火,红泥,0.8295,0.7477,0.5984
摆渡人,简单,自己,0.8896,0.7369,0.6685
心疼,随时随地,看戏,0.8543,0.5115,0.4235
心,我,了,0.6523,0.6385,0.4251
两件套,两件,小,0.8379,0.6496,0.512
两重天,冰火,两重,0.856,0.6719,0.6237
前奏,觅食,污,0.7149,0.5385,0.5044
小时候,空气,闻到,0.7787,0.6176,0.5677
顺路,三门峡,苏州,0.656,0.6281,0.581
净化器,空气,送,0.8585,0.6118,0.468
顾不上,赛车,搞笑,0.7134,0.5428,0.5383
胡思乱想,熬夜,自己,0.8172,0.6192,0.5536
对不起,不白,昨天,0.8729,0.6156,0.6092
日产,广告,东风,0.7375,0.5641,0.527
夜景,园区,提早,0.6793,0.6494,0.3651
苦练,七十二变,才能,0.8388,0.5712,0.3963
树懒,长,像,0.7726,0.4443,0.3792
功课,小学生,十二生肖,0.8421,0.7107,0.5248
心疼,引诱,那么,0.817,0.5043,0.3941
可爱,炸裂,帽子,0.782,0.6959,0.6185
榴莲,你,买,0.6249,0.4996,0.4343
疼,伤疤,付出,0.6545,0.6061,0.5196
医院,帮忙,苏州,0.8093,0.4268,0.385
包场,电影,看,0.7941,0.5249,0.3682
夜色,太美,，,0.8555,0.8358,0.3009
老年人,心脏,真的,0.683,0.638,0.558
假装,江南,一枚,0.7122,0.5347,0.4953
为什么,情绪,知道,0.6657,0.6572,0.657
早读,认真,自己,0.7316,0.6984,0.5271
艺术家,视觉,全人类,0.8953,0.5345,0.4098
日出,文化,二,0.6144,0.5983,0.2716
亲亲,机会,如果,0.6587,0.6461,0.5115
干脆,一本,显眼,0.5704,0.553,0.5176
孤注一掷,一条心,一条,0.8438,0.8354,0.484
米奇,嗨,心,0.6689,0.6603,0.582
好看,知道,胖,0.6582,0.6339,0.4735
浪漫,孤寂,身边,0.7467,0.7311,0.7178
好喝,没错,是,0.8446,0.6109,0.3948
日月星辰,伴随,轮回,0.7603,0.681,0.6302
情敌,有情,自己,0.8301,0.7219,0.6768
疯狂,等待,赌博,0.711,0.6565,0.5102
动物,所以,猫,0.8594,0.3114,0.2967
继续,干,0.7398,0.4394,,
这辈子,早晚,别人,0.8308,0.6704,0.6158
《》。,一起,排行榜,0.6621,0.6165,0.5617
平平淡淡,甜言蜜语,轰轰烈烈,0.8645,0.845,0.7904
同学,声乐,考级,0.7218,0.5826,0.5456
开房,情人节,意外,0.7987,0.7446,0.4808
拍照,相机,男朋友,0.7859,0.7456,0.6129
逛商场,店,苏州人,0.8142,0.7456,0.4632
缘分,伸手,吸引,0.6721,0.6647,0.6365
领导班子,市政府,盛况,0.779,0.5731,0.425
第一次,乡下人,去,0.6986,0.6398,0.4751
必修课,有趣儿,并且,0.9058,0.4873,0.4734
千上万,葱花,油,0.5541,0.5517,0.3498
播出来,工资,仪表,0.7601,0.5367,0.4854
猝不及防,总是,城市,0.8023,0.5486,0.5313
挣钱,花钱,快,0.7537,0.7163,0.4233
私聊,檐下,周边,0.8382,0.493,0.4402
很美,拼命,挣钱,0.631,0.6182,0.5715
老师,自助餐,欧洲,0.7124,0.6533,0.3755
风景,旅行,美如画,0.8723,0.6799,0.6728
中心广场,苏州,地点,0.8713,0.6649,0.5549
栀子花,栀子,花开,0.8809,0.7764,0.7517
逛街,拍,顺便,0.8384,0.4926,0.4445
你,最好,但是,0.5529,0.5357,0.4432
演示,人类,金字塔,0.7157,0.5522,0.5425
微笑,哪里,薯,0.7039,0.5991,0.3917
大结局,不知不觉,会员,0.7343,0.7214,0.5949
景色,光影,一次次,0.6998,0.6418,0.5485
身边,把握,好好,0.7272,0.7214,0.7164
小姐姐,淘宝,兼职,0.6407,0.5587,0.465
礼物,大哥,谢谢,0.8144,0.6811,0.6547
新房子,睡衣,珊瑚,0.7316,0.5919,0.4762
不懈努力,清馨,领略,0.7321,0.467,0.4639
情人节,活脱脱,六一,0.8497,0.6872,0.6679
释怀,一个个,朋友,0.6989,0.678,0.6556
悠扬,未来,动力,0.7262,0.6027,0.5486
到此一游,结束,，,0.8842,0.6146,0.2721
过年,每天,美,0.8454,0.6233,0.362
客船,姑苏,古寺,0.8584,0.5473,0.3466
聚餐,可爱,最后,0.7054,0.5837,0.5816
凑热闹,苏州人,苏州,0.7291,0.6795,0.6748
老婆,哭,一把,0.7749,0.5663,0.5272
真好,月饼,苏州,0.7415,0.6185,0.536
小景,山水,董其昌,0.7427,0.6767,0.3338
雪景,苏州,宣传,0.7145,0.5604,0.4705
学习,笔记,我心依旧,0.824,0.6523,0.6166
问候,身体健康,体健,0.7079,0.6927,0.4035
心脑血管病,明显,运动,0.8235,0.4702,0.4195
老师,交上来,正合适,0.8154,0.6902,0.5649
黑车,车子,手机,0.6943,0.6319,0.5781
余额,假期,不足,0.6751,0.615,0.4973
忘记,真的,你,0.7829,0.6567,0.5866
外贸,原厂,单,0.7981,0.5419,0.3402
愿不愿意,不管,东西,0.8672,0.4925,0.4338
伸出手,软弱无能,挤兑,0.8271,0.8142,0.4938
菜谱,服务生,过敏,0.8319,0.653,0.3021
酒,老爷爷,这家,0.4962,0.3932,0.2525
把握,灰头土脸,战争,0.6755,0.6461,0.5577
紫外线,空调,营养,0.7142,0.5678,0.3991
开心,你,想要,0.6957,0.618,0.5813
工作,一起,联系,0.8203,0.4863,0.4669
老客户,领导,玫瑰,0.8789,0.8487,0.3763
多行不义必自毙,多行不义,自毙,1.0,0.8931,0.7415
朋友,听到,气息,0.6872,0.6564,0.5919
离得开,发现自己,一段时间,0.827,0.75,0.6978
美酒,美食佳肴,拥抱,0.7226,0.6874,0.6164
满头大汗,快递,啤酒,0.6772,0.6751,0.5296
书店,苏州,功课,0.781,0.6215,0.4791
猝不及防,不语,弯,0.8237,0.6775,0.4469
一定,特别,别的,0.5894,0.5437,0.535
叔叔,好戏,看好,0.6333,0.5909,0.4988
学习,取决于,犹豫,0.7932,0.6007,0.5687
好看,好像,、,0.8078,0.6703,0.4145
火锅,距离,刘海,0.7906,0.4321,0.3962
头条,今天,上头,0.7042,0.6315,0.4747
凝视,之门,来自,0.7162,0.5647,0.5187
永远,愿望,小小的,0.7322,0.6584,0.5694
一直,误会,自己,0.7375,0.6575,0.6287
办公室,打电话,信息,0.8886,0.5158,0.3627
到处,排队,喝,0.3649,0.3633,0.3023
每一刻,繁星,日落,0.7907,0.6444,0.6437
做饭,我会,自己,0.8753,0.4757,0.4753
小兔子,树叶,最高处,0.6978,0.6516,0.628
私信,比较烦,冲锋号,0.7602,0.7189,0.5569
恬淡,显得,蓝色,0.7585,0.5877,0.4994
下象棋,老大爷,街口,0.7384,0.6497,0.525
刘亦菲,粉丝,你,0.7666,0.6667,0.5628
陶笛,上周末,买,0.639,0.5393,0.3759
静静地,字字句句,身不由己,0.7929,0.7789,0.7595
星星,我,点评,0.6582,0.5306,0.485
小姐姐,秦淮,原唱,0.6812,0.6428,0.5848
店,不贵,排队,0.7263,0.4066,0.2452
星星,我,点评,0.6582,0.5306,0.485
心疼,安安静静,听相声,0.7621,0.6119,0.5965
可不可以,美好,音乐,0.7387,0.7129,0.5856
迪士尼,回家,攻略,0.7832,0.5491,0.4391
你,座,；,0.6371,0.4973,0.462
草长莺飞,回暖,夜分,0.7685,0.5915,0.5829
看到,柴,辽,0.5675,0.4492,0.3014
回来,啊,发生,0.6749,0.4644,0.4169
大碗,米线,虽然,0.6329,0.3999,0.3004
不停息,美好时光,思念,0.8132,0.8041,0.7135
吃,吗,了,0.6773,0.4967,0.449
嗨,一下,来,0.6338,0.5301,0.4172
很美,夜路,黎明,0.6876,0.6258,0.61
一天,疯狂,吃,0.6615,0.6599,0.5451
宝贝,哦,（）,0.7697,0.6188,0.5853
越来越,天造地设,努力,0.7816,0.7131,0.6168
改造,第一次,值得,0.6292,0.5267,0.5001
蛋糕,香喷喷,买,0.7068,0.647,0.4277
生日快乐,快乐,四,0.9484,0.7916,0.4135
遥控器,钥匙孔,车门,0.6781,0.6745,0.566
一眨眼,太晚,有时候,0.7897,0.7091,0.709
的花海,米老鼠,还有,0.745,0.6289,0.4362
购物,出去,开车,0.7312,0.4668,0.3974
眼神,很酷,向上,0.71,0.707,0.5319
结婚,哈哈哈,婚前,0.7349,0.7149,0.6224
捉妖,大年初一,一两场,0.6538,0.6482,0.6281
客户,体验,东西,0.8441,0.3149,0.2987
珍惜,一切,曾经,0.6982,0.6608,0.6127
一桶,一圈,如果,0.5988,0.596,0.5103
古旧,一隅,。,0.8221,0.7964,0.3808
饮料,微笑,棉花,0.689,0.4841,0.3857
飞机,浪费时间,费时,0.8523,0.592,0.5586
每一寸,天蝎座,下走,0.7401,0.6693,0.551
旅程,驿站,放手,0.7555,0.7279,0.5881
东邪西毒,牵挂,山,0.7188,0.6924,0.4065
配音,自带,能手,0.7525,0.6058,0.5992
菜,我,兔子,0.8473,0.2968,0.2648
简单,虽然,精品,0.6843,0.5995,0.5615
一无所有,微笑,面对,0.856,0.6621,0.6263
店,今天下午,新,0.746,0.2875,0.1453
火锅,榴莲,表态,0.7195,0.4238,0.4032
运动,越来越,健康,0.7458,0.5088,0.4573
咳嗽,很多很多,顾客,0.7766,0.5103,0.4333
上进心,辜负,一盏,0.7344,0.715,0.6259
老街,一首歌,姑苏,0.7098,0.6977,0.6451
展示,如果,有闲,0.8469,0.4053,0.306
避暑胜地,休闲,民族风情,0.9016,0.842,0.7735
牛仔裤,聊天,海魂衫,0.6916,0.6845,0.6642
饭菜,肉包子,零食,0.8049,0.7868,0.5765
答应,哈哈哈哈,下联,0.7435,0.6902,0.6293
知足,完美,苦乐,0.8206,0.679,0.6296
草泥马,奥特曼,熊猫,0.7659,0.6452,0.6022
裤衩,看看,大,0.7276,0.5583,0.3182
另一半,微软,座谈,0.7459,0.56,0.5421
嘴笨,有时候,不该,0.7337,0.7037,0.592
吃,听,看,0.5517,0.5447,0.4924
难过,好奇,东西,0.74,0.5864,0.4147
藏书楼,苏州市,巷,0.7778,0.471,0.3191
疼痛,思念,嚎叫,0.8352,0.5375,0.4901
最近,状态,的,0.8004,0.6312,0.3772
馄饨,烟消云散,文化,0.7005,0.5676,0.1811
教练,看上去,马术,0.6516,0.5355,0.5154
听众,知道,众位,0.8096,0.6632,0.4684
店门,吃到,再也,0.7998,0.4319,0.2984
看书,同学,一起,0.8545,0.6349,0.4891
女朋友,主动,站出,0.7547,0.7169,0.5119
良性循环,人际关系,的话,0.7721,0.7483,0.5712
情怀,帮助,行路,0.6582,0.6476,0.5171
今天,使用,还有,0.5997,0.5102,0.4796
我爱你,傻瓜,甩头,0.8791,0.6434,0.6344
镜子,神奇,一款,0.8183,0.4951,0.4874
工作,回报,可能,0.836,0.5121,0.4541
超市,逛,不想,0.8875,0.6118,0.3552
世界遗产,山麓,小木屋,0.7182,0.5566,0.4887
救救,孩子,吧,0.7217,0.558,0.3481
疏远,记忆里,慢慢,0.7997,0.778,0.7456
随缘,看不清,心痛,0.7457,0.7354,0.7207
一碗,柠檬水,抄手,0.6727,0.6178,0.563
地铁,对面,心动,0.7684,0.6435,0.6403
开心,只要,你,0.6748,0.6416,0.553
怀揣,岁月,少年,0.7551,0.6636,0.646
雕塑,米开朗基罗,学会,0.7241,0.7092,0.3205
店,苏州,院子,0.8001,0.6512,0.3227
美丽,看到,心情,0.6682,0.623,0.5995
放风,出来,啦,0.8702,0.4773,0.3055
舍得吃,跑过来,一下肚子,0.7277,0.6568,0.655
金鸡湖,夜色,金鸡,0.905,0.6666,0.4324
唱歌,大本营,惊艳,0.6743,0.5974,0.5871
休闲类,衣服,看到,0.6847,0.6064,0.3854
学期,努力,米粥,0.7133,0.5674,0.5377
小时候,惬意,好玩,0.7002,0.6625,0.6096
放弃,明天,回忆,0.7362,0.697,0.6724
公司,我,名字,0.7942,0.3894,0.367
公交,错过,啃骨头,0.6856,0.6822,0.6449
泳,玩,很久,0.6037,0.441,0.3669
万达,打卡,第二,0.8104,0.5644,0.3045
束手就擒,别试,愿意,0.8295,0.6893,0.6801
上班,公交,面馆,0.7266,0.4891,0.4678
苏州,美食,打卡,0.715,0.6091,0.5249
明天,活着,是因为,0.6908,0.6649,0.5664
店,下午茶,想去,0.74,0.4553,0.1885
你们,我,悲,0.5757,0.5554,0.422
姑苏,好看,地点,0.7215,0.6512,0.6145
犯贱,感情,还有,0.7328,0.6509,0.5231
稚嫩,依旧,我,0.816,0.7721,0.5848
听到,泪流,蔡依林,0.665,0.6646,0.615
手机,告别,厂,0.7469,0.5898,0.3667
多年不见,放飞,自我,0.8645,0.6882,0.5641
合肥,体重,去,0.652,0.5872,0.4946
再见,失去,感情,0.8192,0.7779,0.6911
好吃,算不上,顺口,0.7362,0.557,0.5008
越来越,思念,难忘,0.8104,0.7965,0.727
千与千寻,动画,退休,0.6802,0.5823,0.4779
后悔,一分为二,后半段,0.7263,0.711,0.6705
一个,哈,个人,0.5857,0.4229,0.3886
回头,永不,最后,0.8079,0.7443,0.6281
麻辣烫,别人,地摊货,0.6179,0.4902,0.4555
巴黎,棕色,世家,0.7175,0.5776,0.5328
心心念念,汤包,南京,0.6556,0.5862,0.5235
减肥餐,减肥,卡,0.9373,0.8058,0.286
红了眼,年轻,一天,0.786,0.6843,0.6412
看望,朋友,欣赏,0.6686,0.5974,0.4562
小吃,美味,眷村,0.731,0.6672,0.5902
折磨,好惹,我们,0.7075,0.6485,0.6077
店,观前街,拔草,0.8055,0.536,0.2759
上班,哈哈哈,休息,0.8124,0.4499,0.3763
执迷不悟,砖块,警报,0.7093,0.5449,0.5192
漂亮,春夏秋冬,安第斯,0.5829,0.5663,0.4205
你家,狐狸,酸奶,0.6388,0.572,0.56
深谙此道,刚柔,并举,0.8372,0.5815,0.5463
爽歪歪,歪歪,个,0.7619,0.5779,0.377
有情人,相遇,乐事,0.7934,0.7437,0.4321
快乐,老,源泉,0.6544,0.5806,0.5763
疾病,想念,不良习惯,0.7635,0.575,0.5103
淘宝,店里,忽高忽低,0.8202,0.809,0.3752
裤衩,一米,两个,0.6804,0.5545,0.5075
思念,忙碌,声音,0.7013,0.656,0.6076
清澈,音乐家,以色列,0.7701,0.6606,0.6044
男人,回去,捏一捏,0.6484,0.6441,0.5554
一言难尽,莫名其妙,最远,0.8589,0.802,0.4842
你,雪,看,0.5727,0.4646,0.4025
目标,驾驭,能力,0.6852,0.6506,0.5193
不耐烦,新能源,专业,0.7069,0.5915,0.5885
家常,流程,龙虾,0.5697,0.5086,0.3704
拜年,有时候,豁然,0.7402,0.6855,0.606
那时花开,失去,活着,0.8321,0.6799,0.5894
好人,回忆,最后,0.6904,0.6697,0.5982
不敢,脖子,然后,0.6643,0.5946,0.5304
彼此,幸福,简单,0.7598,0.7115,0.656
时过境迁,相信,安慰,0.7324,0.7134,0.6518
班主任,主任,洗脸,0.8737,0.5559,0.541
成功,志在,我,0.7041,0.5743,0.568
十全十美,树上,果子,0.7439,0.5469,0.4684
裤子,鞋子,剩个,0.6928,0.5401,0.4612
冬夜,渐凉,当,0.8517,0.8448,0.4247
金鸡湖,畅游,姑妈,0.8663,0.5291,0.4232
救护,重庆,坚持,0.6517,0.5625,0.535
兴趣,发出,开发,0.6834,0.5997,0.5568
练练,歌,年,0.6378,0.5389,0.4545
分手,固执,低头,0.7686,0.7017,0.6844
告诉,你,信,0.7035,0.6067,0.5001
总有一天,好吃懒做,电视,0.8016,0.7283,0.498
娇羞,？？？,本宫,0.7201,0.7061,0.5651
东南亚,风味,东南,0.6963,0.656,0.4225
对不起,观众,演戏,0.7053,0.6429,0.6386
工作,要求,镯子,0.7809,0.5017,0.4009
听说,九月,来,0.6999,0.5931,0.4582
公交车,车上,支付,0.864,0.7355,0.4756
阅历,你,生活,0.5764,0.5523,0.5102
手工,迷恋,学,0.757,0.479,0.282
永远,情怀,我,0.7931,0.7074,0.5599
星座,清水,芙蓉,0.649,0.5881,0.5763
钥匙扣,一只,买,0.7763,0.5384,0.4231
商场,竟然,闭门羹,0.8102,0.3545,0.3194
咬了一口,圣诞树,冰淇淋,0.6855,0.6322,0.4563
馆,半山,打卡,0.5494,0.4854,0.452
书店,粮,狗,0.9098,0.3118,0.1489
不顾一切,猎人,暴虎冯河,0.6795,0.6559,0.5699
苏州,营业,明信片,0.6319,0.5198,0.458
遗忘,陌路,还有,0.7705,0.7529,0.4467
一段时间,吃饭,脸蛋,0.6923,0.6759,0.6345
太君,日文,案内,0.6081,0.5215,0.513
青春期,计较,自己,0.7175,0.6262,0.6239
回报,拉链,老头,0.7116,0.6495,0.6422
做人,爱,，,0.7364,0.6097,0.4127
作业,今天,没有,0.8673,0.4318,0.3439
疼,风流倜傥,关心,0.6077,0.5931,0.5561
灯塔,陆地,儿子,0.7113,0.6123,0.5359
好玩,体验,菠萝,0.6749,0.5321,0.2393
好气,真的,哦,0.8103,0.7635,0.6858
一刻,打卡,贴纸,0.6712,0.6493,0.4959
安全带,不服输,漫步,0.7405,0.7309,0.5649
初一学生,摄影,闲着没事,0.7559,0.5893,0.5879
逛街,苏州,晴空万里,0.8017,0.6754,0.5899
苏打,我,走,0.6848,0.552,0.5083
比赛,别人,上场,0.5752,0.5261,0.5181
乏味,演绎,自己,0.749,0.6119,0.5418
人气,真,，,0.7011,0.5662,0.4932
风吹,树,台风,0.6434,0.5882,0.5383
饰品店,饰品,好久没,0.8903,0.5137,0.3519
书店,苏州园林,地铁,0.7931,0.4406,0.4095
踏实,男生,砖,0.5783,0.5184,0.3751
晴空万里,带你去,着迷,0.8269,0.8153,0.6406
平淡,会晒,自己,0.6976,0.595,0.5882
处女,固执,低调,0.7223,0.7156,0.6408
金鸡湖,喷泉,音乐,0.788,0.7645,0.5607
随便,意思,满意,0.7683,0.551,0.44
一上午,海报,做,0.7428,0.6399,0.4832
放慢,大喜,周末,0.6749,0.5856,0.5037
导师,演技,整容,0.7815,0.5743,0.431
氧气,有氧,影子,0.6704,0.6351,0.5559
菜品,麻辣烫,大热天,0.8278,0.7926,0.3242
加油,撕心裂肺,充电,0.8707,0.6405,0.5508
放学,课,天街,0.7698,0.6974,0.3263
真心,看不起,朋友,0.7367,0.7071,0.7013
一顿,红唇,了解,0.7198,0.584,0.5291
男朋友,女生,为什么,0.8097,0.6538,0.5535
过年,卤肉饭,深刻,0.7112,0.7031,0.5521
逃不过,现实,残酷,0.7385,0.5894,0.5714
百货,苏州,生日快乐,0.8195,0.6431,0.4277
燃油,墨镜,河北省,0.7536,0.496,0.3634
办公室,小伙伴,牛排,0.8979,0.439,0.3376
惊喜,好运,善良,0.6406,0.6362,0.6141
苏州,城市,气质,0.7221,0.5083,0.4734
狗子,谁家,丢,0.7398,0.6666,0.4249
发脾气,不足以,解决,0.7464,0.6795,0.5554
烦闷,青烟,气息,0.7708,0.6861,0.6549
忙碌,孤独,享受,0.7621,0.7398,0.4575
沙漏,爱情,脑子,0.6504,0.6432,0.5566
上班,美妙,的,0.8444,0.3903,0.1727
五百万,第一次,感觉,0.5928,0.5926,0.4975
画面,美的,好,0.7497,0.5567,0.5083
是不是,喜欢,往下,0.6439,0.6279,0.5475
放不下,安好,依旧,0.8677,0.6748,0.6746
老夫老妻,新车,基于,0.7696,0.4961,0.4635
键盘,你,小心,0.6692,0.5872,0.5566
面目全非,坚持,自己,0.6779,0.5975,0.5704
日常,阿七,意思,0.6447,0.5608,0.5344
疼,耳朵,而且,0.6755,0.4995,0.3999
角落里,念念不忘,路途,0.8191,0.7971,0.5606
书店,苏州,没把握,0.8057,0.5651,0.272
姑苏,城里,故事,0.8165,0.6819,0.5855
签到,星星,钱,0.7339,0.6938,0.401
灿烂,一天,笑容,0.7292,0.7011,0.632
盛宴,到来,盛装,0.7687,0.6344,0.5992
水痘,美颜,出水,0.8344,0.4924,0.4171
牛仔裤,慵懒,松下,0.769,0.636,0.4345
老公,睡到,结婚,0.709,0.7062,0.695
恃强凌弱,无悔,敬畏,0.6751,0.6654,0.642
溜冰场,苏州,中心,0.7418,0.5979,0.4245
一尘不染,慢慢,杯水,0.7916,0.7669,0.7086
吃完饭,可爱,棉花,0.7539,0.6378,0.4936
转悠,无聊,个人,0.7542,0.6713,0.3242
展览,拍照,皮克斯,0.8559,0.6223,0.4924
温柔体贴,敷衍,我会,0.8677,0.7596,0.6947
前言不搭后语,朋友,错误,0.8962,0.7115,0.4806
季节,吃,到,0.476,0.3831,0.2512
仙女,象征,法力,0.6966,0.5493,0.5171
恋爱,难道,季,0.7709,0.6514,0.3057
商展,苏州,沃尔沃,0.7481,0.6189,0.3717
光怪陆离,城市,陆离,0.8032,0.643,0.6282
人生感,谋篇布局,日语,0.6573,0.6563,0.469
六一,儿戏,一把,0.7375,0.6539,0.5504
回不去,轻盈,跳跃,0.7874,0.6683,0.429
下雪,拍,虽然,0.6275,0.5824,0.3898
开心起来,纠结,过去,0.7724,0.6948,0.6445
漂亮,流泪,同学,0.7042,0.6378,0.6368
片尾曲,李克勤,动感,0.7025,0.648,0.5333
看书,相思,思路,0.8067,0.4874,0.333
脸皮厚,忘记,无所谓,0.7948,0.7459,0.7449
老板,爸爸妈妈,接单,0.8594,0.5554,0.5257
桂花香,花糕,不错,0.7462,0.6105,0.6092
羽毛球,拙政园,课,0.6585,0.6257,0.4327
业绩,期待,假期,0.695,0.5039,0.4173
一无所有,弱肉强食,泥沼,0.8126,0.6951,0.6394
开心,吃,不过,0.5843,0.4775,0.4116
蜘蛛侠,注意安全,可爱,0.7167,0.7136,0.6233
来来来,阔落,喝,0.8814,0.571,0.5199
酒店,澳门,高富帅,0.8259,0.4969,0.3665
流露出来,沉默,防患未然,0.8415,0.7209,0.6321
归宿,自己,想要,0.64,0.5894,0.503
心想事成,生日快乐,身体健康,0.8573,0.8469,0.7707
忘记,签到,不能,0.7919,0.7088,0.5096
告别,了结,心事,0.6867,0.5787,0.5655
吉他手,手电筒,哈哈,0.8112,0.6968,0.5407
吃货,馋嘴,篇,0.8424,0.7211,0.2392
公园,清凉山,扑面而来,0.8473,0.7136,0.4959
开心,幸福,今日,0.7711,0.7489,0.6447
看不惯,何必,活着,0.7321,0.7011,0.626
餐厅,工作,逛,0.5122,0.5083,0.3251
下班,再见,八月,0.827,0.5687,0.4124
