text,poiid
相反付出越多就会失去越多，感情的问题不一定付出得越多就得到越多有木有人买东西时：刷卡时再多也不心疼。,B2094757D66EA0FA4299
一问：请问病因是什么？答：你自己想。再问：那有可能是哪些原因引起的？答：很多。你厉害，开启看病新玩法：你猜啊,B2094757D16DA2F4499C
只要心里有病哪里都是精神病院允悲,B2094650D16EA1F94293
看病五分钟，等他个小时,B2094650D168A2FB4399
还是得来趟医院，吐的受不了了,B2094650D064A6FD469A
是徒走没有尽头的路，不挂在桅杆上；不挂上风帆，那来的憨贼神经病而没有理想霹雳,B2094650D16BA7FE429A
同病房的阿姨呼噜打的震耳欲聋。。,B2094753D16EAAFB4692
感觉生病好吓人,B2094757D065A5FA4998
今天超级赶，上午泰州的活忙完就去南通，南通一搞定师父就接到通知，师娘要生了，于是乎师徒两人一路狂飙赶回张家港，路上通沙汽渡还堵了一个小时，坑爹啊现在师父还在医院守着，照顾师娘，上苍保佑，师傅师娘一家人安康，愿小宝宝平安降生，祈福,B2094650D064A6FD469A
今天带嫂子来拍片医院永远是人满为患没钱生不起病生病都是有钱人才生的起的,B2094757D065A5FA4998
医院里，一对爱人正在等药，女人穿着睡衣，或许情况很紧急，或许是从住院部出来散散风，反正给人一种不太好的预感。不管怎样，爱人的肩膀终究是温暖的港湾。,B2094650D168A3F44893
长此以往肯定慢病缠身矛头就是他人或自己，而攻击行为常常伤人伤己：举着小刀长期抱怨导致的愤怒等负面情绪的积累会导致免疫力的下降把心踩在脚下、实际上也是一种攻击行为：抱怨是种慢性病从怨字的结构看、还会使内分泌出现紊乱,B2094650D16FA4F54792
进了医院跟智障一样，完全不知道要干嘛，一路走一路问。,B2094650D168A3FB4599
买本病历卡也要排队半小时,B2094650D16FA4F54792
在医院呆一天的节奏了,B2094753D16EAAFB4692
年的情人节我在医院度过,B2094650D168A3F44893
给熬夜人五点建议：提神饮料：熬夜之后；第二天中午时千万记得打个小盹；尽量以水果；伤身体哦病了,B2094757D66EA0FA4299
我是一个住院了这不能放假的小医生，送自己一张住院证做生日礼物的，恐怕也没谁了,B209445DD264A6F84599
在医院看多了，觉得平时注意保养是最聪明的选择。医院里医生一句话几千元瞬间没有了。天气转凉，每天片阿胶还是要的,B2094650D065A2FC469F
反正能跟我玩在一起的有两种人一种是能忍受我发神经病的人一种是和我一样神经病的人,B2094650D064A7F84198
来姨妈了，加班又干了小时，我迟早要过劳猝死或得肾结石、要不就各种妇科疾病缠身一天就尿一次就换一次姨妈巾骷髅骷髅晕,B2094757D169A6F8479D
迷失在了儿童医院,B2094650D16FA5F94992
认为讲的好就转过来听课：我觉得上课时应该给同学们弄个像“中国好声音”的评委坐的那样的椅子在平凡的日子里、（选自《情感读本生命篇》年月《超载死亡的画家》）。更能促成我们去思考生命何为在睁眼与闭眼之间赞同的童鞋们还等什么疾病成为人生命体验的一种方式,B2094650D16BA2F8419F
连吃了两天外卖呆了两天医院伤心,B2094650D16FA5F94992
哎，有病就该早治疗，什么都不能拖,B2094650D065A2FC469F
我也曾有一个很疼爱我的少年可我的无理取闹他最后走了泪,B2094650D16FABFE409D
心疼的抱住自己，希望以后自己健健康康平平安安的,B2094650D168A2FC4998
经历了两次由于宫颈机能不全大月份流产，一次因为多囊流产（没来得及保胎），又因为多囊而怀不了，天呐结了婚三年我经历了什么去医院检查已经去怕了，还好今年遇到了张弘医生，给了我信心与勇气继续走下去，坚持吧,B2094757D66EA0FA4299
战战兢兢，如履薄冰，当医生真是毫无乐趣。,B2094757D069ABF8429F
体检医院对面的一家锅贴铺子，虽然不尽如人意，但，总比没得吃的好，，,B2094650D168A3F44893
爱是一种病我上瘾了我赶上了，你是我的药,B2094757D069ABF8429F
一点也不喜欢医院,B2094757D068AAF4439D
三月十一号早上七点多父亲在工地里出了事，从五六米高的地方摔了下来；双脚粉碎性骨折，右腕骨折，腰部骨折三根右鼻孔位置缝了三四针每天疼的父亲双眉直皱，疼的直叫，听在我耳朵里，疼在我心里，难受下个礼拜做手术，还分二次做心碎唉下个礼拜二做腰部和右手部手术，安装钢板；下个礼拜六做脚部手术，还是需要安装钢板好了，不说了，没心情说祝父亲早日康复，少点痛苦，多点欢乐,B2094757D569A1FB409E
还必须学会不要紧捉着所爱不放勇敢的继续前行、即使那会令你心疼抬起脚、坚强；最伟大的爱就是做些对所爱的人最有利的事、学会了与人分享爱,B2094650D168ABFA419F
珍惜每一次暖暖的呼吸病向浅中医《活着》,B2094757D065A5FA4998
我真的不想再来医院,B2094757D068A0FE4292
如果当时允许，真会地上打滚，小小结石这么大的威力，让我能体会到生无可恋的感觉，人在医院的才会审视自己，能拥有健康多重要，有人陪伴多美好，生活就是这样，一次次教会你，除了自己还只能你自己，此时最想只想对说声谢谢作揖，大晚上陪我来医院，而且还不知道什么时候能回去,B2094753D16EAAFB4692
出席得了高雅的宴会你哭得那么难看谁会心疼、享受得了高档的咖啡厅坐得起豪华轿车；不要被生活打败了：收起眼泪他们只会嘲笑：也不嫌弃几十元的恤：也住路公交车：记住，也咽得下路边的麻辣烫,B2094650D16BA7FE429A
一位报考医学院的考生在考卷上看到一道问答题请说出喂食母乳的四个好处,B2094650D065A2FC469F
吃鱼被鱼刺卡进医院的经历有一次就够了允悲以后不吃鱼不吃鱼，不吃有刺滴鱼二哈,B2094757D065A5FA4998
上班一天，被差东差西做各种琐碎鸡糟的事情下班后，超市采购，买各种家庭必备品，以及全家下周一整个礼拜的早餐回到家，婆婆突发眩晕症，虽然心里很慌但还是装作镇定的安顿了一下。然后把在外吃饭的老公叫回家，一起送到医院检查。跑前跑后排队缴费后，以挂水瓶而结束。此刻挂到最后一瓶。明天看情况，可能还要来挂水。还好爸妈住得近，盈盈直接丢给他们了。今天是盈盈第个月。,B2094753D16EAAFB4692
可以一个人吃饭，一个人看电影，一个人逛街，还真没有强大到可以一个人来医院,B2094650D168A2FB4399
真爱不是永远不吵架不生气不耍脾气不胡闹，最最心疼彼此的：还是对方，而是吵过闹过哭过骂过,B2094650D168A2FC4892
忘不了的是谁喝醉了才知道自己爱的是谁最心疼的又是谁,B2094650D16BAAFC4298
为啥这个俄罗斯病人不会讲英文，然后拿着有道词典翻译人家就给你一脸无辜我不懂，我就一个词一个词翻译给他看,B2094650D064A6FD469A
年月日上午号缴费窗口这位黄毛姑娘名叫王丽娜，态度不是一般的差，因为我去机器上缴费后，去药房拿药时，药房工作人员发现有一味药的剂量不太对，让我找医生确认，后面我去找医生，在系统里更改了剂量，需要我去窗口退费，这位姑娘就朝我翻白眼了，说质问我你去机器上交什么费，机器上缴费退起来很烦啊，然后我就解释了一下，然后她继续态度很差重复上一句话，我就不明白这退费是我的问题吗，是你们医生开错了，你有本事不去怼医生？再说机器上有缴费功能我为什么不能用，机器上缴费本来也是给你们人工减轻负担啊，小姑娘你是不是除了收钱啥也不会，怕以后被机器取代下岗呀坏笑不过应该不会，看你的口气，你恐怕是院里有人。苏州乐活苏州日报深度苏州,B2094757D069ABF8429F
儿子住院挂水，明天手术。,B2094650D064A1F44592
被医生拒绝加号的感觉很不好，幸亏姐姐帮忙找人才能顺利加号有种莫名说不出的感觉。,B2094757D064ABF8449D
冒雨，抱着侥幸心理去看徐医生为妈妈配药，谁知徐医生不在，就挂了普通门诊，结果那是一个挤啊，看病挤，取药挤唉，个小时了，还在等取药，一会还要送妈妈家好累啊,B2094757D068A0FE4292
伴你左右、善待身边每一个人给你帮助给你力量。治你毛病敌人：友人,B2094650D16AAAF54793
会带来苦难，只有到了这种程度才是爱：《没关系。疼痛，又给予你战胜它们的力量；还有绝望和不幸、怨恨是爱情啊》,B2094757DB69A7FF4492
心会疼。是他们给了你帮助，心疼感激你的朋友,B2094650D065A0F9489A
患难见真情，蒋先森还是做的很到位的请的手术主任技术精湛，医技果真是名不虚传小手术一切顺利，明天出院,B2094757D068AAF4439D
下了班的再去逛几个小时街，一点也不觉得累但是，当他告诉我该回去了，我就要开始疲劳犯困了这是什么毛病啊,B2094650D164A7F8469B
今天挂了一个肛肠科医生。进去第一感觉我去这不是韩寒么,B2094757D068A0FE4292
能让人台风天出门的，除了真爱还有医生,B2094753D16EAAFB4692
真的对母子医院的停车服气的无话可说，说不让进就不让进，说不让停就不让停，说不能掉头就不能掉头,B2094650D164A7F8469B
去医院检查肚子，刀绞一样的痛，好丧的小妞哦,B2094757D169A6F8479D
便不再是爱在你的世界里，不会再苦苦求着你不要离开就不叫爱。如今，爱若疼痛,B2094757D068AAF4439D
一起来欣赏吧、《》、第二天兔子又来要萝卜整首歌都给人一种酣畅淋漓的畅快感生病,B2094650D168A2FC4892
尹同跃任董事长常务副总经理郭谦将被“扶正”任总经理奇瑞汽车集团重大人事变动据称。业绩不佳等多种原因引发奇瑞汽车高层变动，奇瑞集团董事长兼总经理尹同跃不再一肩双挑、也不回家看看恭喜你呀你老婆刚刚在医院为你生了个大胖小子你出去都两年多了,B2094757D064A0FB4493
推拿科不要我叫我去肾内科去了之后肾内科也不要我拿了两盒膏药回来了哦,B2094757D069ABF8429F
是抵抗力越来越差还是病毒越来越厉害,B209445DD264A6F84599
我就真的很羡慕睡觉警醒的人。。不像我要么不睡，要么一睡着就特别死。在医院陪床，一夜夜不睡吧我熬的太痛苦，睡了吧我妈半夜起来痛苦。。。,B2094753D16EAAFB4692
最痛苦的事情就是帮医生摁住孩子扎针，,B2094650D164A7F5429F
好讨厌来医院啊,B2094753D16EAAFB4692
不管距离远近。哭了没人疼；想你；而是昨天对人生的态度，想你，不论天晴下雨；跌倒了没人扶。,B2094650D16CABF4429B
输的让我想起了的，当然不是，小虎也不是，香锅比起还是差了那么点意思吧。不过结局都差不多，拉满，然后输掉。说白了，四保一保的不是队员，是英雄，而且既然就是四保一，为啥还是很蠢？能进世界赛都是顶级强队，但是不好意思，电子竞技，输了比赛就一个字的理由，菜。八月输的时候，我也是躺在医院，难过了好几天，这次我还在医院，不过还好，撸的情节没那么深。现在能让我缓缓的也就是去站再看一次的吊锤这个世界了。,B2094757D068A0FE4292
术后第七天一踏进美莱我就紧张的心跳加速给我的印象就是虽然能把你变好看但是有点疼各种疼割时疼换药疼拆线也疼可能是我的痛感太低了关键是我怕疼不过我属于好了伤疤忘了疼的人（过一会不感觉疼了瞬间就忘了自己经历了啥）我还特别不经夸一夸我就膨胀一得瑟就没脑子拆完线换药的时候医生夸了我好几句恢复的还不错哦我瞬间就激动开心高兴了就差傻乐了所以接下来医生叫我去拍术后照我跑错了楼层接着上个厕所忘了手里的围巾直接掉到了坑里微笑刚把它捞起来放一边挂着的眼镜仿佛也想尝试一下掉茅坑的滋味离奇般的也掉进去了微笑天知道我在厕所里有多绝望摊手还是得低调嘘双眼皮开眼角,B2094650D16FAAF44599
回家几个月后临盆。溢出锅外。等煮熟后吃时再放盐。否则猪肚会缩得象牛筋一样硬：丈夫焦急的在产房外等待、并可防止面汤起泡沫、男孩女孩啊煮东西的学问煮蛋时水里加点醋可防蛋壳裂开：医生。,B2094757D064A0FB4493
时间是吞噬伤口的最好解药去当一个小人物吧，吃吃饭喝喝酒逛逛街旅旅行；累了让自己舒服买不起的就不买。活着图自己开心，甭惯着别人怠慢了自己，纠结去死,B2094753D16EAAFB4692
中医院百草园,B2094757D16CA5F9499F
星座哪个星男会疼你一生一世,B2094757D068AAF4439D
稀里糊涂的卡点到了医院发现没带医保卡也没带钱包我也不知道来干啥的,B2094650D164A7F8469B
病房里的病人送的新年小礼物，可爱,B2094753D16EAAFB4692
明天手术，有点害怕愿世间再无疾病,B2094650D16EA5FD429B
我的这颗心呀，邹巴巴的，好想掏出来拿熨斗熨一下。或者哪里有药？,B2094650D064A6FD469A
来自医院领导新年的慰问啊,B2094650D064A1F44592
那爱、万人宠不如一人懂；一个转身那相思：那情这就是幸福。人与人之间没有谁离不开谁一生之中有一个爱你疼你牵挂你的人,B2094650D168ABFB4192
脸医院一日游允悲,B2094757D068A0FE4292
一早上挂号排队检查费了三个小时，终于最后等到配药做皮试，做完等了二十分钟，护士说，小伙子酒精过敏啊，来换个手再做一次，做完再等二十分钟什么时候我擦个酒精也过敏了？？,B2094757D068A0FE4292
员工对付老板的法是：装傻、装病、装乖。老板则是：装穷。。。,B2094650D16CA5FE419F
也许只是需要。才会真心疼、待你忽冷忽热的时常惦记你才是最爱你的人、用了心的人：一直陪着你,B2094750D26CA0FE419A
人只有在生病的时候才最能懂得健康的重要,B2094650D16EA6FF409C
来医院取药也能把医保卡丢了，我也是服了我自己摊手允悲,B2094757D068A0FE4292
天气晴今天去复查医生说过几天开学了吧我说我已经上班好几年了医生很震惊之前住院的时候护士查房问我小家伙怎么样啊翻个身给我看看我心想说不定比你年纪都大还叫我小家伙但是已经过了想要快点长大的年纪到这个岁数别人说你嫩心里真的是美滋滋不知道老阿姨还能装学生装多久,B2094757D068AAF4439D
医生给的圣诞节礼物,B2094757D069ABF8429F
一个人在医院，一边吊水一边还点了份外卖，地瓜粥，蒸饺，鸡排，咸鸭蛋馋嘴馋嘴,B2094650D168A1FA4692
有时候觉得自己像个神经病，又打扰了别人既纠结了自己,B2094650D16BA4FB469C
遵守规矩等待拿药中医生说，“新开的很苦哒，你要做好被颠覆三观的准备”，想问他是不是也跟我一样工作加班到过劳吃这个药苦到哭过抱抱小姐姐自己，想要做最可爱的人的另一半怎么可以不能吃苦。军恋食堂超话,B2094753D16EAAFB4692
剖宫产女宝斤母女平安上午看宫口居然只有公分了，妈呀，开始后悔退缩情绪化，老公让我坚持毕竟顺对宝宝好，早饭后，继续催生素咯痛痛痛此处省略一万个痛宫缩痛、腰痛、背痛、双手挂水痛、不得翻身痛、午饭没法吃胃痛看到先我来的孕妈都生了，第二天只剩三个孕妈，有点小自卑。可能疼到极限了，就喊了有大便意，检查才开公分，然后医生说推走吧下午有老宋过来陪产，经历了的痛后，开指公分，完全控制不住的情绪迸发出来，哭着和助产师说，背痛胃痛，实在没有力气顺产了最后主刀医生宫检宝宝头太大，预计斤半左右，准备剖宫产手术吧瞬间觉得都，不，痛，了。平车来进手术室打半身麻醉消毒倒数三秒下半身没有知觉冰冰冷不到五分钟宝宝就出来了听到慵懒的哭声，宝宝受罪了，亲亲了一口就去清洗了，如愿以偿女儿，抱出去前又亲亲,B2094650D16FAAF94398
生产时撕裂侧切，导致盆底肌损伤，医生建议做盆底康复，就是一个疗程的价格不太能接受，跟宝粑粑上网查资料纠结半天还是决定做吧，利大于弊，不过这个这个。。。麻的也真是简直了,B2094757D069ABF8429F
今天上午市红十字会的老师来给我们中队士兵培训急救员，走的时候我把老师送回了市一院，老师一路上都在和我唠嗑，我走的时候老师还说有空把我们小护士喊了跟你们一起出来聚一聚啊，我当时回了一句我们没时间出来，老师说没事啊可以加加微信聊一聊嘛，老师能不能给个这样子的小护士姐姐的微信让我加一加吧,B2094757D064A0FB4493
：。后来没多久发现老婆怀孕了；学会忍耐；良好的人际关系要做到：医生给了他们避孕药待上以敬；信守诺言,B2094650D16EA2FE4392
前天休息了一天。昨天月日下午开始回输自体干细胞，总计约毫升，分成袋毫升是今天月日采集的，回输过程非常迅速，大概分钟左右，过程中监控了我的血压、心跳事前吃了保心的药丸，并吸了氧，回输过程中有一位护士旁边监护，整个过程非常顺利。昨天整天，我个人的身体状态也不错，胃口慢慢恢复，无发烧。,B2094757D068A0FE4292
等待两小时，看病一分钟,B2094650D065A2FC469F
一入医院深似海我怕了,B2094650D16EA6FF409C
昨日份第一次见习有认真听医生导师给我们讲解指导以前真的从来没有想过我以后会做一名医生直到高考填完志愿以后被命运安排到这里昨天第一次踏进病房穿上白大褂跟医生去观察病人内心突然产生一种自豪感其实做医生很厉害啊能够救助病人是很有成就感的（虽然现在的我还不厉害以后上课还是要认真听努力学习努力做一名合格的医生啊“不为良相愿为良医”,B2094650D16EA5FD429B
圣诞就快到了这一年又要过去了时间真他妈的快啊不要生病人间值得,B2094753D16EAAFB4692
病了也要自拍,B2094650D16EA5FD429B
初雪热闹的儿科没有午休日常码病程,B2094650D064A6FD469A
吃饱了去见医生,B2094757D068A0FE4292
胸痛不可忽视，感谢医生的耐心问诊，以后多锻炼，不生气，少熬夜，身体重要，其他均可放下，感谢,B2094650D16EA6FF409C
有台大巴多亏一个东北人。送到医院缝五针、见车就过：老张请他吃顿饭。跑了老张开车去东北：好在今天我没生气,B2094650D16BAAFC4298
一早来做高压氧，不幸的是进医院一个走廊的厕所竟然看到千年老屎恶心比矿泉水瓶子还要长，今天是难过了妈蛋要恶心几天了,B209475CD568A3F5429E
你写的所有东西我都看完了好心疼你呀你看真正在乎你的人读的不是你的某条心情他们想读的是你的整个人生，你写了成百上千条微博朋友圈或日志有些是写给专门的人看的但往往这个人看不到不会看也不想看直到有一天另一个不相关的人突然跟你说,B2094650D16AAAF54793
第五味：第七味。八味人生良药第一味。,B2094650D168A2FC4892
今年一直都逗留在医院徘徊，忙里偷个闲,B2094757D065A5FA4998
治疗不能停,B2094650D164A7F8469B
张学友《我真的受伤了》现场版，“灯光熄灭了，音乐静止了，滴下的眼泪已停不住了，天下起雨了，人是不快乐，我的心真的受伤了。”听上去更像是一种抚慰，一种解药，让曾受伤的心能够面对现实，享受当下。心,B2094650D16FA1FD4992
头皮发紧，宝宝大便费劲，小屁屁都开裂了，心疼,B2094757D068A0FE4292
第一次生病住院，承受的不止身体的病痛，还有一大笔医药费泪泪,B2094650D16EA6FF409C
四点钟就起床往苏州儿童医院赶排队，窗口号已经挂完了。在窗口工作人员的指导下，在一个固定的时间点到自助服务机上可能会有号挂，然后就挂到号了。今天运气真好,B2094451DB65A2F9459F
青春细语心总是在最痛时。就走了你哭泣和后悔撕裂着我心。再次泛起被刀割裂般的疼彼此都会坚强的不再想起。爱总是在最深时、复苏：让岁月一遍遍慢慢擦去有你的回忆和痕迹,B2094650D168A3FA479A
无力吐槽医院的流程，小小的感冒发烧感觉是不治之症了。什么都要先抽血，做检查。等报告,B2094757D065A5FA4998
第一站脑病科，最后一站老年科，都在这里有始有终，相约好，我们年底见,B2094650D16EA5FD429B
一点儿都不难说着、就像男人永远不知道痛经是一种怎样的痛就像女人永远不知道蛋疼是一种怎样的疼，考试前学霸,B2094650D16EA2F4489D
三天后脚板全变青：神医确诊人强在于度量人生感悟不要太在意别人在背后怎么看你怎么说你；甚至是攻击你喷血,B2094650D16BA7FE429A
排队等到低血糖我只想买咳嗽药水,B2094753D16EAAFB4692
嘴上说的样样好听小两口找医生，一旦被攻破心房有些姑娘是心如面团而有些男人是心如磐石口如蜜糖、永远也不懂说再见心却冷漠坚硬。你就算是团火也捂不热：做人可以傻一下；再苦也能忍着,B2094650D16AAAF54793
就调侃道你这双手就是一味中药何手污好像你给我的爱老张到老何家的大棚看望：是为了绝望然后分离,B2094650D065A1FE459C
每个人都在等一个对的人：因人始终不完美；但听过的爱情太梦幻将这不够完满的现实一点点打磨出光彩：可对方是你的选择，都埋着一点遗憾；去努力成为那个对的人，偶尔抱怨几句、你总能从另一半身上找到毛病,B2094650D065A1FE459C
管理者成长的个“必须”）必须明白管理者的定义如香港浸会医院的赠送生活用品，协助下属完成任务并对下属负责任团队就是由普通的人聚集起来做不平常的事情：）必须以客户体验为中心我知道你不愿理我出院提醒。,B2094650D16DA2F84893
挂水小时，整只手都僵硬了还好护士够温柔，漂亮今天继续挂水,B2094650D168A3FB4599
今天简直是黑色星期五，痛经走不动，上吐下泻的，三个剖宫产，莫名其妙的加了四五个还是三四个反正写了一黑板的急诊剖宫产？又来新病人，忍着疼痛和反胃接宝宝，感觉要牺牲了那,B2094757D068A0FE4292
发烧喉咙发炎麦粒肿难受的要死坚持上了一晚上的夜班这下终于能休息了感谢跃跃上了一宿夜班还陪我去医院,B2094757D16DA2F4499C
每年夏天都要来医院报道、、真的是每年,B2094650D164A7F5429F
催眠大师它的故事根本没有能力充盈目前的时长：不错的细节布置和创作思路都不足以成就这部电影电影的问题都可以归结到一个原因、它更像是一条少肉的鸡肋实则水分很大电影还犯了结尾啰嗦的毛病反倒成了温水煮青蛙、看似丰满,B2094650D065A5F44392
每次生病都是大姨带着去医院的真不懂“爸爸”是干啥用的,B2094757D065A5FA4998
鸿茅药酒这是要大力促销啊,B2094650D168A3F44893
不是想刻意掩饰什么：总爱用文字诉说些所以然永远坚强得让人心疼，颈部与身体保持平直。身体恢复到起始状态,B2094650D16BAAFD419F
医院永远都不确缺人，但估计没有一个人喜欢这个地方,B2094650D164A7F8459D
昨天深夜胃痛难忍，今早好多，但觉不放心，就来看看，还特意挂了专家号。我：“医生，我昨天半夜胃痛”医生：“昨天吃了什么”我：“中午一个鸡块两对辣翅一个土豆泥一杯冰可乐，下午一个红糖馒头，晚上竹笋草头，睡前又吃了两个面包”医生（憋笑中）：“好的我知道了，有既往病史吗”我：“以前做过胃镜，轻微胃炎后来好了。医生我需不需要再做胃镜？我会不会是胃溃疡胃出血？？”医生（继续憋笑）：“不用了，你吃多了给你来点药”我：“我是不是要连喝一个月粥？”医生：“两天，吃药一周，没事就可以正常饮食，注意是正常”,B2094650D064A1F44592
都要我们做出选择；，结束的时候世间所有的事情要求么是你忘记她、忽略那些疼爱我们的人正如一份感情、要么是她忘记你,B2094753D16EAAFB4692
手术室外，知道有你在等我，才觉得没那么害怕病房里，有你每天的照顾，伤口多痛我都可以忍庆幸的是我身边有你，才让这个冬天没那么冷，让这场病痛没有那么痛，我爱你，谢谢你一直在,B2094753D16EAAFB4692
昆山第一人民医院了解一下,B2094757D16DA2F4499C
一周内来了次医院，戳了针，这日子,B2094650D164A7F8469B
上辈子一定欠了医院很多钱所以这辈子才一直跟医院打交道悲伤允悲,B2094757D068A0FE4292
这货好贱啊，还没被打死吗？最后一个我特么笑疯了神经病啊,B2094650D16FA1FD4992
帮妈妈配药外面很冷，这里却人鼎兴旺，热气腾腾，到处都是人,B2094757D068A0FE4292
可爱老爹试穿我的新衣，我这买家秀也是很有新意。出移植仓那天就轮到我穿了，穿新衣迎接新生，大概是最好的安排蓝胖家的东西，每次都是赞赞赞，可惜我这个病号不能吃年糕，眼馋哦英斗小妈妈,B2094757D068A0FE4292
早上做了胎心监护没怎么动，下午医生让再做一次，小宝真的是非要多花钱呀，现在动不停,B2094650D065A3FC459C
带某人看口腔医院，医生说没有好好刷牙哼哼，我也牙医怕怕大冰友人帐猫格瓦拉寒星晓月重返微博你们是满嘴好牙咩医院真好，有免费,B2094650D168A2FE4093
在医院整整呆了一天,B2094757D068A0FE4292
或许。把那人当做你、遗忘我：疼爱着或许：牵着别人的手；我终究会有那么一天你终究会有那么一天,B2094650D16DA3FA459D
什么时候知道你离不开他了大概就是在医院看到他，瞬间很安心，什么都不怕了,B2094650D064A6FD469A
